names_clean,names_raw,region_id,repo_id,date_num,vol_capacity_mean,vol_capacity_ste,sa_capacity,mean_x_pos,mean_y_pos
eMirzanagar_12152017_215_x,eMirzanagar_12152017_215_x,31,17341,737044,146.820109705453,24.2087147140303,131,713181.181899214,2651389.43935214
eMirzanagar_12152017_216_u,eMirzanagar_12152017_216_u,31,17342,737044,58.9157700793341,6.1517331614845,62,713142.0656012,2651327.857843
eMirzanagar_12152017_217_u,eMirzanagar_12152017_217_u,31,17343,737044,31.7236448337043,1.73449277329965,38,713150.1006149,2651321.432192
eMirzanagar_12152017_218_x,eMirzanagar_12152017_218_x,31,17344,737044,43.4984851618766,2.65935655319718,52,713149.422856667,2651333.00086889
eMirzanagar_12152017_219_x,eMirzanagar_12152017_219_x,31,17345,737044,147.629917499374,25.9184494723911,128,713142.346526417,2651337.28979417
eMirzanagar_12152017_21_x,eMirzanagar_12152017_21_x,31,17146,737044,10.5039908938444,0.269275472575206,15,713529.511324667,2651216.55770222
eMirzanagar_12152017_220_u,eMirzanagar_12152017_220_u,31,17346,737044,43.8961427656927,3.33644217935086,48,713153.320372636,2651346.40627273
eMirzanagar_12152017_221_d,eMirzanagar_12152017_221_d,31,17347,737044,156.106869598809,22.0800312919311,141,713138.744553,2651345.50846625
eMirzanagar_12152017_222_d,eMirzanagar_12152017_222_d,31,17348,737044,146.563362750213,22.9825394188073,128,713135.8850998,2651357.03560467
eMirzanagar_12152017_223_x,eMirzanagar_12152017_223_x,31,17349,737044,111.70953801611,13.6057892333517,101,713136.418902572,2651365.99101571
eMirzanagar_12152017_224_u,eMirzanagar_12152017_224_u,31,17350,737044,42.1996404480636,2.51180970156395,47,713148.7409835,2651362.248955
eMirzanagar_12152017_225_d,eMirzanagar_12152017_225_d,31,17351,737044,150.692964276996,21.0214785248165,128,713168.82647575,2651364.8506625
eMirzanagar_12152017_226_u,eMirzanagar_12152017_226_u,31,17352,737044,42.6571940781255,3.31641620524522,48,713148.322715818,2651371.86843818
eMirzanagar_12152017_227_u,eMirzanagar_12152017_227_u,31,17353,737044,42.7699790613303,2.35931817094477,50,713164.707182,2651374.0170925
eMirzanagar_12152017_228_u,eMirzanagar_12152017_228_u,31,17354,737044,38.3984266340814,3.27567827229589,43,713156.364888417,2651377.05254583
eMirzanagar_12152017_229_x,eMirzanagar_12152017_229_x,31,17355,737044,138.333285208773,19.6714574254317,124,713172.9690804,2651392.845274
eMirzanagar_12152017_22_x,eMirzanagar_12152017_22_x,31,17147,737044,27.3311504355211,1.21851166761275,33,713522.762835667,2651219.25332167
eMirzanagar_12152017_230_d,eMirzanagar_12152017_230_d,31,17356,737044,96.5620500018031,12.2722205786701,90,713163.365722,2651396.05916846
eMirzanagar_12152017_231_u,eMirzanagar_12152017_231_u,31,17357,737044,124.007717953943,16.8030270816876,115,713176.299063417,2651412.3993125
eMirzanagar_12152017_232_x,eMirzanagar_12152017_232_x,31,17358,737044,66.0501166029396,6.77205988505921,66,713166.8387511,2651414.683428
eMirzanagar_12152017_233_u,eMirzanagar_12152017_233_u,31,17359,737044,130.736722299968,12.8200877819401,129,713151.176402667,2651395.85935333
eMirzanagar_12152017_234_x,eMirzanagar_12152017_234_x,31,17360,737044,79.3880592759675,8.45232441937062,78,713148.5607235,2651404.654808
eMirzanagar_12152017_235_u,eMirzanagar_12152017_235_u,31,17361,737044,5.73092490289191,0.0901244183833282,9,713159.31200625,2651416.9898925
eMirzanagar_12152017_236_x,eMirzanagar_12152017_236_x,31,17362,737044,96.1336131389635,13.6197112748259,89,713130.002358917,2651388.89232167
eMirzanagar_12152017_237_tt,eMirzanagar_12152017_237_tt,31,17363,737044,242.628516507531,38.8154894812113,198,713110.218754667,2651311.75692056
eMirzanagar_12152017_238_x,eMirzanagar_12152017_238_x,31,17364,737044,201.273322196168,34.6402635193935,171,713098.499287286,2651328.89077929
eMirzanagar_12152017_239_u,eMirzanagar_12152017_239_u,31,17365,737044,123.113018776678,13.1966100647461,123,713109.098483333,2651335.657884
eMirzanagar_12152017_23_x,eMirzanagar_12152017_23_x,31,17148,737044,67.619957919923,6.32321287968501,72,713515.3483109,2651223.179684
eMirzanagar_12152017_240_u,eMirzanagar_12152017_240_u,31,17366,737044,107.598931923439,15.0314858701436,99,713097.110321909,2651352.34354727
eMirzanagar_12152017_241_x,eMirzanagar_12152017_241_x,31,17367,737044,561.197990429949,126.209035159562,373,713100.168457733,2651363.844646
eMirzanagar_12152017_242_x,eMirzanagar_12152017_242_x,31,17368,737044,983.776835676852,274.683096870904,575,713099.815272412,2651379.09329059
eMirzanagar_12152017_243_x,eMirzanagar_12152017_243_x,31,17369,737044,181.913881784157,24.3233617159709,155,713087.073256882,2651391.89635412
eMirzanagar_12152017_244_u,eMirzanagar_12152017_244_u,31,17370,737044,17.2260278833476,0.45883071787579,24,713104.516866,2651393.00920273
eMirzanagar_12152017_245_u,eMirzanagar_12152017_245_u,31,17371,737044,219.262909593162,30.818412831182,190,713093.264159941,2651399.79332235
eMirzanagar_12152017_246_u,eMirzanagar_12152017_246_u,31,17372,737044,56.7820340342143,3.44912687185279,66,713131.667367938,2651397.00256687
eMirzanagar_12152017_247_d,eMirzanagar_12152017_247_d,31,17373,737044,235.497101469346,38.1925453984334,200,713133.9934381,2651408.2896305
eMirzanagar_12152017_248_u,eMirzanagar_12152017_248_u,31,17374,737044,580.008552942877,140.973184778673,397,713127.562075458,2651420.63557083
eMirzanagar_12152017_249_u,eMirzanagar_12152017_249_u,31,17375,737044,157.525209555008,24.5958519839451,136,713113.396933067,2651433.89082933
eMirzanagar_12152017_24_x,eMirzanagar_12152017_24_x,31,17149,737044,27.8977323770255,1.19096015699023,34,713508.045857143,2651223.12642
eMirzanagar_12152017_250_x,eMirzanagar_12152017_250_x,31,17376,737044,25.1215129986311,0.92434796559364,32,713128.5377202,2651445.707354
eMirzanagar_12152017_251_x,eMirzanagar_12152017_251_x,31,17377,737044,59.9703851328777,6.07984808468528,62,713132.425884889,2651459.22947778
eMirzanagar_12152017_252_x,eMirzanagar_12152017_252_x,31,17378,737044,8.52845992101881,0.0803063768848138,13,713139.173845222,2651455.51062889
eMirzanagar_12152017_253_x,eMirzanagar_12152017_253_x,31,17379,737044,719.969930701267,180.509769445991,453,713058.279749125,2651468.05339812
eMirzanagar_12152017_254_x,eMirzanagar_12152017_254_x,31,17380,737044,739.697118082416,178.177841464038,471,713073.811207478,2651418.92204826
eMirzanagar_12152017_255_d,eMirzanagar_12152017_255_d,31,17381,737044,209.544349033848,34.7179665287101,173,713066.702579059,2651435.36870294
eMirzanagar_12152017_256_u,eMirzanagar_12152017_256_u,31,17382,737044,213.17600472063,34.2081691832203,166,713062.205148733,2651448.67603667
eMirzanagar_12152017_257_x,eMirzanagar_12152017_257_x,31,17383,737044,529.426634576663,125.880252267497,345,713041.541593929,2651442.04602429
eMirzanagar_12152017_258_x_b,eMirzanagar_12152017_258_x_b,31,17384,737044,1023.08490135071,299.957528388246,594,712323.678394583,2651523.35245667
eMirzanagar_12152017_259_f_b,eMirzanagar_12152017_259_f_b,31,17385,737044,780.90178079445,230.067623924485,473,712315.001860462,2651497.21728769
eMirzanagar_12152017_25_x,eMirzanagar_12152017_25_x,31,17150,737044,64.1185722720502,3.88105630358211,71,713482.431345818,2651177.08743909
eMirzanagar_12152017_260_x_b,eMirzanagar_12152017_260_x_b,31,17386,737044,5302.83946877134,1000.37007052614,1757,712511.7383022,2651558.720288
eMirzanagar_12152017_261_d_b,eMirzanagar_12152017_261_d_b,31,17387,737044,7170.91457643735,1301.5778437013,2161,712542.906139,2651592.34419667
eMirzanagar_12152017_262_d_b,eMirzanagar_12152017_262_d_b,31,17388,737044,1970.71701456559,565.90353946504,931,712499.306246,2651598.02270333
eMirzanagar_12152017_263_d_b,eMirzanagar_12152017_263_d_b,31,17389,737044,2689.570260701,722.64233029792,1128,712459.940773,2651570.73687154
eMirzanagar_12152017_264_x,eMirzanagar_12152017_264_x,31,17390,737044,39.1406542374162,2.36206343614699,45,712589.8993376,2651611.694688
eMirzanagar_12152017_265_u,eMirzanagar_12152017_265_u,31,17391,737044,149.849127791582,23.2656803570431,132,712581.062885667,2651607.83638667
eMirzanagar_12152017_266_u,eMirzanagar_12152017_266_u,31,17392,737044,376.908162749715,88.144726723805,270,712546.091942937,2651629.84250437
eMirzanagar_12152017_267_u,eMirzanagar_12152017_267_u,31,17393,737044,62.3301789445751,7.49483891311153,63,712528.666217454,2651632.29129182
eMirzanagar_12152017_268_x,eMirzanagar_12152017_268_x,31,17394,737044,20.4627593550103,0.738718628655953,27,712520.377400667,2651626.01521167
eMirzanagar_12152017_269_u,eMirzanagar_12152017_269_u,31,17395,737044,53.2606876320006,4.81033054800267,55,712513.5587095,2651628.8194975
eMirzanagar_12152017_26_x,eMirzanagar_12152017_26_x,31,17151,737044,16.5372058558221,0.37306643689548,22,713500.545390667,2651190.71954667
eMirzanagar_12152017_270_u,eMirzanagar_12152017_270_u,31,17396,737044,266.55700897259,55.8725023226746,205,712498.785601917,2651622.32908
eMirzanagar_12152017_271_x,eMirzanagar_12152017_271_x,31,17397,737044,45.9315572035555,4.17449646360689,50,712483.617502667,2651645.87988444
eMirzanagar_12152017_272_u,eMirzanagar_12152017_272_u,31,17398,737044,228.961048287462,40.5736205389082,181,712478.481193615,2651619.43269923
eMirzanagar_12152017_273_x,eMirzanagar_12152017_273_x,31,17399,737044,355.801857168293,76.0406249593446,264,712466.68906425,2651625.825905
eMirzanagar_12152017_274_d,eMirzanagar_12152017_274_d,31,17400,737044,349.708085044844,78.4030342780114,260,712453.663894333,2651623.99449833
eMirzanagar_12152017_275_d,eMirzanagar_12152017_275_d,31,17401,737044,1105.89967273642,247.557588544805,609,712428.5608574,2651632.911974
eMirzanagar_12152017_276_d,eMirzanagar_12152017_276_d,31,17402,737044,1006.96202353169,278.975942077595,579,712426.5590882,2651613.072894
eMirzanagar_12152017_277_u,eMirzanagar_12152017_277_u,31,17403,737044,615.421929668845,158.355192948948,406,712352.166314364,2651662.79498091
eMirzanagar_12152017_278_u,eMirzanagar_12152017_278_u,31,17404,737044,390.186947032652,86.2933928081052,279,712335.426869615,2651674.65734769
eMirzanagar_12152017_279_u,eMirzanagar_12152017_279_u,31,17405,737044,143.825811674237,17.9617417383697,134,712324.7964823,2651678.723297
eMirzanagar_12152017_27_x,eMirzanagar_12152017_27_x,31,17152,737044,44.8258316008253,3.59342192111894,49,713503.1477937,2651196.831003
eMirzanagar_12152017_280_u,eMirzanagar_12152017_280_u,31,17406,737044,232.76701966328,38.2869220613196,195,712315.634735818,2651675.96883091
eMirzanagar_12152017_281_u,eMirzanagar_12152017_281_u,31,17407,737044,185.886375737242,25.5608887366153,162,712306.241342545,2651681.30270545
eMirzanagar_12152017_282_u,eMirzanagar_12152017_282_u,31,17408,737044,137.380382720038,15.2380705074334,130,712297.295091556,2651682.68088333
eMirzanagar_12152017_28_x,eMirzanagar_12152017_28_x,31,17153,737044,239.152085402933,37.2052501020967,200,713493.1329705,2651204.10998875
eMirzanagar_12152017_29_x,eMirzanagar_12152017_29_x,31,17154,737044,80.8944315025901,9.04334318630014,82,713502.255372636,2651226.13548545
eMirzanagar_12152017_2_x,eMirzanagar_12152017_2_x,31,17127,737044,40.6488384006154,2.46577536305549,47,713598.420501667,2651153.85345167
eMirzanagar_12152017_30_x,eMirzanagar_12152017_30_x,31,17155,737044,24.7859843541297,1.10046003033251,31,713510.0450581,2651235.188325
eMirzanagar_12152017_31_x,eMirzanagar_12152017_31_x,31,17156,737044,8.46213853359222,0,13,713489.9442702,2651207.545024
eMirzanagar_12152017_32_x,eMirzanagar_12152017_32_x,31,17157,737044,40.8065263613126,2.68724733285887,47,713481.874702,2651190.834115
eMirzanagar_12152017_33_x,eMirzanagar_12152017_33_x,31,17158,737044,37.3762056582046,1.69536309531301,44,713472.802719,2651187.3827
eMirzanagar_12152017_34_x,eMirzanagar_12152017_34_x,31,17159,737044,17.8139099781998,0.752412491593814,23,713473.7409609,2651194.040641
eMirzanagar_12152017_35_d,eMirzanagar_12152017_35_d,31,17160,737044,364.667897467271,72.6198943381683,273,713481.923940167,2651212.40715667
eMirzanagar_12152017_36_x,eMirzanagar_12152017_36_x,31,17161,737044,199.792711507429,23.4646625410666,177,713501.8937736,2651235.666808
eMirzanagar_12152017_37_x,eMirzanagar_12152017_37_x,31,17162,737044,79.9018057852201,6.79897588914326,88,713492.369354125,2651235.2257125
eMirzanagar_12152017_38_x,eMirzanagar_12152017_38_x,31,17163,737044,184.021741228732,24.167390917113,166,713490.509080636,2651244.62582273
eMirzanagar_12152017_39_d,eMirzanagar_12152017_39_d,31,17164,737044,66.6296205882497,7.2632068427313,66,713447.63557775,2651190.09068833
eMirzanagar_12152017_3_x,eMirzanagar_12152017_3_x,31,17128,737044,22.3914469065409,0.940111608520759,28,713587.6615882,2651153.436194
eMirzanagar_12152017_40_d,eMirzanagar_12152017_40_d,31,17165,737044,50.4822684143316,3.34025764245592,56,713459.5041529,2651191.782019
eMirzanagar_12152017_41_d,eMirzanagar_12152017_41_d,31,17166,737044,52.3051573832318,4.00740181286575,58,713461.8521272,2651197.148753
eMirzanagar_12152017_42_d,eMirzanagar_12152017_42_d,31,17167,737044,51.5858240748023,4.083525330933,58,713448.551234454,2651199.14979273
eMirzanagar_12152017_43_x,eMirzanagar_12152017_43_x,31,17168,737044,63.3383433579367,6.08271955256994,66,713467.300896445,2651210.34130444
eMirzanagar_12152017_44_x,eMirzanagar_12152017_44_x,31,17169,737044,61.1045319754988,5.53732000053094,64,713459.297450445,2651213.45845889
eMirzanagar_12152017_45_d,eMirzanagar_12152017_45_d,31,17170,737044,12.7344417091973,0.270234938091566,18,713439.96827625,2651202.80667625
eMirzanagar_12152017_46_d,eMirzanagar_12152017_46_d,31,17171,737044,51.654871366409,5.01525595490173,56,713450.920092125,2651215.12543125
eMirzanagar_12152017_47_x,eMirzanagar_12152017_47_x,31,17172,737044,2.30940103530884,0,4,713475.950016667,2651214.67489667
eMirzanagar_12152017_48_x,eMirzanagar_12152017_48_x,31,17173,737044,2.88675129413605,0,5,713466.970743572,2651220.36095
eMirzanagar_12152017_49_x,eMirzanagar_12152017_49_x,31,17174,737044,43.3103835924229,2.53213190959174,49,713474.073090667,2651225.67225889
eMirzanagar_12152017_4_x,eMirzanagar_12152017_4_x,31,17129,737044,56.8841168897032,4.5268805612687,61,713582.301337333,2651148.562535
eMirzanagar_12152017_50_x,eMirzanagar_12152017_50_x,31,17175,737044,20.0321806030056,0.580913217908809,27,713477.0644182,2651237.811556
eMirzanagar_12152017_51_x,eMirzanagar_12152017_51_x,31,17176,737044,222.349635709298,39.6309723429767,177,713473.901987,2651246.36957
eMirzanagar_12152017_52_d,eMirzanagar_12152017_52_d,31,17177,737044,50.2150552003409,2.75521238907471,57,713462.0240478,2651231.731653
eMirzanagar_12152017_53_d,eMirzanagar_12152017_53_d,31,17178,737044,305.34256458805,57.5478799483727,234,713446.628302294,2651225.63826294
eMirzanagar_12152017_54_d,eMirzanagar_12152017_54_d,31,17179,737044,80.0525825746094,7.87038215493939,81,713435.381337083,2651210.63221833
eMirzanagar_12152017_55_d,eMirzanagar_12152017_55_d,31,17180,737044,54.4759777806456,4.2633372768828,60,713422.837958,2651217.065936
eMirzanagar_12152017_56_x,eMirzanagar_12152017_56_x,31,17181,737044,32.4283877473348,2.00089916320723,38,713427.574716778,2651231.75243778
eMirzanagar_12152017_57_x,eMirzanagar_12152017_57_x,31,17182,737044,132.432138165242,18.7169512244765,117,713448.756329533,2651235.64788333
eMirzanagar_12152017_58_u,eMirzanagar_12152017_58_u,31,17183,737044,65.9804579867505,6.05994042813434,69,713466.7748602,2651253.633841
eMirzanagar_12152017_59_d,eMirzanagar_12152017_59_d,31,17184,737044,246.526121682173,36.8143170424134,211,713459.016808417,2651257.95953083
eMirzanagar_12152017_5_x,eMirzanagar_12152017_5_x,31,17130,737044,27.8288048865821,1.02516944403745,35,713570.3217574,2651154.16806
eMirzanagar_12152017_60_d,eMirzanagar_12152017_60_d,31,17185,737044,218.486271409041,22.6953804318754,211,713445.341479789,2651258.46254579
eMirzanagar_12152017_61_x,eMirzanagar_12152017_61_x,31,17186,737044,35.7826639913766,2.39753181732993,41,713422.7865328,2651249.251867
eMirzanagar_12152017_62_d,eMirzanagar_12152017_62_d,31,17187,737044,74.3748731696765,9.74642846695727,73,713416.697524769,2651256.18990308
eMirzanagar_12152017_63_d,eMirzanagar_12152017_63_d,31,17188,737044,271.332970852229,42.2511466914417,222,713435.619104125,2651270.63502687
eMirzanagar_12152017_64_d,eMirzanagar_12152017_64_d,31,17189,737044,60.0430420699868,4.60108612147542,66,713405.876682917,2651230.13754
eMirzanagar_12152017_65_x,eMirzanagar_12152017_65_x,31,17190,737044,31.1962625646452,1.75624317157643,38,713390.4886282,2651230.987996
eMirzanagar_12152017_66_x,eMirzanagar_12152017_66_x,31,17191,737044,14.1725466147128,0.365012033237143,20,713395.099333,2651248.384816
eMirzanagar_12152017_67_d,eMirzanagar_12152017_67_d,31,17192,737044,74.0892601522358,9.0406772256407,73,713397.323483154,2651254.89124462
eMirzanagar_12152017_68_x,eMirzanagar_12152017_68_x,31,17193,737044,39.7133504075683,3.0582292968246,44,713409.894185333,2651262.26761555
eMirzanagar_12152017_69_x,eMirzanagar_12152017_69_x,31,17194,737044,136.302120781231,21.7750825762737,125,713426.746894333,2651275.85533167
eMirzanagar_12152017_6_x,eMirzanagar_12152017_6_x,31,17131,737044,58.0465208525144,5.69207923230274,61,713564.387513727,2651150.40462182
eMirzanagar_12152017_70_x,eMirzanagar_12152017_70_x,31,17195,737044,15.6862476945961,0.407210521720528,21,713418.178301556,2651276.50006333
eMirzanagar_12152017_71_x,eMirzanagar_12152017_71_x,31,17196,737044,18.413812256607,0.482739174364016,25,713423.161002778,2651282.63417444
eMirzanagar_12152017_72_d,eMirzanagar_12152017_72_d,31,17197,737044,276.139603272164,52.0581485964315,212,713414.669871429,2651283.94955
eMirzanagar_12152017_73_x,eMirzanagar_12152017_73_x,31,17198,737044,85.368242840353,5.90439929558963,95,713391.10713875,2651259.25477625
eMirzanagar_12152017_74_d,eMirzanagar_12152017_74_d,31,17199,737044,48.7175697105899,4.39487821927189,54,713379.352955636,2651245.45323545
eMirzanagar_12152017_75_d,eMirzanagar_12152017_75_d,31,17200,737044,312.911923324018,44.2103497715054,266,713388.851452722,2651264.86526056
eMirzanagar_12152017_76_x,eMirzanagar_12152017_76_x,31,17201,737044,15.3949961278756,0.33500328086401,21,713404.1207522,2651266.885676
eMirzanagar_12152017_77_x,eMirzanagar_12152017_77_x,31,17202,737044,34.5672339297693,2.50517007600344,40,713342.5308609,2651272.704111
eMirzanagar_12152017_78_x,eMirzanagar_12152017_78_x,31,17203,737044,58.5020056834752,5.61344108158656,60,713364.089325364,2651242.68096727
eMirzanagar_12152017_79_x,eMirzanagar_12152017_79_x,31,17204,737044,18.9213866599562,0.600986776777566,25,713369.877312182,2651247.65849455
eMirzanagar_12152017_7_x,eMirzanagar_12152017_7_x,31,17132,737044,416.18770707502,101.847928110477,293,713569.1145535,2651169.85828929
eMirzanagar_12152017_80_d,eMirzanagar_12152017_80_d,31,17205,737044,67.4912816164768,7.42311450428505,69,713347.170319154,2651233.30231154
eMirzanagar_12152017_81_x,eMirzanagar_12152017_81_x,31,17206,737044,49.4661531812938,4.00373403639263,54,713359.55428075,2651263.9436025
eMirzanagar_12152017_82_x,eMirzanagar_12152017_82_x,31,17207,737044,22.723068118173,1.11754690850452,28,713344.679930909,2651249.60356364
eMirzanagar_12152017_83_x,eMirzanagar_12152017_83_x,31,17208,737044,13.9285429265314,0.395503226424511,19,713332.137489,2651225.52517778
eMirzanagar_12152017_84_u,eMirzanagar_12152017_84_u,31,17209,737044,26.0936456380504,1.13552897689118,33,713333.35789,2651235.33420333
eMirzanagar_12152017_85_x,eMirzanagar_12152017_85_x,31,17210,737044,11.0722274567529,0.272495221054568,16,713310.1880646,2651241.342578
eMirzanagar_12152017_86_x,eMirzanagar_12152017_86_x,31,17211,737044,7.70151523461674,0.0950846578754763,12,713318.081909,2651246.09012125
eMirzanagar_12152017_87_u,eMirzanagar_12152017_87_u,31,17212,737044,14.6166015457887,0.487145777940571,20,713324.310381667,2651242.33719778
eMirzanagar_12152017_88_u,eMirzanagar_12152017_88_u,31,17213,737044,13.3032952552462,0.262263798803702,19,713327.3892017,2651251.298009
eMirzanagar_12152017_89_d,eMirzanagar_12152017_89_d,31,17214,737044,38.641394423992,3.01075942941798,44,713373.479659167,2651280.712445
eMirzanagar_12152017_8_x,eMirzanagar_12152017_8_x,31,17133,737044,70.9949378265711,6.52781293219492,71,713550.3111922,2651151.033014
eMirzanagar_12152017_90_d,eMirzanagar_12152017_90_d,31,17215,737044,121.519902796393,15.3446842575467,114,713388.416864667,2651289.99183083
eMirzanagar_12152017_91_d,eMirzanagar_12152017_91_d,31,17216,737044,76.5655069137182,9.14143665894291,76,713368.245350909,2651289.36906182
eMirzanagar_12152017_92_u,eMirzanagar_12152017_92_u,31,17217,737044,197.514842700377,32.6498436598128,168,713382.098545059,2651299.18275176
eMirzanagar_12152017_93_u,eMirzanagar_12152017_93_u,31,17218,737044,57.4285129175063,6.60860661929572,60,713385.710677091,2651309.05461364
eMirzanagar_12152017_94_u,eMirzanagar_12152017_94_u,31,17219,737044,41.5270268952342,2.84968918136009,47,713380.541731364,2651314.29854545
eMirzanagar_12152017_95_x,eMirzanagar_12152017_95_x,31,17220,737044,46.7053576758558,3.86614173797817,53,713370.806379364,2651299.90736182
eMirzanagar_12152017_96_x,eMirzanagar_12152017_96_x,31,17221,737044,63.7831964082795,7.19713199330829,65,713368.320175385,2651319.57254769
eMirzanagar_12152017_97_x,eMirzanagar_12152017_97_x,31,17222,737044,1244.71372405092,240.963440339776,766,713338.080960467,2651294.388253
eMirzanagar_12152017_98_x,eMirzanagar_12152017_98_x,31,17223,737044,310.239134695567,64.4523857740219,239,713345.381243211,2651314.48318316
eMirzanagar_12152017_99_x,eMirzanagar_12152017_99_x,31,17224,737044,22.4646673170186,0.747182737763551,29,713328.191934818,2651299.69282545
eMirzanagar_12152017_9_x,eMirzanagar_12152017_9_x,31,17134,737044,147.302599683929,20.0985610151349,133,713552.9787346,2651177.037886
eMirzanagar_12192015_100_x,eMirzanagar_12192015_100_x,31,15488,736317,350.051944072537,72.3112190858484,251,712456.364458572,2651673.14868429
eMirzanagar_12192015_101_d,eMirzanagar_12192015_101_d,31,15489,736317,103.305105090835,11.3810348535405,101,712501.980516273,2651658.60926455
eMirzanagar_12192015_102_x,eMirzanagar_12192015_102_x,31,15490,736317,34.0242505823543,2.22591874139767,39,712496.956658444,2651679.97000444
eMirzanagar_12192015_103_d,eMirzanagar_12192015_103_d,31,15491,736317,158.184339065592,25.3837459433497,137,712424.912826,2651684.37925455
eMirzanagar_12192015_104_u,eMirzanagar_12192015_104_u,31,15492,736317,63.4853860996582,5.90698642228013,64,712441.56648625,2651674.5695
eMirzanagar_12192015_10_x,eMirzanagar_12192015_10_x,31,15398,736317,11.348817288104,0.196997132392691,17,713510.651608,2651243.020274
eMirzanagar_12192015_11_x,eMirzanagar_12192015_11_x,31,15399,736317,10.7319009870647,0.0823857745104265,16,713506.6288078,2651244.817428
eMirzanagar_12192015_12_u,eMirzanagar_12192015__12_u,31,15400,736317,157.621868297565,26.683449669541,131,713498.976161727,2651244.73600909
eMirzanagar_12192015_13_x,eMirzanagar_12192015_13_x,31,15401,736317,18.1877945624761,0.45505682518327,25,713471.214644375,2651243.7976675
eMirzanagar_12192015_14_x,eMirzanagar_12192015_14_x,31,15402,736317,12.7147545557354,0.0758678350466954,19,713478.540164875,2651249.63309625
eMirzanagar_12192015_15_x,eMirzanagar_12192015_15_x,31,15403,736317,52.0559001030134,4.99297388464471,57,713472.598540167,2651252.40481833
eMirzanagar_12192015_16_x,eMirzanagar_12192015_16_x,31,15404,736317,34.3421994150553,1.88853694274313,39,713462.9621025,2651246.8924725
eMirzanagar_12192015_17_x,eMirzanagar_12192015_17_x,31,15405,736317,33.1819171348911,1.88152579035405,41,713469.569890556,2651261.07671222
eMirzanagar_12192015_18_x,eMirzanagar_12192015_18_x,31,15406,736317,148.047895140234,26.1581248089235,130,713453.265699,2651255.30908667
eMirzanagar_12192015_19_x,eMirzanagar_12192015_19_x,31,15407,736317,75.1854258104749,8.04325101909944,74,713460.7673852,2651266.847808
eMirzanagar_12192015_1_x,eMirzanagar_12192015_1_x,31,15389,736317,90.6754062317689,11.5934555242479,89,713572.0334342,2651209.048428
eMirzanagar_12192015_20_d,eMirzanagar_12192015_20_d,31,15408,736317,111.968843076071,12.7983161440579,108,713445.9233663,2651260.224933
eMirzanagar_12192015_21_u,eMirzanagar_12192015_21_u,31,15409,736317,118.301025819822,17.1082779209492,106,713452.096520111,2651274.26662
eMirzanagar_12192015_22_x,eMirzanagar_12192015_22_x,31,15410,736317,24.147312940457,1.10622674296925,30,713445.617771857,2651281.55778429
eMirzanagar_12192015_23_x,eMirzanagar_12192015_23_x,31,15411,736317,164.677105738374,24.3157302588693,147,713434.524289778,2651268.71081556
eMirzanagar_12192015_24_x,eMirzanagar_12192015_24_x,31,15412,736317,120.505368255965,11.4029685602038,117,713426.844368,2651269.508535
eMirzanagar_12192015_25_x,eMirzanagar_12192015_25_x,31,15413,736317,44.3348306936313,2.75616120710646,51,713417.944594875,2651269.41882375
eMirzanagar_12192015_26_u,eMirzanagar_12192015_26_u,31,15414,736317,80.898816502041,8.16795375699382,81,713428.7359064,2651284.45051
eMirzanagar_12192015_27_u,eMirzanagar_12192015_27_u,31,15415,736317,558.003339698221,113.200372196837,377,713411.275715625,2651283.50214187
eMirzanagar_12192015_28_u,eMirzanagar_12192015_28_u,31,15416,736317,72.9873909688891,7.90254431057836,72,713407.5188942,2651302.235588
eMirzanagar_12192015_29_d,eMirzanagar_12192015_29_d,31,15417,736317,128.459869457728,15.9867927133053,125,713397.515065333,2651301.46912778
eMirzanagar_12192015_2_x,eMirzanagar_12192015_2_x,31,15390,736317,118.106092304337,14.8884493520244,107,713571.8277328,2651218.692142
eMirzanagar_12192015_30_u,eMirzanagar_12192015_30_u,31,15418,736317,89.0164051127662,9.74281272797477,85,713391.386290833,2651284.27266333
eMirzanagar_12192015_31_x,eMirzanagar_12192015_31_x,31,15419,736317,234.364184161796,42.9763596546686,182,713376.899727667,2651287.35266444
eMirzanagar_12192015_32_d,eMirzanagar_12192015_32_d,31,15420,736317,125.662981748389,20.5031788784771,116,713387.4424507,2651305.272561
eMirzanagar_12192015_33_x,eMirzanagar_12192015_33_x,31,15421,736317,49.1830598960486,3.6609085428211,53,713379.475162,2651264.08551222
eMirzanagar_12192015_34_x,eMirzanagar_12192015_34_x,31,15422,736317,25.3790542294632,1.19811957911989,31,713367.451011875,2651270.53534
eMirzanagar_12192015_35_x,eMirzanagar_12192015_35_x,31,15423,736317,20.6642911374123,0.793890084074194,27,713358.487794444,2651275.58896
eMirzanagar_12192015_36_d,eMirzanagar_12192015_36_d,31,15424,736317,243.278312171661,42.3908922968738,199,713364.258852545,2651299.11021818
eMirzanagar_12192015_37_x,eMirzanagar_12192015_37_x,31,15425,736317,16.173314495227,0.356251476777579,22,713376.954237889,2651311.44225
eMirzanagar_12192015_38_u,eMirzanagar_12192015_38_u,31,15426,736317,46.6941277639624,3.16239154898468,53,713358.2229345,2651305.021361
eMirzanagar_12192015_39_u,eMirzanagar_12192015_39_u,31,15427,736317,22.4767906798863,0.979804031387003,28,713366.928007889,2651320.08048778
eMirzanagar_12192015_3_x,eMirzanagar_12192015_3_x,31,15391,736317,18.8643927718325,0.563415400627666,25,713557.3214588,2651219.96043
