region_name,region_id,repo_rank_vec,primary_sample_flag,date_1,date_2,repo_name_raw,repo_name_clean,mean_x_pos,mean_y_pos,mean_pca_pos,date_1_num
Goalpara,9,13,1,02072017,02082017,Goalpara_02072017_5_b,Goalpara_02072017_5_b,668084.521641905,668084.521641905,-54500.752245166,736733
Goalpara,9,14,1,02072017,02082017,Goalpara_02072017_7_b,Goalpara_02072017_7_b,668187.175401357,668187.175401357,-54413.8810665196,736733
Goalpara,9,15,0,02072017,02082017,Goalpara_02072017_6_b,Goalpara_02072017_6_b,668149.085795545,668149.085795545,-54452.154120061,736733
Goalpara,9,16,0,02072017,02082017,Goalpara_02072017_10_b,Goalpara_02072017_10_b,668103.439167471,668103.439167471,-54483.4568331867,736733
Goalpara,9,1,1,02082017,02152017,Goalpara_02082017_12_b,Goalpara_02082017_12_b,668839.161118562,668839.161118562,-53808.4711659911,736734
Goalpara,9,2,1,02082017,02152017,Goalpara_02082017_15_b,Goalpara_02082017_15_b,669052.638088953,669052.638088953,-53563.5111689857,736734
Goalpara,9,3,1,02082017,02152017,Goalpara_02082017_8_b,Goalpara_02082017_8_b,668257.745286308,668257.745286308,-54335.4605036909,736734
Goalpara,9,4,1,02082017,02152017,Goalpara_02082017_9_b,Goalpara_02082017_9_b,668348.807516154,668348.807516154,-54262.7573044107,736734
Goalpara,9,5,1,02082017,02152017,Goalpara_02082017_4_b,Goalpara_02082017_4_b,668117.0679154,668117.0679154,-54511.0999376734,736734
Goalpara,9,6,1,02082017,02152017,Goalpara_02082017_14_b,Goalpara_02082017_14_b,668954.039067062,668954.039067062,-53675.021184161,736734
Goalpara,9,7,1,02082017,02152017,Goalpara_02082017_3_b,Goalpara_02082017_3_b,668069.73798425,668069.73798425,-54511.7279735394,736734
Goalpara,9,8,1,02082017,02152017,Goalpara_02082017_5_b,Goalpara_02082017_5_b,668147.119155,668147.119155,-54453.1717162396,736734
Goalpara,9,9,1,02082017,02152017,Goalpara_02082017_1_b,Goalpara_02082017_1_b,669796.304519545,669796.304519545,-52775.0928230939,736734
Goalpara,9,10,1,02082017,02152017,Goalpara_02082017_11_b,Goalpara_02082017_11_b,668383.428568039,668383.428568039,-54220.6862476456,736734
Goalpara,9,11,1,02082017,02152017,Goalpara_02082017_2_b,Goalpara_02082017_2_b,668023.420231333,668023.420231333,-54564.6991810717,736734
Goalpara,9,12,1,02082017,02152017,Goalpara_02082017_13_b,Goalpara_02082017_13_b,668898.168472529,668898.168472529,-53732.8209137407,736734
Goalpara,9,13,1,02082017,02152017,Goalpara_02082017_7_b,Goalpara_02082017_7_b,668221.975914556,668221.975914556,-54373.8982522249,736734
Goalpara,9,14,1,02082017,02152017,Goalpara_02082017_17_b,Goalpara_02082017_17_b,669271.0391265,669271.0391265,-53315.8454922253,736734
Goalpara,9,15,0,02082017,02152017,Goalpara_02082017_6_b,Goalpara_02082017_6_b,668186.913117143,668186.913117143,-54411.5490943097,736734
Goalpara,9,16,0,02082017,02152017,Goalpara_02082017_10_b,Goalpara_02082017_10_b,668334.795481875,668334.795481875,-54268.6314894225,736734
Goalpara,9,17,0,02082017,02152017,Goalpara_02082017_16_b,Goalpara_02082017_16_b,669147.050811067,669147.050811067,-53463.6233993214,736734
Goalpara,9,1,1,02202018,03042018,Goalpara_02202018_11_b,Goalpara_02202018_11_b,668410.243496947,668410.243496947,-54200.6398566174,737111
Goalpara,9,2,1,02202018,03042018,Goalpara_02202018_9_b,Goalpara_02202018_9_b,668069.306560333,668069.306560333,-54508.9119745266,737111
Goalpara,9,3,1,02202018,03042018,Goalpara_02202018_1_b,Goalpara_02202018_1_b,668850.6700554,668850.6700554,-53800.0754845326,737111
Goalpara,9,4,1,02202018,03042018,Goalpara_02202018_7_b,Goalpara_02202018_7_b,669797.913712895,669797.913712895,-52770.8506409586,737111
Goalpara,9,5,1,02202018,03042018,Goalpara_02202018_2_b,Goalpara_02202018_2_b,668902.378662636,668902.378662636,-53731.1221824575,737111
Goalpara,9,6,1,02202018,03042018,Goalpara_02202018_4_b,Goalpara_02202018_4_b,669054.925911706,669054.925911706,-53559.688418899,737111
Goalpara,9,7,1,02202018,03042018,Goalpara_02202018_5_b,Goalpara_02202018_5_b,669150.947515812,669150.947515812,-53455.5755477254,737111
Goalpara,9,8,1,02202018,03042018,Goalpara_02202018_10_b,Goalpara_02202018_10_b,668272.6034119,668272.6034119,-54321.291441803,737111
Goalpara,9,9,1,02202018,03042018,Goalpara_02202018_8_b,Goalpara_02202018_8_b,668033.388886833,668033.388886833,-54544.347827332,737111
Goalpara,9,10,1,02202018,03042018,Goalpara_02202018_6_b,Goalpara_02202018_6_b,669273.773870182,669273.773870182,-53312.7203894875,737111
Goalpara,9,11,1,02202018,03042018,Goalpara_02202018_3_b,Goalpara_02202018_3_b,668954.390492917,668954.390492917,-53671.6631261622,737111
Goalpara,9,1,1,03042018,03152018,Goalpara_03042018_7_b,Goalpara_03042018_7_b,668078.997452,668078.997452,-54501.601539763,737123
Goalpara,9,2,1,03042018,03152018,Goalpara_03042018_2_b,Goalpara_03042018_2_b,668352.051989125,668352.051989125,-54257.3161037047,737123
Goalpara,9,3,1,03042018,03152018,Goalpara_03042018_5_b,Goalpara_03042018_5_b,668033.251570545,668033.251570545,-54554.5383473505,737123
Goalpara,9,4,1,03042018,03152018,Goalpara_03042018_10_b,Goalpara_03042018_10_b,668259.505357867,668259.505357867,-54333.7891370643,737123
Goalpara,9,5,1,03042018,03152018,Goalpara_03042018_3_b,Goalpara_03042018_3_b,668843.90238475,668843.90238475,-53799.5291184682,737123
Goalpara,9,6,1,03042018,03152018,Goalpara_03042018_4_b,Goalpara_03042018_4_b,669801.005951,669801.005951,-52771.2196920158,737123
Goalpara,9,7,1,03042018,03152018,Goalpara_03042018_9_b,Goalpara_03042018_9_b,668192.798763389,668192.798763389,-54411.5086303645,737123
Goalpara,9,8,1,03042018,03152018,Goalpara_03042018_6_b,Goalpara_03042018_6_b,668082.158993222,668082.158993222,-54550.4683590954,737123
Goalpara,9,9,1,03042018,03152018,Goalpara_03042018_1_b,Goalpara_03042018_1_b,668297.311688154,668297.311688154,-54296.6658729505,737123
Goalpara,9,10,1,03042018,03152018,Goalpara_03042018_8_b,Goalpara_03042018_8_b,668158.841305222,668158.841305222,-54445.9404680569,737123
Goalpara,9,1,1,11222018,11252018,Goalpara_11222018_5_b,Goalpara_11222018_5_b,668068.167010733,668068.167010733,-54515.6879399383,737386
Goalpara,9,2,1,11222018,11252018,Goalpara_11222018_13_b,Goalpara_11222018_13_b,668846.213453417,668846.213453417,-53801.3123834659,737386
Goalpara,9,3,1,11222018,11252018,Goalpara_11222018_9_b,Goalpara_11222018_9_b,668149.579362,668149.579362,-54463.746981294,737386
Goalpara,9,4,1,11222018,11252018,Goalpara_11222018_14_b,Goalpara_11222018_14_b,668886.813661583,668886.813661583,-53752.2560444826,737386
Goalpara,9,5,1,11222018,11252018,Goalpara_11222018_8_b,Goalpara_11222018_8_b,668100.942012833,668100.942012833,-54483.1136959031,737386
Goalpara,9,6,1,11222018,11252018,Goalpara_11222018_11_b,Goalpara_11222018_11_b,668371.557068647,668371.557068647,-54230.2438064994,737386
Goalpara,9,7,1,11222018,11252018,Goalpara_11222018_1_b,Goalpara_11222018_1_b,668940.240600056,668940.240600056,-53683.0635153242,737386
Goalpara,9,8,1,11222018,11252018,Goalpara_11222018_6_b,Goalpara_11222018_6_b,668079.802855267,668079.802855267,-54552.6263989317,737386
Goalpara,9,9,1,11222018,11252018,Goalpara_11222018_12_b,Goalpara_11222018_12_b,668792.193201158,668792.193201158,-53854.671636242,737386
Goalpara,9,10,1,11222018,11252018,Goalpara_11222018_10_b,Goalpara_11222018_10_b,668332.389677545,668332.389677545,-54269.1456472431,737386
Goalpara,9,11,1,11222018,11252018,Goalpara_11222018_7_b,Goalpara_11222018_7_b,668111.035151364,668111.035151364,-54515.7152621304,737386
Goalpara,9,12,1,11222018,11252018,Goalpara_11222018_3_b,Goalpara_11222018_3_b,669268.483368833,669268.483368833,-53316.3877440947,737386
Goalpara,9,13,1,11222018,11252018,Goalpara_11222018_2_b,Goalpara_11222018_2_b,669040.8840083,669040.8840083,-53555.7885045735,737386
Goalpara,9,14,1,11222018,11252018,Goalpara_11222018_4_b,Goalpara_11222018_4_b,669564.186764454,669564.186764454,-53016.8972338939,737386
Goalpara,9,1,1,01082019,01132019,Goalpara_01082019_8_b,Goalpara_01082019_8_b,668910.315939917,668910.315939917,-53729.5218177768,737433
Goalpara,9,2,1,01082019,01132019,Goalpara_01082019_15_b,Goalpara_01082019_15_b,770451.376984083,770451.376984083,64923.0404925534,737433
Goalpara,9,3,1,01082019,01132019,Goalpara_01082019_3_b,Goalpara_01082019_3_b,770955.252769533,770955.252769533,65392.9724865697,737433
Goalpara,9,4,1,01082019,01132019,Goalpara_01082019_13_b,Goalpara_01082019_13_b,769316.879594313,769316.879594313,64088.3784571552,737433
Goalpara,9,5,1,01082019,01132019,Goalpara_01082019_10_b,Goalpara_01082019_10_b,770232.472545833,770232.472545833,64877.7903053215,737433
Goalpara,9,6,1,01082019,01132019,Goalpara_01082019_12_b,Goalpara_01082019_12_b,770746.451856917,770746.451856917,65175.9082704409,737433
Goalpara,9,7,1,01082019,01132019,Goalpara_01082019_4_b,Goalpara_01082019_4_b,770446.267041083,770446.267041083,65307.0766211109,737433
Goalpara,9,8,1,01082019,01132019,Goalpara_01082019_9_b,Goalpara_01082019_9_b,669048.032789238,669048.032789238,-53573.545687549,737433
Goalpara,9,9,1,01082019,01132019,Goalpara_01082019_6_b,Goalpara_01082019_6_b,770859.187910364,770859.187910364,65266.008797652,737433
Goalpara,9,10,1,01082019,01132019,Goalpara_01082019_11_b,Goalpara_01082019_11_b,770926.174874,770926.174874,65322.1014229739,737433
Goalpara,9,11,1,01082019,01132019,Goalpara_01082019_14_b,Goalpara_01082019_14_b,769351.548257636,769351.548257636,64111.8933071306,737433
Goalpara,9,12,1,01082019,01132019,Goalpara_01082019_1_b,Goalpara_01082019_1_b,770602.233506048,770602.233506048,65054.0239327736,737433
Goalpara,9,13,1,01082019,01132019,Goalpara_01082019_2_b,Goalpara_01082019_2_b,770743.068082909,770743.068082909,65290.1682011136,737433
Goalpara,9,14,1,01082019,01132019,Goalpara_01082019_7,Goalpara_01082019_7_n,668845.4653175,668845.4653175,-53807.0345105219,737433
Goalpara,9,15,0,01082019,01132019,Goalpara_01082019_5_b,Goalpara_01082019_5_b,769623.420685083,769623.420685083,64472.949661096,737433
Goalpara,9,1,1,11172019,11182019,Goalpara_11172019_7_b,Goalpara_11172019_7_b,668327.9687815,668327.9687815,-54256.7325364882,737746
Goalpara,9,2,1,11172019,11182019,Goalpara_11172019_5_b,Goalpara_11172019_5_b,668741.362473769,668741.362473769,-53920.179599776,737746
Goalpara,9,3,1,11172019,11182019,Goalpara_11172019_11_b,Goalpara_11172019_11_b,668402.046707111,668402.046707111,-54207.4304241546,737746
Goalpara,9,4,1,11172019,11182019,Goalpara_11172019_16_b,Goalpara_11172019_16_b,668173.207931917,668173.207931917,-54398.6967728118,737746
Goalpara,9,5,1,11172019,11182019,Goalpara_11172019_9_b,Goalpara_11172019_9_b,668271.399299786,668271.399299786,-54306.7666141812,737746
Goalpara,9,6,1,11172019,11182019,Goalpara_11172019_15_b,Goalpara_11172019_15_b,668184.405991286,668184.405991286,-54388.0059021155,737746
Goalpara,9,7,1,11172019,11182019,Goalpara_11172019_1_b,Goalpara_11172019_1_b,668161.113761714,668161.113761714,-54410.6658447481,737746
Goalpara,9,8,1,11172019,11182019,Goalpara_11172019_8_b,Goalpara_11172019_8_b,668291.221018846,668291.221018846,-54286.5018347669,737746
Goalpara,9,9,1,11172019,11182019,Goalpara_11172019_2_b,Goalpara_11172019_2_b,668145.171309786,668145.171309786,-54425.5490145988,737746
Goalpara,9,10,1,11172019,11182019,Goalpara_11172019_3_b,Goalpara_11172019_3_b,668338.682245556,668338.682245556,-54273.6623826179,737746
Goalpara,9,11,1,11172019,11182019,Goalpara_11172019_10_b,Goalpara_11172019_10_b,668346.027348545,668346.027348545,-54261.4997314443,737746
Goalpara,9,12,1,11172019,11182019,Goalpara_11172019_12_b,Goalpara_11172019_12_b,668837.752331273,668837.752331273,-53809.5579359102,737746
Goalpara,9,13,1,11172019,11182019,Goalpara_11172019_4_b,Goalpara_11172019_4_b,669246.973177077,669246.973177077,-53353.0909042187,737746
Goalpara,9,14,1,11172019,11182019,Goalpara_11172019_13_b,Goalpara_11172019_13_b,668893.177265706,668893.177265706,-53743.1063350569,737746
Goalpara,9,15,0,11172019,11182019,Goalpara_11172019_14_b,Goalpara_11172019_14_b,668196.852613462,668196.852613462,-54376.9117301873,737746
Goalpara,9,16,0,11172019,11182019,Goalpara_11172019_6_b,Goalpara_11172019_6_b,668419.22282625,668419.22282625,-54176.1549507765,737746
Goalpara,9,1,1,04122021,04132021,Goalpara_04122021_10_b,Goalpara_04122021_10_b,668151.282572625,668151.282572625,-54450.8470053196,738258
Goalpara,9,2,1,04122021,04132021,Goalpara_04122021_6_b,Goalpara_04122021_6_b,668565.192860958,668565.192860958,-54044.431229491,738258
Goalpara,9,3,1,04122021,04132021,Goalpara_04122021_3_b,Goalpara_04122021_3_b,668896.363824409,668896.363824409,-53728.3364545677,738258
Goalpara,9,4,1,04122021,04132021,Goalpara_04122021_16_b,Goalpara_04122021_16_b,668444.297103214,668444.297103214,-54172.7980987166,738258
Goalpara,9,5,1,04122021,04132021,Goalpara_04122021_21_b,Goalpara_04122021_21_b,669047.377648217,669047.377648217,-53566.9856613221,738258
Goalpara,9,6,1,04122021,04132021,Goalpara_04122021_15_b,Goalpara_04122021_15_b,668507.405640167,668507.405640167,-54105.6599567301,738258
Goalpara,9,7,1,04122021,04132021,Goalpara_04122021_20_b,Goalpara_04122021_20_b,669144.873253143,669144.873253143,-53457.329511254,738258
Goalpara,9,8,1,04122021,04132021,Goalpara_04122021_5_b,Goalpara_04122021_5_b,668699.650891714,668699.650891714,-53921.4534128553,738258
Goalpara,9,9,1,04122021,04132021,Goalpara_04122021_17_b,Goalpara_04122021_17_b,668481.747267714,668481.747267714,-54151.2884365535,738258
Goalpara,9,10,1,04122021,04132021,Goalpara_04122021_1_b,Goalpara_04122021_1_b,669272.004948727,669272.004948727,-53312.7898620443,738258
Goalpara,9,11,1,04122021,04132021,Goalpara_04122021_12_b,Goalpara_04122021_12_b,668227.086683727,668227.086683727,-54371.0084277038,738258
Goalpara,9,12,1,04122021,04132021,Goalpara_04122021_14_b,Goalpara_04122021_14_b,668336.282449833,668336.282449833,-54267.9791733188,738258
Goalpara,9,13,1,04122021,04132021,Goalpara_04122021_7_b,Goalpara_04122021_7_b,668279.4373084,668279.4373084,-54310.025944284,738258
Goalpara,9,14,1,04122021,04132021,Goalpara_04122021_4_b,Goalpara_04122021_4_b,668805.505868823,668805.505868823,-53838.2647502232,738258
Goalpara,9,15,0,04122021,04132021,Goalpara_04122021_2_b,Goalpara_04122021_2_b,668938.903414438,668938.903414438,-53680.6323051086,738258
Goalpara,9,16,0,04122021,04132021,Goalpara_04122021_18_b,Goalpara_04122021_18_b,668117.249507615,668117.249507615,-54507.0501308247,738258
Goalpara,9,17,0,04122021,04132021,Goalpara_04122021_8_b,Goalpara_04122021_8_b,668334.913667154,668334.913667154,-54271.0181598926,738258
Goalpara,9,18,0,04122021,04132021,Goalpara_04122021_13_b,Goalpara_04122021_13_b,668283.990954071,668283.990954071,-54305.1944565947,738258
Goalpara,9,19,0,04122021,04132021,Goalpara_04122021_11_b,Goalpara_04122021_11_b,668190.692671125,668190.692671125,-54415.2326604443,738258
Goalpara,9,20,0,04122021,04132021,Goalpara_04122021_9_b,Goalpara_04122021_9_b,668369.758313937,668369.758313937,-54229.2992036786,738258
Goalpara,9,21,0,04122021,04132021,Goalpara_04122021_19_b,Goalpara_04122021_19_b,669742.943245429,669742.943245429,-52830.6573603477,738258
Goaria,10,1,1,03292014,03302014,Goaria_03292014_3_b,Goaria_03292014_3_b,669048.961699045,669048.961699045,-53573.9237739126,735687
Goaria,10,2,1,03292014,03302014,Goaria_03292014_9_b,Goaria_03292014_9_b,668904.965866231,668904.965866231,-53736.1181754389,735687
Goaria,10,3,1,03292014,03302014,Goaria_03292014_4_b,Goaria_03292014_4_b,669794.226596588,669794.226596588,-52773.1762509198,735687
Goaria,10,4,1,03292014,03302014,Goaria_03292014_1_b,Goaria_03292014_1_b,668843.679952083,668843.679952083,-53808.6503156452,735687
Goaria,10,5,1,03292014,03302014,Goaria_03292014_6_b,Goaria_03292014_6_b,669272.953782833,669272.953782833,-53314.4211219429,735687
Goaria,10,6,1,03292014,03302014,Goaria_03292014_2_b,Goaria_03292014_2_b,668910.868677353,668910.868677353,-53730.8905185003,735687
Goaria,10,7,1,03292014,03302014,Goaria_03292014_8_b,Goaria_03292014_8_b,668844.195690667,668844.195690667,-53806.3203001379,735687
Goaria,10,8,1,03292014,03302014,Goaria_03292014_7_b,Goaria_03292014_7_b,668160.55599435,668160.55599435,-54451.0726062263,735687
Goaria,10,9,1,03292014,03302014,Goaria_03292014_10_b,Goaria_03292014_10_b,668159.204683647,668159.204683647,-54451.1843533523,735687
Goaria,10,10,1,03292014,03302014,Goaria_03292014_5_b,Goaria_03292014_5_b,669753.388464615,669753.388464615,-52819.0680030385,735687
Goaria,10,1,1,11022016,11082016,Goaria_11022016_1_b,Goaria_11022016_1_b,756589.563869238,756589.563869238,49790.913202303,736636
Goaria,10,2,1,11022016,11082016,Goaria_11022016_2_b,Goaria_11022016_2_b,756345.285925778,756345.285925778,49647.4721307835,736636
Godagari,11,1,1,12152010,12222010,Godagari_12152010_2,Godagari_12152010_2_n,633070.359710588,633070.359710588,-91407.5460825406,734487
Godagari,11,2,1,12152010,12222010,Godagari_12152010_3,Godagari_12152010_3_n,633278.4658076,633278.4658076,-91097.3651922987,734487
Godagari,11,3,1,12152010,12222010,Godagari_12152010_1,Godagari_12152010_1_n,632941.412093211,632941.412093211,-91629.0399399978,734487
Godagari,11,1,1,01022016,01102016,Godagari_01022016_5,Godagari_01022016_5_n,754882.786326182,754882.786326182,47813.4034770582,736331
Godagari,11,2,1,01022016,01102016,Godagari_01022016_4,Godagari_01022016_4_n,756367.4892232,756367.4892232,49543.8133601054,736331
Godagari,11,3,1,01022016,01102016,Godagari_01022016_11,Godagari_01022016_11_n,754780.859040923,754780.859040923,47627.2620881225,736331
Godagari,11,4,1,01022016,01102016,Godagari_01022016_1,Godagari_01022016_1_n,756063.067266714,756063.067266714,49160.3224523664,736331
Godagari,11,5,1,01022016,01102016,Godagari_01022016_8,Godagari_01022016_8_n,756593.720778929,756593.720778929,49795.0904942716,736331
Godagari,11,6,1,01022016,01102016,Godagari_01022016_3,Godagari_01022016_3_n,755991.998453308,755991.998453308,49098.3706361204,736331
Godagari,11,7,1,01022016,01102016,Godagari_01022016_9,Godagari_01022016_9_n,756514.590100214,756514.590100214,49758.5629388137,736331
Godagari,11,8,1,01022016,01102016,Godagari_01022016_6,Godagari_01022016_6_n,756509.879937444,756509.879937444,49757.6602816382,736331
Godagari,11,9,1,01022016,01102016,Godagari_01022016_12_b,Godagari_01022016_12_b,754793.149680118,754793.149680118,47645.3866209474,736331
Godagari,11,10,1,01022016,01102016,Godagari_01022016_10,Godagari_01022016_10_n,754761.560258857,754761.560258857,47603.4855684954,736331
Godagari,11,11,1,01022016,01102016,Godagari_01022016_2,Godagari_01022016_2_n,755997.724341062,755997.724341062,49122.4062000289,736331
Godagari,11,12,1,01022016,01102016,Godagari_01022016_14_b,Godagari_01022016_14_b,755697.432937444,755697.432937444,48648.1951220319,736331
Godagari,11,13,1,01022016,01102016,Godagari_01022016_13_b,Godagari_01022016_13_b,754763.291821583,754763.291821583,47653.3475223342,736331
Godagari,11,14,1,01022016,01102016,Godagari_01022016_7,Godagari_01022016_7_n,756538.09105,756538.09105,49753.7013963908,736331
Mirgonj,15,1,1,12152015,12192015,Mirgonj_12152015_1,Mirgonj_12152015_1_n,738834.1810355,738834.1810355,28359.2263030997,736313
Mirgonj,15,2,1,12152015,12192015,Mirgonj_12152015_2,Mirgonj_12152015_2_n,739051.024087357,739051.024087357,28567.8230094031,736313
Mirgonj,15,1,1,12192015,01012016,Mirgonj_12192015_1,Mirgonj_12192015_1_n,739112.846642111,739112.846642111,28660.7025326236,736317
Mirgonj,15,2,1,12192015,01012016,Mirgonj_12192015_4,Mirgonj_12192015_4_n,739039.470950231,739039.470950231,28519.0264191592,736317
Mirgonj,15,3,1,12192015,01012016,Mirgonj_12192015_3,Mirgonj_12192015_3_n,739021.703152765,739021.703152765,28532.1092037526,736317
Mirgonj,15,4,1,12192015,01012016,Mirgonj_12192015_2,Mirgonj_12192015_2_n,739064.245385778,739064.245385778,28596.1407537902,736317
Mondolpara,16,1,1,01202019,01252019,Mondolpara_01202019_1_b,Mondolpara_01202019_1_b,739075.8744244,739075.8744244,28523.7160939264,737445
Mondolpara,16,1,1,01252019,01302019,Mondolpara_01252019_1_b,Mondolpara_01252019_1_b,739005.034265929,739005.034265929,28527.0908835632,737450
Mondolpara,16,1,1,03272020,04062020,Mondolpara_03272020_2_b,Mondolpara_03272020_2_b,739157.373128154,739157.373128154,28446.2140832666,737877
Mondolpara,16,2,1,03272020,04062020,Mondolpara_03272020_1_b,Mondolpara_03272020_1_b,739110.526620667,739110.526620667,28658.2432967246,737877
Motinar,17,1,1,11172019,11182019,Motinar_11172019_1_b,Motinar_11172019_1_b,677224.804327667,677224.804327667,-39933.9909185574,737746
Pakuria,18,1,1,11232015,11282015,Pakuria_11232015_7_b,Pakuria_11232015_7_b,709080.830285154,709080.830285154,-2156.27515795788,736291
Pakuria,18,2,1,11232015,11282015,Pakuria_11232015_5,Pakuria_11232015_5_n,709032.359534538,709032.359534538,-2206.70233856115,736291
Pakuria,18,3,1,11232015,11282015,Pakuria_11232015_10_b,Pakuria_11232015_10_b,709101.769645842,709101.769645842,-2177.48794243518,736291
Pakuria,18,4,1,11232015,11282015,Pakuria_11232015_14_b,Pakuria_11232015_14_b,708673.318086,708673.318086,-2719.22757546371,736291
Pakuria,18,5,1,11232015,11282015,Pakuria_11232015_13_b,Pakuria_11232015_13_b,708737.052686739,708737.052686739,-2592.63586636605,736291
Pakuria,18,6,1,11232015,11282015,Pakuria_11232015_4,Pakuria_11232015_4_n,708903.158021933,708903.158021933,-2365.48684363011,736291
Pakuria,18,7,1,11232015,11282015,Pakuria_11232015_8_b,Pakuria_11232015_8_b,709124.139498,709124.139498,-2101.29934614365,736291
Pakuria,18,8,1,11232015,11282015,Pakuria_11232015_12_b,Pakuria_11232015_12_b,708691.520399158,708691.520399158,-2658.03387328968,736291
Pakuria,18,9,1,11232015,11282015,Pakuria_11232015_6,Pakuria_11232015_6_n,709108.866582636,709108.866582636,-2172.40672668457,736291
Pakuria,18,10,1,11232015,11282015,Pakuria_11232015_2_b,Pakuria_11232015_2_b,708813.9236594,708813.9236594,-2491.41733341277,736291
Pakuria,18,11,1,11232015,11282015,Pakuria_11232015_17_b,Pakuria_11232015_17_b,708735.582283227,708735.582283227,-2620.82911962695,736291
Pakuria,18,12,1,11232015,11282015,Pakuria_11232015_11_b,Pakuria_11232015_11_b,708601.920970263,708601.920970263,-2778.53208366071,736291
Pakuria,18,13,1,11232015,11282015,Pakuria_11232015_15_b,Pakuria_11232015_15_b,708431.525841214,708431.525841214,-2944.25825335602,736291
Pakuria,18,14,1,11232015,11282015,Pakuria_11232015_9_b,Pakuria_11232015_9_b,708444.379952,708444.379952,-2924.25817788335,736291
Pakuria,18,15,0,11232015,11282015,Pakuria_11232015_1,Pakuria_11232015_1_n,708785.852834461,708785.852834461,-2516.92825652339,736291
Pakuria,18,16,0,11232015,11282015,Pakuria_11232015_3_b,Pakuria_11232015_3_b,708835.269040947,708835.269040947,-2480.46568728105,736291
Pakuria,18,17,0,11232015,11282015,Pakuria_11232015_16_b,Pakuria_11232015_16_b,708686.894034053,708686.894034053,-2685.25514409308,736291
Pakuria,18,1,1,11282015,12082015,Pakuria_11282015_18_b,Pakuria_11282015_18_b,708500.563652467,708500.563652467,-2890.83431153682,736296
Pakuria,18,2,1,11282015,12082015,Pakuria_11282015_17_b,Pakuria_11282015_17_b,709530.627598207,709530.627598207,-1593.59634002688,736296
Pakuria,18,3,1,11282015,12082015,Pakuria_11282015_6,Pakuria_11282015_6_n,708502.127189875,708502.127189875,-2892.07288925012,736296
Pakuria,18,4,1,11282015,12082015,Pakuria_11282015_11_b,Pakuria_11282015_11_b,709187.782456588,709187.782456588,-2024.28745735963,736296
Pakuria,18,5,1,11282015,12082015,Pakuria_11282015_13_b,Pakuria_11282015_13_b,709374.209090437,709374.209090437,-1782.91705579902,736296
Pakuria,18,6,1,11282015,12082015,Pakuria_11282015_12_b,Pakuria_11282015_12_b,709227.718570313,709227.718570313,-1998.4744493522,736296
Pakuria,18,7,1,11282015,12082015,Pakuria_11282015_16_b,Pakuria_11282015_16_b,709486.5263392,709486.5263392,-1666.52318889752,736296
Pakuria,18,8,1,11282015,12082015,Pakuria_11282015_19_b,Pakuria_11282015_19_b,708605.799951933,708605.799951933,-2800.18741292168,736296
Pakuria,18,9,1,11282015,12082015,Pakuria_11282015_4,Pakuria_11282015_4_n,708651.1775605,708651.1775605,-2721.88806480954,736296
Pakuria,18,10,1,11282015,12082015,Pakuria_11282015_8_b,Pakuria_11282015_8_b,708612.672605938,708612.672605938,-2743.87210317674,736296
Pakuria,18,11,1,11282015,12082015,Pakuria_11282015_3_b,Pakuria_11282015_3_b,708605.051511929,708605.051511929,-2738.16270193689,736296
Pakuria,18,12,1,11282015,12082015,Pakuria_11282015_5_b,Pakuria_11282015_5_b,708707.342858071,708707.342858071,-2682.42433305918,736296
Pakuria,18,13,1,11282015,12082015,Pakuria_11282015_9_b,Pakuria_11282015_9_b,708620.431386588,708620.431386588,-2710.71317277755,736296
Pakuria,18,14,1,11282015,12082015,Pakuria_11282015_15_b,Pakuria_11282015_15_b,709450.3606441,709450.3606441,-1709.79089153478,736296
Pakuria,18,15,0,11282015,12082015,Pakuria_11282015_7_b,Pakuria_11282015_7_b,708652.50980855,708652.50980855,-2721.37471139602,736296
Pakuria,18,16,0,11282015,12082015,Pakuria_11282015_2_b,Pakuria_11282015_2_b,708656.90906728,708656.90906728,-2739.00911604744,736296
Pakuria,18,17,0,11282015,12082015,Pakuria_11282015_1_b,Pakuria_11282015_1_b,708601.598125266,708601.598125266,-2773.64759193209,736296
Pakuria,18,18,0,11282015,12082015,Pakuria_11282015_10_b,Pakuria_11282015_10_b,709152.264430053,709152.264430053,-2057.96792515985,736296
Pakuria,18,19,0,11282015,12082015,Pakuria_11282015_14_b,Pakuria_11282015_14_b,709417.856322053,709417.856322053,-1740.66409575212,736296
Pakuria,18,1,1,01022016,01132016,Pakuria_01022016_19_b,Pakuria_01022016_19_b,677179.293626333,677179.293626333,-39894.663150773,736331
Pakuria,18,2,1,01022016,01132016,Pakuria_01022016_17,Pakuria_01022016_17_n,677172.539225428,677172.539225428,-39882.0565952554,736331
Pakuria,18,3,1,01022016,01132016,Pakuria_01022016_13,Pakuria_01022016_13_n,677155.165393063,677155.165393063,-39863.3969264843,736331
Pakuria,18,4,1,01022016,01132016,Pakuria_01022016_6_b,Pakuria_01022016_6_b,732247.150663867,732247.150663867,22727.1592881952,736331
Pakuria,18,5,1,01022016,01132016,Pakuria_01022016_5,Pakuria_01022016_5_n,731952.351161455,731952.351161455,22324.7887238035,736331
Pakuria,18,6,1,01022016,01132016,Pakuria_01022016_10_b,Pakuria_01022016_10_b,677150.981774412,677150.981774412,-39961.7710573475,736331
