side_dim_m,max_height_m,height_se,height_sd,overall_max_m
47.54754754754755,4.556153310124986,0.09180842021129357,1.5478899647623945,10.822037882589266
48.04804804804805,4.584848823977402,0.09287003364058269,1.5657887671802089,10.822037882589266
48.54854854854855,4.613316002072666,0.0939531583106384,1.584050249117348,10.822037882589266
49.04904904904905,4.6415576662888,0.09505822439138856,1.6026816632387955,10.822037882589266
49.54954954954955,4.669576590090988,0.09618562435195425,1.621689626573933,10.822037882589266
50.050050050050054,4.697375499625628,0.09733571317026442,1.641080124050642,10.822037882589266
50.550550550550554,4.724957074782632,0.09850880870141517,1.6608585147058434,10.822037882589266
51.051051051051054,4.752323950227131,0.09970519219280846,1.6810295403707343,10.822037882589266
51.551551551551555,4.779478716401714,0.10092510893375124,1.7015973366230295,10.822037882589266
52.052052052052055,4.806423920500246,0.10216876902697018,1.7225654457947006,10.822037882589266
52.552552552552555,4.833162067414307,0.10343634826939693,1.7439368318220154,10.822037882589266
53.053053053053056,4.859695620653192,0.10472798912959339,1.7657138967249273,10.822037882589266
53.553553553553556,4.886027003238424,0.10604380180933612,1.7878984985053896,10.822037882589266
54.054054054054056,4.912158598573653,0.10738386537712326,1.8104919702582805,10.822037882589266
54.55455455455456,4.938092751290796,0.10874822896172581,1.8334951402946793,10.822037882589266
55.05505505505506,4.963831768073235,0.11013691299435234,1.8569083530847623,10.822037882589266
55.55555555555556,4.989377918456829,0.11154991048851924,1.880731490836416,10.822037882589266
56.056056056056065,5.0147334356095286,0.1129871883473116,1.904963995535655,10.822037882589266
56.556556556556565,5.039900517090257,0.11444868868836916,1.9296048912858852,10.822037882589266
57.057057057057065,5.064881325587779,0.115934330177613,1.9546528067945361,10.822037882589266
57.557557557557566,5.089677989640206,0.11744400936344881,1.9801059978677278,10.822037882589266
58.058058058058066,5.114292604335758,0.11897760200391043,2.00596236978591,10.822037882589266
58.558558558558566,5.1387272319954045,0.12053496437994474,2.0322194994458487,10.822037882589266
59.05905905905907,5.1629839028379445,0.12211593458877117,2.058874657166662,10.822037882589266
59.55955955955957,5.187064615628115,0.12372033381196652,2.0859248280697353,10.822037882589266
60.06006006006007,5.210971338308231,0.12534796755362476,2.113366732954093,10.822037882589266
60.56056056056057,5.234706008613899,0.12699862684460586,2.141196848600034,10.822037882589266
61.06106106106107,5.258270534674282,0.12867208940953156,2.169411427444681,10.822037882589266
61.56156156156157,5.281666795597416,0.13036812079377996,2.1980065165831086,10.822037882589266
62.06206206206207,5.304896642041007,0.13208647544829313,2.2269779760582007,10.822037882589266
62.56256256256257,5.32796189676918,0.13382689777053036,2.25632149641112,10.822037882589266
63.06306306306307,5.350864355195588,0.13558912310037288,2.2860326154722648,10.822037882589266
63.56356356356357,5.373605785913303,0.13737287867021966,2.316106734379881,10.822037882589266
64.06406406406407,5.396187931211862,0.1391778845089034,2.346539132820088,10.822037882589266
64.56456456456458,5.418612507581892,0.1410038542993964,2.3773249834878003,10.822037882589266
65.06506506506507,5.440881206207623,0.14285049619059575,2.408459365773421,10.822037882589266
65.56556556556558,5.462995693447702,0.14471751356372717,2.4399372786844165,10.822037882589266
66.06606606606607,5.484957611304604,0.14660460575415407,2.4717536530150137,10.822037882589266
66.56656656656658,5.506768577882996,0.1485114687295643,2.50390336278043,10.822037882589266
67.06706706706707,5.528430187837358,0.15043779572567753,2.5363812359348987,10.822037882589266
67.56756756756758,5.549944012809182,0.15238327784074737,2.5691820643949757,10.822037882589266
68.06806806806807,5.571311601854026,0.15434760459024416,2.602300613391491,10.822037882589266
68.56856856856858,5.592534481858729,0.15633046442318738,2.6357316301749134,10.822037882589266
69.06906906906907,5.61361415794905,0.15833154520165513,2.6694698520998794,10.822037882589266
69.56956956956958,5.634552113888007,0.16035053464504795,2.703510014115482,10.822037882589266
70.07007007007007,5.6553498124651655,0.16238712074070275,2.737846855688222,10.822037882589266
70.57057057057058,5.676008695877135,0.16444099212246555,2.7724751271847423,10.822037882589266
71.07107107107107,5.696530186099504,0.16651183841882877,2.8073895957414257,10.822037882589266
71.57157157157158,5.716915685250467,0.16859935057222653,2.8425850506477115,10.822037882589266
72.07207207207207,5.737166575946337,0.17070322113104913,2.8780563082694606,10.822037882589266
72.57257257257258,5.757284221649203,0.1728231445159207,2.9137982165383947,10.822037882589266
