repo_id,date_num,date_string,current_vol_est,current_vol_ste,total_capacity
17,736386,26-Feb-2016,1390.43968946957,304.335616997671,1813.60920657024
17,736401,12-Mar-2016,568.614739133718,51.6236580239063,1813.60920657024
17,736415,26-Mar-2016,472.413050543935,49.1479588889733,1813.60920657024
18,736277,09-Nov-2015,673.005428342776,64.4711554228289,3659.83477205786
18,736291,23-Nov-2015,1365.90119337634,237.092427181363,3659.83477205786
18,736296,28-Nov-2015,720.263869868152,95.7762807691071,3659.83477205786
18,736331,02-Jan-2016,2395.37128659584,557.333651259071,3659.83477205786
18,736342,13-Jan-2016,740.92735686461,66.3230478904799,3659.83477205786
18,736386,26-Feb-2016,196.809841979929,5.09803602723701,3659.83477205786
18,736401,12-Mar-2016,1129.27156154448,191.184059422035,3659.83477205786
18,736415,26-Mar-2016,234.644943637858,5.76156334911597,3659.83477205786
19,736277,09-Nov-2015,5433.88833050879,858.375135749945,7887.20846676772
19,736291,23-Nov-2015,5418.13835745509,795.451939529372,7887.20846676772
19,736296,28-Nov-2015,5208.60146179772,765.206447908901,7887.20846676772
19,736331,02-Jan-2016,906.940524979598,25.2013420492912,7887.20846676772
19,736342,13-Jan-2016,2778.88935078427,231.786540078815,7887.20846676772
19,736386,26-Feb-2016,1824.9009371169,127.191278611537,7887.20846676772
19,736401,12-Mar-2016,5424.77520713667,823.262774729517,7887.20846676772
19,736415,26-Mar-2016,6490.11954187407,1214.51902875561,7887.20846676772
20,736277,09-Nov-2015,7529.97684280506,732.445278738455,12158.352454388
20,736291,23-Nov-2015,6627.12512418139,562.991797726509,12158.352454388
20,736296,28-Nov-2015,6879.94346090564,636.465607125945,12158.352454388
20,736331,02-Jan-2016,11926.3607413597,1662.20941622348,12158.352454388
20,736342,13-Jan-2016,1018.15608811371,4.54448120137149,12158.352454388
20,736386,26-Feb-2016,6450.15837739128,440.308649930008,12158.352454388
20,736401,12-Mar-2016,2862.87065887453,57.05175076982,12158.352454388
20,736415,26-Mar-2016,7119.84662944892,561.391609229381,12158.352454388
21,736277,09-Nov-2015,262.259721461871,52.2249987860136,389.476173183089
21,736291,23-Nov-2015,347.590300798047,80.7026108827099,389.476173183089
21,736296,28-Nov-2015,47.752104752389,1.10271962481842,389.476173183089
21,736331,02-Jan-2016,NaN,NaN,389.476173183089
21,736342,13-Jan-2016,NaN,NaN,389.476173183089
21,736386,26-Feb-2016,NaN,NaN,389.476173183089
21,736401,12-Mar-2016,NaN,NaN,389.476173183089
21,736415,26-Mar-2016,NaN,NaN,389.476173183089
22,736277,09-Nov-2015,NaN,NaN,270.54756894091
22,736291,23-Nov-2015,236.699344622478,48.7251471507381,270.54756894091
22,736296,28-Nov-2015,166.717225992658,26.7320704182555,270.54756894091
22,736331,02-Jan-2016,0,0,270.54756894091
22,736342,13-Jan-2016,158.031864550179,25.2189406473619,270.54756894091
22,736386,26-Feb-2016,133.831543926277,21.0106372078422,270.54756894091
22,736401,12-Mar-2016,NaN,NaN,270.54756894091
22,736415,26-Mar-2016,NaN,NaN,270.54756894091
23,736277,09-Nov-2015,NaN,NaN,605.42651570179
23,736291,23-Nov-2015,NaN,NaN,605.42651570179
23,736296,28-Nov-2015,NaN,NaN,605.42651570179
23,736331,02-Jan-2016,94.8289833978504,9.50887154273309,605.42651570179
23,736342,13-Jan-2016,95.4200881401623,9.00471208731641,605.42651570179
23,736386,26-Feb-2016,91.4952690940919,9.64247847756913,605.42651570179
23,736401,12-Mar-2016,NaN,NaN,605.42651570179
23,736415,26-Mar-2016,NaN,NaN,605.42651570179
24,736277,09-Nov-2015,NaN,NaN,595.257082338812
24,736291,23-Nov-2015,NaN,NaN,595.257082338812
24,736296,28-Nov-2015,NaN,NaN,595.257082338812
24,736331,02-Jan-2016,99.6117672312577,1.76753790726222,595.257082338812
24,736342,13-Jan-2016,306.948644228098,46.5900082821509,595.257082338812
24,736386,26-Feb-2016,369.560427992992,53.7000639859805,595.257082338812
24,736401,12-Mar-2016,335.711492954709,44.6579080646013,595.257082338812
24,736415,26-Mar-2016,416.097537742315,74.1801916163829,595.257082338812
25,736277,09-Nov-2015,NaN,NaN,906.371718658878
25,736291,23-Nov-2015,601.714496238593,131.543943456463,906.371718658878
25,736296,28-Nov-2015,191.07525927159,22.375607462443,906.371718658878
25,736331,02-Jan-2016,435.469251882816,81.321400402351,906.371718658878
25,736342,13-Jan-2016,466.34688435976,91.6793333656127,906.371718658878
25,736386,26-Feb-2016,0,0,906.371718658878
25,736401,12-Mar-2016,251.863015075867,39.4533890692862,906.371718658878
25,736415,26-Mar-2016,118.23312507184,3.64988642518187,906.371718658878
26,736277,09-Nov-2015,559.384752062268,122.105054327962,1144.97979177254
26,736291,23-Nov-2015,120.217367918978,2.75604871449456,1144.97979177254
26,736296,28-Nov-2015,445.650512462334,86.9956555634255,1144.97979177254
26,736331,02-Jan-2016,325.064897528819,42.5534712075896,1144.97979177254
26,736342,13-Jan-2016,350.399790131122,56.2109963408515,1144.97979177254
26,736386,26-Feb-2016,345.830021282786,64.5521785018681,1144.97979177254
26,736401,12-Mar-2016,299.419454815737,46.1591521832664,1144.97979177254
26,736415,26-Mar-2016,NaN,NaN,1144.97979177254
27,736277,09-Nov-2015,NaN,NaN,303.438000651326
27,736291,23-Nov-2015,NaN,NaN,303.438000651326
27,736296,28-Nov-2015,NaN,NaN,303.438000651326
27,736331,02-Jan-2016,74.6687354922452,5.23460401199266,303.438000651326
27,736342,13-Jan-2016,0,0,303.438000651326
27,736386,26-Feb-2016,62.5815833934016,5.33994065225417,303.438000651326
27,736401,12-Mar-2016,193.583562731854,23.6468680524155,303.438000651326
27,736415,26-Mar-2016,272.503015323166,44.2936720536906,303.438000651326
