repo_id,date_num,date_string,current_vol_est,current_vol_ste,total_capacity
8,736296,28-Nov-2015,2673.84553571318,386.590635982568,7716.218940402
8,736331,02-Jan-2016,1636.75565171241,161.543629634367,7716.218940402
8,736342,13-Jan-2016,1308.8563658357,114.443228134331,7716.218940402
8,736386,26-Feb-2016,4003.77553725808,753.999034843526,7716.218940402
8,736401,12-Mar-2016,4208.21375777248,770.307021465818,7716.218940402
8,736415,26-Mar-2016,5506.52299393904,1090.77690206773,7716.218940402
9,736277,09-Nov-2015,NaN,NaN,2677.30513260211
9,736291,23-Nov-2015,NaN,NaN,2677.30513260211
9,736296,28-Nov-2015,NaN,NaN,2677.30513260211
9,736331,02-Jan-2016,1477.99422119269,325.877175886246,2677.30513260211
9,736342,13-Jan-2016,1465.72720597742,312.6420491323,2677.30513260211
9,736386,26-Feb-2016,0,0,2677.30513260211
9,736401,12-Mar-2016,1279.88205946181,259.810036711655,2677.30513260211
9,736415,26-Mar-2016,1353.47179078091,272.32335632687,2677.30513260211
10,736277,09-Nov-2015,NaN,NaN,2097.70179161131
10,736291,23-Nov-2015,NaN,NaN,2097.70179161131
10,736296,28-Nov-2015,NaN,NaN,2097.70179161131
10,736331,02-Jan-2016,1098.91778275401,241.156966707815,2097.70179161131
10,736342,13-Jan-2016,493.300112993344,43.7787201421557,2097.70179161131
10,736386,26-Feb-2016,383.411341388278,20.8919206583874,2097.70179161131
10,736401,12-Mar-2016,911.433135378319,154.771288031576,2097.70179161131
10,736415,26-Mar-2016,1132.84665717499,208.883219125265,2097.70179161131
11,736277,09-Nov-2015,NaN,NaN,4182.18295554955
11,736291,23-Nov-2015,NaN,NaN,4182.18295554955
11,736296,28-Nov-2015,NaN,NaN,4182.18295554955
11,736331,02-Jan-2016,NaN,NaN,4182.18295554955
11,736342,13-Jan-2016,NaN,NaN,4182.18295554955
11,736386,26-Feb-2016,3640.91099169655,994.340711143616,4182.18295554955
11,736401,12-Mar-2016,1053.82464449297,167.20044023749,4182.18295554955
11,736415,26-Mar-2016,661.780435216636,43.8421288231096,4182.18295554955
12,736277,09-Nov-2015,349.895473204253,50.8680970240675,599.959753583742
12,736291,23-Nov-2015,463.432026195421,96.7817991231753,599.959753583742
12,736296,28-Nov-2015,373.559754108495,75.0761426931269,599.959753583742
12,736331,02-Jan-2016,NaN,NaN,599.959753583742
12,736342,13-Jan-2016,NaN,NaN,599.959753583742
12,736386,26-Feb-2016,NaN,NaN,599.959753583742
12,736401,12-Mar-2016,NaN,NaN,599.959753583742
12,736415,26-Mar-2016,NaN,NaN,599.959753583742
13,736277,09-Nov-2015,393.212021319464,60.9714629081157,869.011595918545
13,736291,23-Nov-2015,234.022618543137,29.7876402939098,869.011595918545
13,736296,28-Nov-2015,165.072025831444,13.6515092355718,869.011595918545
13,736331,02-Jan-2016,NaN,NaN,869.011595918545
13,736342,13-Jan-2016,NaN,NaN,869.011595918545
13,736386,26-Feb-2016,NaN,NaN,869.011595918545
13,736401,12-Mar-2016,NaN,NaN,869.011595918545
13,736415,26-Mar-2016,NaN,NaN,869.011595918545
14,736277,09-Nov-2015,527.568708035588,65.4873746028918,1698.99484859387
14,736291,23-Nov-2015,98.8723329719695,8.42343767173074,1698.99484859387
14,736296,28-Nov-2015,777.680237649363,143.924139401523,1698.99484859387
14,736331,02-Jan-2016,1080.49235307127,239.396786196346,1698.99484859387
14,736342,13-Jan-2016,209.373851952764,6.21711680670801,1698.99484859387
14,736386,26-Feb-2016,477.102882403679,59.3339712054682,1698.99484859387
14,736401,12-Mar-2016,1041.52887622062,234.247117740877,1698.99484859387
14,736415,26-Mar-2016,897.388460097752,140.417640117079,1698.99484859387
15,736277,09-Nov-2015,1662.34009904189,401.116012266785,2104.66647101865
15,736291,23-Nov-2015,1508.02503502061,344.745089587456,2104.66647101865
15,736296,28-Nov-2015,494.453469797982,63.9561116754529,2104.66647101865
15,736331,02-Jan-2016,0,0,2104.66647101865
15,736342,13-Jan-2016,157.963757908615,4.30583568151338,2104.66647101865
15,736386,26-Feb-2016,80.65435271035,2.20427841235437,2104.66647101865
15,736401,12-Mar-2016,141.561444884775,3.05694212895995,2104.66647101865
15,736415,26-Mar-2016,386.611144355791,23.0998560346354,2104.66647101865
16,736277,09-Nov-2015,2792.02641964421,659.250986298887,3230.37900699819
16,736291,23-Nov-2015,351.734756795876,15.1888392648555,3230.37900699819
16,736296,28-Nov-2015,2668.63698720542,622.802580604628,3230.37900699819
16,736331,02-Jan-2016,3037.61826141934,729.027433530325,3230.37900699819
16,736342,13-Jan-2016,150.08305404404,0.516529637971914,3230.37900699819
16,736386,26-Feb-2016,1787.20357137035,364.034754747026,3230.37900699819
16,736401,12-Mar-2016,622.126851414873,29.2862958309545,3230.37900699819
16,736415,26-Mar-2016,444.169264134495,29.4747542022222,3230.37900699819
17,736277,09-Nov-2015,1946.08169434999,492.738949491977,2569.96603753685
17,736291,23-Nov-2015,2465.28578481751,697.100887686967,2569.96603753685
17,736296,28-Nov-2015,1417.0066506566,309.032412981945,2569.96603753685
17,736331,02-Jan-2016,1113.29077949636,212.122898454749,2569.96603753685
17,736342,13-Jan-2016,1226.43775230784,261.26290768953,2569.96603753685
17,736386,26-Feb-2016,1975.79655816364,526.075007785031,2569.96603753685
17,736401,12-Mar-2016,828.488947996928,108.09052441606,2569.96603753685
17,736415,26-Mar-2016,686.680772478849,98.0730651752394,2569.96603753685
18,736277,09-Nov-2015,1020.78341585059,73.4479549688092,5628.58127255361
18,736291,23-Nov-2015,2085.43373738676,312.748627814319,5628.58127255361
18,736296,28-Nov-2015,1095.95125945042,119.304444363515,5628.58127255361
18,736331,02-Jan-2016,3681.811858523,780.492249070267,5628.58127255361
18,736342,13-Jan-2016,1122.94624595716,71.7975506434473,5628.58127255361
18,736386,26-Feb-2016,296.580240797383,2.88184333957581,5628.58127255361
18,736401,12-Mar-2016,1723.55485765976,249.922494268559,5628.58127255361
18,736415,26-Mar-2016,353.551157327534,3.05447179274102,5628.58127255361
19,736277,09-Nov-2015,7977.22323623892,1294.05956522759,11489.727719732
19,736291,23-Nov-2015,7979.83113241651,1205.05648892122,11489.727719732
19,736296,28-Nov-2015,7669.9428342972,1157.35633704205,11489.727719732
19,736331,02-Jan-2016,1362.58283019657,26.6930106372356,11489.727719732
19,736342,13-Jan-2016,4150.91856890666,340.818656524853,11489.727719732
19,736386,26-Feb-2016,2727.29102882584,182.157803135559,11489.727719732
19,736401,12-Mar-2016,7978.8977099877,1245.13545385413,11489.727719732
19,736415,26-Mar-2016,9472.97354998944,1832.08577635736,11489.727719732
20,736277,09-Nov-2015,11266.1422013843,1057.81466088576,18109.3210610079
20,736291,23-Nov-2015,9920.88121447418,810.587724401008,18109.3210610079
20,736296,28-Nov-2015,10299.6041820287,920.973630883732,18109.3210610079
20,736331,02-Jan-2016,17760.8300199806,2366.07547741765,18109.3210610079
20,736342,13-Jan-2016,1529.15700322209,3.94989736818812,18109.3210610079
20,736386,26-Feb-2016,9677.31754638527,635.065006783793,18109.3210610079
20,736401,12-Mar-2016,4300.32376215711,71.1164695570311,18109.3210610079
20,736415,26-Mar-2016,10665.5426013662,808.16957334308,18109.3210610079
21,736277,09-Nov-2015,385.710552297446,76.5994661029176,568.955084188219
21,736291,23-Nov-2015,508.950886322604,119.072463680475,568.955084188219
21,736296,28-Nov-2015,71.7147162033737,1.57328360140612,568.955084188219
21,736331,02-Jan-2016,NaN,NaN,568.955084188219
21,736342,13-Jan-2016,NaN,NaN,568.955084188219
21,736386,26-Feb-2016,NaN,NaN,568.955084188219
21,736401,12-Mar-2016,NaN,NaN,568.955084188219
21,736415,26-Mar-2016,NaN,NaN,568.955084188219
22,736277,09-Nov-2015,NaN,NaN,412.136432648518
22,736291,23-Nov-2015,360.335636600175,73.0266076760433,412.136432648518
22,736296,28-Nov-2015,252.790172597535,39.7410192650725,412.136432648518
22,736331,02-Jan-2016,0,0,412.136432648518
22,736342,13-Jan-2016,239.625241797502,37.4648001960016,412.136432648518
22,736386,26-Feb-2016,202.91280097104,31.2292220551463,412.136432648518
22,736401,12-Mar-2016,NaN,NaN,412.136432648518
22,736415,26-Mar-2016,NaN,NaN,412.136432648518
23,736277,09-Nov-2015,NaN,NaN,910.42418754954
23,736291,23-Nov-2015,NaN,NaN,910.42418754954
23,736296,28-Nov-2015,NaN,NaN,910.42418754954
23,736331,02-Jan-2016,142.528002249489,15.0411625472455,910.42418754954
23,736342,13-Jan-2016,143.41353256557,14.3753314678857,910.42418754954
23,736386,26-Feb-2016,137.525539081378,15.1966264364247,910.42418754954
23,736401,12-Mar-2016,NaN,NaN,910.42418754954
23,736415,26-Mar-2016,NaN,NaN,910.42418754954
24,736277,09-Nov-2015,NaN,NaN,888.858073339635
24,736291,23-Nov-2015,NaN,NaN,888.858073339635
24,736296,28-Nov-2015,NaN,NaN,888.858073339635
24,736331,02-Jan-2016,149.380130985398,3.30249194069137,888.858073339635
24,736342,13-Jan-2016,460.151761751728,70.1909102465674,888.858073339635
24,736386,26-Feb-2016,554.573600373817,81.5997776564095,888.858073339635
24,736401,12-Mar-2016,503.55067826139,67.9597034695296,888.858073339635
24,736415,26-Mar-2016,622.573830737629,110.268134052384,888.858073339635
25,736277,09-Nov-2015,NaN,NaN,1361.86882433152
25,736291,23-Nov-2015,901.551447168194,222.149219333647,1361.86882433152
25,736296,28-Nov-2015,283.552203431865,38.8604566644284,1361.86882433152
25,736331,02-Jan-2016,649.842692642385,137.814600670216,1361.86882433152
25,736342,13-Jan-2016,696.629911040019,155.165820199282,1361.86882433152
25,736386,26-Feb-2016,0,0,1361.86882433152
25,736401,12-Mar-2016,374.864420694648,67.2660535768236,1361.86882433152
25,736415,26-Mar-2016,176.563303839048,7.12340457715923,1361.86882433152
26,736277,09-Nov-2015,784.377046876426,208.70572430331,1593.39450075954
26,736291,23-Nov-2015,179.399855823652,5.80790171483688,1593.39450075954
26,736296,28-Nov-2015,628.07740999556,150.164877733987,1593.39450075954
26,736331,02-Jan-2016,467.339158353944,76.5400943080749,1593.39450075954
26,736342,13-Jan-2016,499.036618485324,98.8223984843659,1593.39450075954
26,736386,26-Feb-2016,488.481933339602,111.950367561275,1593.39450075954
26,736401,12-Mar-2016,427.011875690479,81.931095628414,1593.39450075954
26,736415,26-Mar-2016,NaN,NaN,1593.39450075954
27,736277,09-Nov-2015,NaN,NaN,442.550896774155
27,736291,23-Nov-2015,NaN,NaN,442.550896774155
27,736296,28-Nov-2015,NaN,NaN,442.550896774155
27,736331,02-Jan-2016,110.374668643865,10.4174857450949,442.550896774155
27,736342,13-Jan-2016,0,0,442.550896774155
27,736386,26-Feb-2016,92.3581270302771,10.1912277130208,442.550896774155
27,736401,12-Mar-2016,284.537639921959,42.7328402431586,442.550896774155
27,736415,26-Mar-2016,398.084882530953,74.5393593506808,442.550896774155
