FID,Id,name,area,ORIG_FID,POINT_X,POINT_Y
10366,0,f16_151128,992,82,-576382.394001999990000,-691458.887749999990000
10367,0,f16_151128,992,82,-576383.272845000030000,-691458.268920999950000
10368,0,f16_151128,992,82,-576383.754961999950000,-691458.134975999940000
10369,0,f16_151128,992,82,-576384.719202999960000,-691457.867201999990000
10370,0,f16_151128,992,82,-576385.640689000020000,-691457.423788000010000
10371,0,f16_151128,992,82,-576386.358918000010000,-691456.849523999960000
10372,0,f16_151128,992,82,-576387.237850000030000,-691456.230573000040000
10373,0,f16_151128,992,82,-576387.752718999980000,-691455.525350000010000
10374,0,f16_151128,992,82,-576387.828120999970000,-691455.129602000000000
10375,0,f16_151128,992,82,-576387.614861999990000,-691454.251835000000000
10376,0,f16_151128,992,82,-576387.401691999980000,-691453.373946000010000
10377,0,f16_151128,992,82,-576387.552496999970000,-691452.582449999990000
10378,0,f16_151128,992,82,-576387.542598000030000,-691451.835641999960000
10379,0,f16_151128,992,82,-576387.693394999950000,-691451.044031000000000
10380,0,f16_151128,992,82,-576388.165709999970000,-691450.163271000030000
10381,0,f16_151128,992,82,-576388.359165000030000,-691449.547306000020000
10382,0,f16_151128,992,82,-576388.467318000040000,-691448.580279999990000
10383,0,f16_151128,992,82,-576388.660772999980000,-691447.964314999990000
10384,0,f16_151128,992,82,-576388.811576999960000,-691447.172819999980000
10385,0,f16_151128,992,82,-576389.005032000020000,-691446.556854999970000
10386,0,f16_151128,992,82,-576388.995222999950000,-691445.809923999940000
10387,0,f16_151128,992,82,-576388.942665999990000,-691444.887469999960000
10388,0,f16_151128,992,82,-576388.772056999970000,-691444.185231999960000
10389,0,f16_151128,992,82,-576388.558895000020000,-691443.307458000020000
10390,0,f16_151128,992,82,-576388.795000000040000,-691442.867024000040000
10391,0,f16_151128,992,82,-576389.555878999990000,-691442.468289999990000
10392,0,f16_151128,992,82,-576390.274009000040000,-691441.894030999970000
10393,0,f16_151128,992,82,-576390.670824000030000,-691441.409024999940000
10394,0,f16_151128,992,82,-576390.661014999960000,-691440.662095000040000
10395,0,f16_151128,992,82,-576390.490406000060000,-691439.959857000040000
10396,0,f16_151128,992,82,-576389.795127999970000,-691439.216029000000000
10397,0,f16_151128,992,82,-576389.185054000000000,-691438.823267000030000
10398,0,f16_151128,992,82,-576388.457016999950000,-691438.650600999940000
10399,0,f16_151128,992,82,-576387.643679999980000,-691438.126873999950000
10400,0,f16_151128,992,82,-576386.626891999970000,-691437.472308999980000
10401,0,f16_151128,992,82,-576386.220268000030000,-691437.210384999980000
10402,0,f16_151128,992,82,-576385.610193999950000,-691436.817622000000000
10403,0,f16_151128,992,82,-576384.796856999980000,-691436.293895000010000
10404,0,f16_151128,992,82,-576384.347590000020000,-691435.856555999960000
10405,0,f16_151128,992,82,-576383.694859000040000,-691435.288147000010000
10406,0,f16_151128,992,82,-576383.363645000030000,-691434.630590999960000
10407,0,f16_151128,992,82,-576383.150379000000000,-691433.752707000010000
10408,0,f16_151128,992,82,-576383.140479999940000,-691433.005897999970000
10409,0,f16_151128,992,82,-576383.494638000030000,-691432.345244999970000
10410,0,f16_151128,992,82,-576384.619584999980000,-691432.032899999990000
10411,0,f16_151128,992,82,-576385.423015999960000,-691431.809703000010000
10412,0,f16_151128,992,82,-576386.065841999950000,-691431.631185999960000
10413,0,f16_151128,992,82,-576386.912020000050000,-691431.583513000050000
10414,0,f16_151128,992,82,-576387.876160999990000,-691431.315745000030000
10415,0,f16_151128,992,82,-576388.840397999970000,-691431.047969999960000
10416,0,f16_151128,992,82,-576389.322416999960000,-691430.914030999990000
10417,0,f16_151128,992,82,-576390.050542999990000,-691431.086574999960000
10418,0,f16_151128,992,82,-576391.057334000010000,-691430.994335999950000
10419,0,f16_151128,992,82,-576391.785466999980000,-691431.166995999990000
10420,0,f16_151128,992,82,-576392.631548000030000,-691431.119329000010000
10421,0,f16_151128,992,82,-576393.241622000000000,-691431.512090999980000
10422,0,f16_151128,992,82,-576393.851599000050000,-691431.904857999990000
10423,0,f16_151128,992,82,-576394.504331000030000,-691432.473266000040000
10424,0,f16_151128,992,82,-576395.156958000040000,-691433.041563999960000
10425,0,f16_151128,992,82,-576395.852243999950000,-691433.785507999940000
10426,0,f16_151128,992,82,-576396.301615000000000,-691434.222957000020000
10427,0,f16_151128,992,82,-576396.472127999990000,-691434.925200000060000
10428,0,f16_151128,992,82,-576396.685387999980000,-691435.802967999950000
10429,0,f16_151128,992,82,-576397.101910999980000,-691436.811700999970000
10430,0,f16_151128,992,82,-576397.551283000040000,-691437.249150000050000
10431,0,f16_151128,992,82,-576398.203911000050000,-691437.817446999950000
10432,0,f16_151128,992,82,-576399.102549999950000,-691438.692233999960000
10433,0,f16_151128,992,82,-576399.712631999980000,-691439.085110999990000
10434,0,f16_151128,992,82,-576400.525963000020000,-691439.608721000030000
10435,0,f16_151128,992,82,-576400.890034000040000,-691439.695108999960000
10436,0,f16_151128,992,82,-576401.864075000050000,-691440.174146999950000
10437,0,f16_151128,992,82,-576402.431402000020000,-691440.391383999960000
10438,0,f16_151128,992,82,-576403.074228000010000,-691440.212866000020000
10439,0,f16_151128,992,82,-576403.717045999950000,-691440.034233000010000
10440,0,f16_151128,992,82,-576404.435176000000000,-691439.459974000000000
10441,0,f16_151128,992,82,-576403.047743999980000,-691435.160260000030000
10442,0,f16_151128,992,82,-576396.979815999980000,-691421.478346999970000
10443,0,f23_151128,962,83,-576448.440493999980000,-691431.360307000000000
10444,0,f23_151128,962,83,-576444.016323999970000,-691432.214305000030000
10445,0,f23_151128,962,83,-576431.557344999980000,-691435.299998000030000
10446,0,f23_151128,962,83,-576410.601047000030000,-691442.245162999960000
10447,0,f23_151128,962,83,-576418.427188999950000,-691463.871903000050000
10448,0,f23_151128,962,83,-576420.890151000000000,-691464.124867000040000
10449,0,f23_151128,962,83,-576446.641431999970000,-691459.970827999990000
10450,0,f23_151128,962,83,-576452.544620999950000,-691458.143827000050000
10451,0,f23_151128,962,83,-576448.440493999980000,-691431.360307000000000
10452,0,f24_151128,642,84,-576453.630485999980000,-691464.026637000030000
10453,0,f24_151128,642,84,-576453.450058000050000,-691462.577471000030000
10454,0,f24_151128,642,84,-576452.764579999960000,-691462.580461999980000
10455,0,f24_151128,642,84,-576451.961050000040000,-691462.803670999940000
10456,0,f24_151128,642,84,-576451.157618000060000,-691463.026873999970000
10457,0,f24_151128,642,84,-576450.311430000000000,-691463.074435999970000
10458,0,f24_151128,642,84,-576449.626048999950000,-691463.077420999990000
10459,0,f24_151128,642,84,-576449.101274000020000,-691463.035722999950000
10460,0,f24_151128,642,84,-576448.255189000050000,-691463.083395999970000
10461,0,f24_151128,642,84,-576447.527053000060000,-691462.910739999960000
10462,0,f24_151128,642,84,-576446.723523000020000,-691463.133948000030000
10463,0,f24_151128,642,84,-576446.038141999980000,-691463.136932999940000
10464,0,f24_151128,642,84,-576445.352664000010000,-691463.139923000010000
10465,0,f24_151128,642,84,-576444.709935000050000,-691463.318437000040000
10466,0,f24_151128,642,84,-576444.024455999960000,-691463.321426999990000
10467,0,f24_151128,642,84,-576443.220927000050000,-691463.544635000060000
10468,0,f24_151128,642,84,-576442.374835000020000,-691463.592191000000000
10469,0,f24_151128,642,84,-576441.207337999950000,-691463.729123000060000
10470,0,f24_151128,642,84,-576440.885924999950000,-691463.818382999980000
10471,0,f24_151128,642,84,-576440.200445999970000,-691463.821373000040000
10472,0,f24_151128,642,84,-576439.354354999960000,-691463.868928999990000
10473,0,f24_151128,642,84,-576438.872239000050000,-691464.002876000010000
10474,0,f24_151128,642,84,-576437.865346999960000,-691464.095126000000000
10475,0,f24_151128,642,84,-576436.976604999970000,-691463.967152000060000
10476,0,f24_151128,642,84,-576436.012462000010000,-691464.234925000000000
10477,0,f24_151128,642,84,-576435.530344999980000,-691464.368872000020000
10478,0,f24_151128,642,84,-576434.887517999970000,-691464.547391999980000
10479,0,f24_151128,642,84,-576434.084084999980000,-691464.770592999990000
10480,0,f24_151128,642,84,-576433.280554999950000,-691464.993800000050000
10481,0,f24_151128,642,84,-576432.637727999940000,-691465.172320000010000
10482,0,f24_151128,642,84,-576431.512881999950000,-691465.484780000060000
10483,0,f24_151128,642,84,-576431.191467999950000,-691465.574039999980000
10484,0,f24_151128,642,84,-576430.345377000050000,-691465.621595000030000
10485,0,f24_151128,642,84,-576429.456537000020000,-691465.493626000010000
10486,0,f24_151128,642,84,-576428.492401000000000,-691465.761514000010000
10487,0,f24_151128,642,84,-576427.442851000000000,-691465.678117000030000
10488,0,f24_151128,642,84,-576426.757469999950000,-691465.681100000050000
10489,0,f24_151128,642,84,-576425.750577999980000,-691465.773348000020000
10490,0,f24_151128,642,84,-576424.904494000020000,-691465.821018000020000
10491,0,f24_151128,642,84,-576424.176357000020000,-691465.648361000000000
10492,0,f24_151128,642,84,-576423.330273000060000,-691465.696031000000000
10493,0,f24_151128,642,84,-576422.687446000050000,-691465.874549999950000
10494,0,f24_151128,642,84,-576421.884012999940000,-691466.097749999960000
10495,0,f24_151128,642,84,-576421.241186000060000,-691466.276269000020000
10496,0,f24_151128,642,84,-576420.437655000020000,-691466.499474999960000
10497,0,f24_151128,642,84,-576419.880226999990000,-691467.029046999990000
10498,0,f24_151128,642,84,-576419.408017999960000,-691467.909917999990000
10499,0,f24_151128,642,84,-576419.257118999960000,-691468.701419000050000
10500,0,f24_151128,642,84,-576419.427731000000000,-691469.403655000030000
10501,0,f24_151128,642,84,-576419.683547000050000,-691470.456956999960000
10502,0,f24_151128,642,84,-576419.939467999970000,-691471.510369000030000
10503,0,f24_151128,642,84,-576420.195284000020000,-691472.563670999950000
10504,0,f24_151128,642,84,-576420.365903000000000,-691473.266023000000000
10505,0,f24_151128,642,84,-576420.621720000050000,-691474.319325000050000
10506,0,f24_151128,642,84,-576420.877639999960000,-691475.372737000000000
10507,0,f24_151128,642,84,-576421.090806000050000,-691476.250508000030000
10508,0,f24_151128,642,84,-576421.143365000030000,-691477.172962000010000
10509,0,f24_151128,642,84,-576421.195827999970000,-691478.095421000030000
10510,0,f24_151128,642,84,-576421.409089999970000,-691478.973187000030000
10511,0,f24_151128,642,84,-576421.461553000030000,-691479.895646000050000
10512,0,f24_151128,642,84,-576421.589512999980000,-691480.422352000020000
10513,0,f24_151128,642,84,-576421.760125000030000,-691481.124588000010000
10514,0,f24_151128,642,84,-576421.973291000000000,-691482.002359000030000
10515,0,f24_151128,642,84,-576422.229212000030000,-691483.055770999980000
10516,0,f24_151128,642,84,-576422.399726000030000,-691483.758012000010000
10517,0,f24_151128,642,84,-576422.655640000010000,-691484.811308000000000
10518,0,f24_151128,642,84,-576422.868813000040000,-691485.689194999980000
10519,0,f24_151128,642,84,-576423.082076000050000,-691486.566960999970000
10520,0,f24_151128,642,84,-576423.659315000060000,-691487.531118000040000
10521,0,f24_151128,642,84,-576423.787267999960000,-691488.057707999950000
10522,0,f24_151128,642,84,-576424.161145000020000,-691488.890907999940000
10523,0,f24_151128,642,84,-576424.331756999950000,-691489.593143000030000
10524,0,f24_151128,642,84,-576424.662983000050000,-691490.250813000020000
10525,0,f24_151128,642,84,-576425.154912000060000,-691490.863795000010000
10526,0,f24_151128,642,84,-576425.486227000020000,-691491.521343000000000
10527,0,f24_151128,642,84,-576426.138868000010000,-691492.089752999950000
10528,0,f24_151128,642,84,-576426.866998999960000,-691492.262294000010000
10529,0,f24_151128,642,84,-576427.552382000020000,-691492.259311000000000
10530,0,f24_151128,642,84,-576428.237862000010000,-691492.256321999940000
10531,0,f24_151128,642,84,-576429.405370000050000,-691492.119507999970000
10532,0,f24_151128,642,84,-576430.412265000050000,-691492.027258999990000
10533,0,f24_151128,642,84,-576437.063225000050000,-691491.866553000060000
10534,0,f24_151128,642,84,-576447.784325000020000,-691491.512493000020000
10535,0,f24_151128,642,84,-576447.462911000010000,-691491.601753000050000
10536,0,f24_151128,642,84,-576446.456113999940000,-691491.693996999990000
10537,0,f24_151128,642,84,-576445.770633999960000,-691491.696987999950000
10538,0,f24_151128,642,84,-576445.085147000030000,-691491.699861999950000
10539,0,f24_151128,642,84,-576444.357112000000000,-691491.527315999960000
10540,0,f24_151128,642,84,-576443.671632000010000,-691491.530307000040000
10541,0,f24_151128,642,84,-576442.740235000030000,-691491.226802999970000
10542,0,f24_151128,642,84,-576441.969541999980000,-691490.878612000030000
10543,0,f24_151128,642,84,-576441.038047999960000,-691490.575114000010000
10544,0,f24_151128,642,84,-576440.470716999960000,-691490.357880000030000
10545,0,f24_151128,642,84,-576440.139399999990000,-691489.700333000040000
10546,0,f24_151128,642,84,-576439.968883999970000,-691488.998092000020000
10547,0,f24_151128,642,84,-576439.755613000020000,-691488.120210999970000
10548,0,f24_151128,642,84,-576439.585097000000000,-691487.417969999950000
10549,0,f24_151128,642,84,-576439.414483999950000,-691486.715734999980000
10550,0,f24_151128,642,84,-576439.158665000000000,-691485.662434000060000
10551,0,f24_151128,642,84,-576439.106104000010000,-691484.739980999960000
10552,0,f24_151128,642,84,-576439.256904999960000,-691483.948485999950000
10553,0,f24_151128,642,84,-576439.247092999980000,-691483.201557000050000
10554,0,f24_151128,642,84,-576439.355235000020000,-691482.234415999960000
10555,0,f24_151128,642,84,-576439.548695000000000,-691481.618566000020000
10556,0,f24_151128,642,84,-576439.699489000020000,-691480.826955000060000
10557,0,f24_151128,642,84,-576440.011000000060000,-691479.990888000000000
10558,0,f24_151128,642,84,-576440.204549000020000,-691479.374916999950000
10559,0,f24_151128,642,84,-576440.719415000060000,-691478.669692000020000
10560,0,f24_151128,642,84,-576441.437546000000000,-691478.095429999990000
10561,0,f24_151128,642,84,-576441.834354000050000,-691477.610307000000000
10562,0,f24_151128,642,84,-576442.391877999990000,-691477.080727000020000
10563,0,f24_151128,642,84,-576443.067446999950000,-691476.330813999990000
10564,0,f24_151128,642,84,-576443.667622999990000,-691475.976764000020000
10565,0,f24_151128,642,84,-576444.182489000030000,-691475.271537999970000
10566,0,f24_151128,642,84,-576444.782658000010000,-691474.917372999950000
10567,0,f24_151128,642,84,-576445.340181999960000,-691474.387792999970000
10568,0,f24_151128,642,84,-576445.940254000020000,-691474.033632999980000
10569,0,f24_151128,642,84,-576446.743790999990000,-691473.810540999980000
10570,0,f24_151128,642,84,-576447.547224999990000,-691473.587337999950000
10571,0,f24_151128,642,84,-576448.350755000020000,-691473.364130000000000
10572,0,f24_151128,642,84,-576449.154285999950000,-691473.140922000050000
10573,0,f24_151128,642,84,-576449.957725999990000,-691472.917834999970000
10574,0,f24_151128,642,84,-576450.600553000000000,-691472.739315000010000
10575,0,f24_151128,642,84,-576451.564690000030000,-691472.471423999990000
10576,0,f24_151128,642,84,-576452.207517000030000,-691472.292904000030000
10577,0,f24_151128,642,84,-576452.850344000030000,-691472.114382999950000
10578,0,f24_151128,642,84,-576453.247157000010000,-691471.629375000020000
10579,0,f24_151128,642,84,-576453.151943000030000,-691470.531392000030000
10580,0,f24_151128,642,84,-576453.302832999970000,-691469.739774000020000
10581,0,f24_151128,642,84,-576453.250277000010000,-691468.817436999990000
10582,0,f24_151128,642,84,-576453.122315000040000,-691468.290731000020000
10583,0,f24_151128,642,84,-576453.273212000030000,-691467.499228999950000
10584,0,f24_151128,642,84,-576453.542062000020000,-691466.487516000050000
10585,0,f24_151128,642,84,-576453.489500000030000,-691465.565061999950000
10586,0,f24_151128,642,84,-576453.640396000000000,-691464.773560000000000
10587,0,f24_151128,642,84,-576453.630485999980000,-691464.026637000030000
10588,0,f25_151128,507,85,-576489.009949999980000,-691421.475764999980000
10589,0,f25_151128,507,85,-576488.776382999960000,-691422.165843999940000
10590,0,f25_151128,507,85,-576489.134760000040000,-691422.918186999970000
10591,0,f25_151128,507,85,-576489.493234000050000,-691423.670524999960000
10592,0,f25_151128,507,85,-576489.530231000040000,-691424.713939000040000
10593,0,f25_151128,507,85,-576489.523221999990000,-691425.557854000010000
10594,0,f25_151128,507,85,-576489.333667000060000,-691426.447547000020000
10595,0,f25_151128,507,85,-576489.326756000050000,-691427.291455999950000
10596,0,f25_151128,507,85,-576489.546395999960000,-691428.289086999950000
10597,0,f25_151128,507,85,-576489.766133000030000,-691429.286711000020000
10598,0,f25_151128,507,85,-576490.029681000040000,-691430.483846000050000
10599,0,f25_151128,507,85,-576490.293325999980000,-691431.680974000020000
10600,0,f25_151128,507,85,-576490.469059000020000,-691432.479101000000000
10601,0,f25_151128,507,85,-576490.688795999970000,-691433.476724999960000
10602,0,f25_151128,507,85,-576490.864529000010000,-691434.274851000050000
10603,0,f25_151128,507,85,-576491.084170000050000,-691435.272481000050000
10604,0,f25_151128,507,85,-576491.259902999970000,-691436.070607000030000
10605,0,f25_151128,507,85,-576491.479641000040000,-691437.068231999990000
10606,0,f25_151128,507,85,-576491.787192999970000,-691438.464863999980000
10607,0,f25_151128,507,85,-576492.226570999950000,-691440.460118000050000
10608,0,f25_151128,507,85,-576492.358397000000000,-691441.058740000010000
10609,0,f25_151128,507,85,-576492.534130000040000,-691441.856865999990000
10610,0,f25_151128,507,85,-576492.797774999980000,-691443.053993999960000
10611,0,f25_151128,507,85,-576492.973509000030000,-691443.852119000050000
10612,0,f25_151128,507,85,-576493.149241999960000,-691444.650245000030000
10613,0,f25_151128,507,85,-576493.412887000010000,-691445.847373000000000
10614,0,f25_151128,507,85,-576493.544608999980000,-691446.445885000050000
10615,0,f25_151128,507,85,-576493.720439999950000,-691447.244004999990000
10616,0,f25_151128,507,85,-576494.078818000040000,-691447.996347000010000
10617,0,f25_151128,507,85,-576494.582941000000000,-691447.659487999980000
10618,0,f25_151128,507,85,-576494.407207999960000,-691446.861362000000000
10619,0,f25_151128,507,85,-576494.596763000010000,-691445.971670000000000
10620,0,f25_151128,507,85,-576494.377121999980000,-691444.974040000000000
10621,0,f25_151128,507,85,-576494.296211999960000,-691443.731007999970000
10622,0,f25_151128,507,85,-576494.215210999940000,-691442.488097000050000
10623,0,f25_151128,507,85,-576494.134306999970000,-691441.245179999970000
10624,0,f25_151128,507,85,-576494.002481000030000,-691440.646558000010000
10625,0,f25_151128,507,85,-576494.009392000040000,-691439.802648999960000
10626,0,f25_151128,507,85,-576493.833657999990000,-691439.004522999980000
10627,0,f25_151128,507,85,-576493.796662000010000,-691437.961110000030000
10628,0,f25_151128,507,85,-576493.715758000030000,-691436.718191999940000
10629,0,f25_151128,507,85,-576493.452112999980000,-691435.521063999970000
10630,0,f25_151128,507,85,-576493.459023999980000,-691434.677155000040000
10631,0,f25_151128,507,85,-576493.466032000030000,-691433.833239999950000
10632,0,f25_151128,507,85,-576493.428939000000000,-691432.789832000040000
10633,0,f25_151128,507,85,-576493.253204999960000,-691431.991705999940000
10634,0,f25_151128,507,85,-576493.216208999980000,-691430.948292999990000
10635,0,f25_151128,507,85,-576493.040475000050000,-691430.150166000010000
10636,0,f25_151128,507,85,-576492.959571999960000,-691428.907249000040000
10637,0,f25_151128,507,85,-576493.010389999950000,-691428.262843000000000
10638,0,f25_151128,507,85,-576492.973392999960000,-691427.219430000060000
10639,0,f25_151128,507,85,-576492.848582000010000,-691425.777007999950000
10640,0,f25_151128,507,85,-576492.855493000010000,-691424.933098000010000
10641,0,f25_151128,507,85,-576492.862404000010000,-691424.089188999960000
10642,0,f25_151128,507,85,-576492.869315000020000,-691423.245279000020000
10643,0,f25_151128,507,85,-576492.832318000030000,-691422.201864999950000
10644,0,f25_151128,507,85,-576493.160700000010000,-691421.066762999980000
10645,0,f25_151128,507,85,-576493.167617999950000,-691420.222968999990000
10646,0,f25_151128,507,85,-576493.495999000040000,-691419.087868000030000
10647,0,f25_151128,507,85,-576493.459003000050000,-691418.044453999960000
10648,0,f25_151128,507,85,-576493.648556999980000,-691417.154759999950000
10649,0,f25_151128,507,85,-576493.655565000020000,-691416.310844999970000
10650,0,f25_151128,507,85,-576493.845119999950000,-691415.421151999970000
10651,0,f25_151128,507,85,-576493.946860000030000,-691414.132450000030000
10652,0,f25_151128,507,85,-576493.953866999950000,-691413.288534000050000
10653,0,f25_151128,507,85,-576494.055607000020000,-691411.999833000010000
10654,0,f25_151128,507,85,-576494.150331999990000,-691411.554930999990000
10655,0,f25_151128,507,85,-576494.296075999970000,-691410.465728000040000
10656,0,f25_151128,507,85,-576494.120343000050000,-691409.667601000050000
10657,0,f25_151128,507,85,-576493.900604999970000,-691408.669975999980000
10658,0,f25_151128,507,85,-576493.724872000050000,-691407.871848999990000
10659,0,f25_151128,507,85,-576493.505232000020000,-691406.874217999980000
10660,0,f25_151128,507,85,-576493.146758000020000,-691406.121879999990000
10661,0,f25_151128,507,85,-576492.971031000020000,-691405.323867999950000
10662,0,f25_151128,507,85,-576492.795297999980000,-691404.525740999960000
10663,0,f25_151128,507,85,-576492.436823999970000,-691403.773403999980000
10664,0,f25_151128,507,85,-576491.895707000050000,-691403.066849000050000
10665,0,f25_151128,507,85,-576491.537337000020000,-691402.314620999970000
10666,0,f25_151128,507,85,-576490.857483000030000,-691401.853353000010000
10667,0,f25_151128,507,85,-576490.360280000020000,-691401.346417999940000
10668,0,f25_151128,507,85,-576489.271135000050000,-691400.777219000040000
10669,0,f25_151128,507,85,-576488.591288000000000,-691400.316067000040000
10670,0,f25_151128,507,85,-576487.867528000030000,-691399.655294999950000
10671,0,f25_151128,507,85,-576487.143676999960000,-691398.994644999970000
10672,0,f25_151128,507,85,-576486.646564000050000,-691398.487588000020000
10673,0,f25_151128,507,85,-576485.557329999980000,-691397.918508999980000
10674,0,f25_151128,507,85,-576484.606921999950000,-691397.104021999980000
10675,0,f25_151128,507,85,-576483.883160999980000,-691396.443249000000000
10676,0,f25_151128,507,85,-576483.108493000040000,-691396.427004999950000
10677,0,f25_151128,507,85,-576482.195080999980000,-691396.655932000020000
10678,0,f25_151128,507,85,-576481.230850000050000,-691397.529265000020000
10679,0,f25_151128,507,85,-576480.317438000000000,-691397.758190999970000
10680,0,f25_151128,507,85,-576479.586676000040000,-691397.941451000050000
10681,0,f25_151128,507,85,-576478.899912000050000,-691398.324093000030000
10682,0,f25_151128,507,85,-576477.891676999980000,-691398.997927000050000
10683,0,f25_151128,507,85,-576476.795628000050000,-691399.272752000020000
10684,0,f25_151128,507,85,-576475.699571999950000,-691399.547462000050000
10685,0,f25_151128,507,85,-576474.968803000050000,-691399.730605000050000
10686,0,f25_151128,507,85,-576474.099304000030000,-691400.159150999970000
10687,0,f25_151128,507,85,-576472.820604000010000,-691400.479643000060000
10688,0,f25_151128,507,85,-576472.272583000010000,-691400.617113000010000
10689,0,f25_151128,507,85,-576471.359169999950000,-691400.846038999970000
10690,0,f25_151128,507,85,-576470.672314999970000,-691401.228802000060000
10691,0,f25_151128,507,85,-576469.576258999990000,-691401.503510999960000
10692,0,f25_151128,507,85,-576468.933407000030000,-691402.085772000020000
10693,0,f25_151128,507,85,-576468.926495000020000,-691402.929682999970000
10694,0,f25_151128,507,85,-576469.146132000020000,-691403.927314999980000
10695,0,f25_151128,507,85,-576469.365866999960000,-691404.924940999950000
10696,0,f25_151128,507,85,-576468.993570000050000,-691405.860422000060000
10697,0,f25_151128,507,85,-576468.577269000000000,-691406.596405999970000
10698,0,f25_151128,507,85,-576468.248974999990000,-691407.731386000060000
10699,0,f25_151128,507,85,-576468.424706000020000,-691408.529513000040000
10700,0,f25_151128,507,85,-576468.732255000040000,-691409.926148000060000
10701,0,f25_151128,507,85,-576468.951893000050000,-691410.923778999950000
10702,0,f25_151128,507,85,-576469.259448000000000,-691412.320530000030000
10703,0,f25_151128,507,85,-576469.523090000030000,-691413.517660000010000
10704,0,f25_151128,507,85,-576469.881562000020000,-691414.269998000000000
10705,0,f25_151128,507,85,-576470.101201000040000,-691415.267630000020000
10706,0,f25_151128,507,85,-576470.868965000030000,-691416.127900999970000
10707,0,f25_151128,507,85,-576471.548810999960000,-691416.589053999980000
10708,0,f25_151128,507,85,-576472.367394999950000,-691416.804919000020000
10709,0,f25_151128,507,85,-576473.412627000010000,-691417.174499999960000
10710,0,f25_151128,507,85,-576474.369947999950000,-691417.145079000040000
10711,0,f25_151128,507,85,-576475.100718999980000,-691416.961936000040000
10712,0,f25_151128,507,85,-576476.014125999990000,-691416.732894000020000
10713,0,f25_151128,507,85,-576476.795715000010000,-691415.905344999980000
10714,0,f25_151128,507,85,-576477.255832999940000,-691415.368986999970000
10715,0,f25_151128,507,85,-576478.037421999960000,-691414.541438000040000
10716,0,f25_151128,507,85,-576478.497630000000000,-691414.004959000040000
10717,0,f25_151128,507,85,-576479.228302999980000,-691413.821821999970000
10718,0,f25_151128,507,85,-576479.813424000050000,-691414.727874999980000
10719,0,f25_151128,507,85,-576480.310530000020000,-691415.234815999980000
10720,0,f25_151128,507,85,-576481.034388000030000,-691415.895583000030000
10721,0,f25_151128,507,85,-576481.714234999960000,-691416.356735000040000
10722,0,f25_151128,507,85,-576482.576726999950000,-691416.772103999970000
10723,0,f25_151128,507,85,-576483.395318000000000,-691416.988083999950000
10724,0,f25_151128,507,85,-576484.623193999990000,-691417.311880999940000
10725,0,f25_151128,507,85,-576485.303042000040000,-691417.773032999950000
10726,0,f25_151128,507,85,-576486.165629999940000,-691418.188394999950000
10727,0,f25_151128,507,85,-576486.845485000060000,-691418.649663000020000
10728,0,f25_151128,507,85,-576487.569239999980000,-691419.310318000030000
10729,0,f25_151128,507,85,-576488.293001999960000,-691419.971090000010000
10730,0,f25_151128,507,85,-576488.834120000010000,-691420.677644000040000
10731,0,f25_151128,507,85,-576489.009949999980000,-691421.475764999980000
10732,0,f26_151128,2097,86,-576498.897684999970000,-691405.101419999960000
10733,0,f26_151128,2097,86,-576498.028276999950000,-691405.529847000030000
10734,0,f26_151128,2097,86,-576498.204010999990000,-691406.327974000010000
10735,0,f26_151128,2097,86,-576498.014360000030000,-691407.217672999950000
10736,0,f26_151128,2097,86,-576497.642065000020000,-691408.153155999960000
10737,0,f26_151128,2097,86,-576497.679062000010000,-691409.196570000030000
10738,0,f26_151128,2097,86,-576497.533415999960000,-691410.285767999940000
10739,0,f26_151128,2097,86,-576497.205034999990000,-691411.420870000030000
10740,0,f26_151128,2097,86,-576497.198125000000000,-691412.264779999970000
10741,0,f26_151128,2097,86,-576496.869736999970000,-691413.399767000000000
10742,0,f26_151128,2097,86,-576496.818918999980000,-691414.044173000030000
10743,0,f26_151128,2097,86,-576496.629268000020000,-691414.933871999970000
10744,0,f26_151128,2097,86,-576496.344884000020000,-691416.268356999960000
10745,0,f26_151128,2097,86,-576496.199140000040000,-691417.357560000030000
10746,0,f26_151128,2097,86,-576496.148322999940000,-691418.001964999940000
10747,0,f26_151128,2097,86,-576495.776027000040000,-691418.937447999950000
10748,0,f26_151128,2097,86,-576495.630282999950000,-691420.026651000020000
10749,0,f26_151128,2097,86,-576495.396821000030000,-691420.716839000000000
10750,0,f26_151128,2097,86,-576495.251077000050000,-691421.806041999950000
10751,0,f26_151128,2097,86,-576495.244166000050000,-691422.649952000010000
10752,0,f26_151128,2097,86,-576495.281163000040000,-691423.693365999960000
10753,0,f26_151128,2097,86,-576495.500900999990000,-691424.690990000030000
10754,0,f26_151128,2097,86,-576495.720542000020000,-691425.688621000040000
10755,0,f26_151128,2097,86,-576495.940182000050000,-691426.686251000040000
10756,0,f26_151128,2097,86,-576496.116013000020000,-691427.484371999980000
10757,0,f26_151128,2097,86,-576496.153010000010000,-691428.527785000040000
10758,0,f26_151128,2097,86,-576496.416558000030000,-691429.724919999950000
10759,0,f26_151128,2097,86,-576496.409648000030000,-691430.568829000000000
10760,0,f26_151128,2097,86,-576496.446644000010000,-691431.612241999940000
10761,0,f26_151128,2097,86,-576496.439734000010000,-691432.456152000000000
10762,0,f26_151128,2097,86,-576496.615467000050000,-691433.254277999980000
10763,0,f26_151128,2097,86,-576496.608557000060000,-691434.098187000030000
