ORIG_FID,POINT_X,POINT_Y,Area
325,-576387.42,-691449.4365,679
325,-576386.1913,-691449.8999,679
325,-576385.3477,-691450.0553,679
325,-576384.5411,-691450.4408,679
325,-576382.8546,-691450.7512,679
325,-576381.2422,-691451.5222,679
325,-576380.1886,-691451.7161,679
325,-576379.1351,-691451.9099,679
325,-576377.4499,-691452.22,679
325,-576376.855,-691452.5665,679
325,-576375.6286,-691453.0291,679
325,-576374.4023,-691453.4917,679
325,-576372.9659,-691453.9928,679
325,-576372.3346,-691454.109,679
325,-576370.8988,-691454.6096,679
325,-576370.268,-691454.7247,679
325,-576369.9587,-691455.4916,679
325,-576370.1812,-691456.872,679
325,-576370.4037,-691458.2519,679
325,-576370.552,-691459.1717,679
325,-576370.9846,-691460.5127,679
325,-576371.1698,-691461.6619,679
325,-576371.2809,-691462.3513,679
325,-576372.0966,-691463.3847,679
325,-576372.418,-691464.0353,679
325,-576373.2338,-691465.068,679
325,-576373.5179,-691465.4888,679
325,-576374.5811,-691466.7123,679
325,-576375.3603,-691467.5145,679
325,-576376.3126,-691468.049,679
325,-576377.265,-691468.5835,679
325,-576378.6381,-691469.0411,679
325,-576379.269,-691468.9259,679
325,-576379.9741,-691469.2694,679
325,-576381.0259,-691469.0772,679
325,-576382.0778,-691468.8851,679
325,-576383.3402,-691468.6545,679
325,-576384.8133,-691468.3854,679
325,-576386.2867,-691468.1162,679
325,-576387.6864,-691467.3879,679
325,-576388.7391,-691467.1956,679
325,-576389.7181,-691466.544,679
325,-576391.4032,-691466.2361,679
325,-576392.6673,-691466.005,679
325,-576394.1423,-691465.7355,679
325,-576396.039,-691465.389,679
325,-576397.0931,-691465.1963,679
325,-576398.358,-691464.9652,679
325,-576400.2563,-691464.6181,679
325,-576402.1552,-691464.2711,679
325,-576403.2104,-691464.0782,679
325,-576404.8989,-691463.7695,679
325,-576406.1655,-691463.538,679
325,-576407.3962,-691463.0762,679
325,-576408.6633,-691462.8446,679
325,-576409.4356,-691462.2297,679
325,-576410.8782,-691461.7291,679
325,-576411.8984,-691461.3056,679
325,-576412.4237,-691460.4987,679
325,-576412.2424,-691459.347,679
325,-576412.0248,-691457.9645,679
325,-576411.3843,-691456.6591,679
325,-576411.2755,-691455.9677,679
325,-576410.3507,-691454.2396,679
325,-576409.7462,-691453.1642,679
325,-576409.1052,-691451.8579,679
325,-576408.821,-691451.4354,679
325,-576407.9684,-691450.1676,679
325,-576407.2249,-691449.592,679
325,-576406.8678,-691448.7077,679
325,-576406.3357,-691448.0931,679
325,-576405.7305,-691447.0168,679
325,-576404.9503,-691446.2101,679
325,-576404.3815,-691445.3644,679
325,-576403.5647,-691444.3265,679
325,-576402.8208,-691443.7505,679
326,-576411.4616,-691465.4107,900
326,-576411.7096,-691465.6021,900
326,-576410.865,-691465.7562,900
326,-576409.8092,-691465.949,900
326,-576408.3683,-691466.4486,900
326,-576407.1019,-691466.6797,900
326,-576406.4687,-691466.7952,900
326,-576405.4137,-691466.9878,900
326,-576404.1477,-691467.2189,900
326,-576403.093,-691467.4114,900
326,-576401.6165,-691467.6809,900
326,-576399.5077,-691468.0657,900
326,-576398.032,-691468.3351,900
326,-576396.5565,-691468.6044,900
326,-576395.7136,-691468.7583,900
326,-576394.6599,-691468.9506,900
326,-576393.3958,-691469.1814,900
326,-576392.3055,-691469.144,900
326,-576391.0417,-691469.3747,900
326,-576389.5675,-691469.6438,900
326,-576388.5147,-691469.8359,900
326,-576387.2516,-691470.0665,900
326,-576386.4096,-691470.2202,900
326,-576385.1467,-691470.4507,900
326,-576384.0946,-691470.6428,900
326,-576383.2529,-691470.7964,900
326,-576381.9906,-691471.0268,900
326,-576380.3079,-691471.3339,900
326,-576378.8358,-691471.6027,900
326,-576377.9947,-691471.7562,900
326,-576377.364,-691471.8714,900
326,-576376.9189,-691473.133,900
326,-576377.0425,-691475.2348,900
326,-576376.9808,-691476.1901,900
326,-576377.1291,-691477.107,900
326,-576377.4259,-691478.9404,900
326,-576377.5371,-691479.6279,900
326,-576377.7967,-691481.2319,900
326,-576377.9821,-691482.3775,900
326,-576378.3776,-691483.4848,900
326,-576378.8472,-691485.0501,900
326,-576379.4898,-691486.348,900
326,-576379.9223,-691487.684,900
326,-576380.5278,-691488.7528,900
326,-576380.9231,-691489.8596,900
326,-576381.1083,-691491.0044,900
326,-576381.2935,-691492.1491,900
326,-576381.4787,-691493.2937,900
326,-576381.8859,-691495.8114,900
326,-576381.9969,-691496.4979,900
326,-576382.8743,-691496.5748,900
326,-576384.3453,-691496.3088,900
326,-576385.396,-691496.1187,900
326,-576386.4469,-691495.9287,900
326,-576387.7083,-691495.7006,900
326,-576388.339,-691495.5865,900
326,-576389.6006,-691495.3583,900
326,-576390.1945,-691495.0152,900
326,-576391.0359,-691494.8631,900
326,-576392.224,-691494.1767,900
326,-576394.0807,-691493.6052,900
326,-576394.9224,-691493.4529,900
326,-576397.2376,-691493.034,900
326,-576398.2903,-691492.8436,900
326,-576399.7642,-691492.5769,900
326,-576401.2384,-691492.3103,900
326,-576402.7129,-691492.0435,900
326,-576404.609,-691491.7004,900
326,-576406.0473,-691491.2043,900
326,-576407.9443,-691490.861,900
326,-576409.631,-691490.5559,900
326,-576412.1616,-691490.098,900
326,-576414.0234,-691489.525,900
326,-576414.8673,-691489.3723,900
326,-576416.3445,-691489.105,900
326,-576417.1887,-691488.9523,900
326,-576418.4552,-691488.7232,900
326,-576418.9415,-691487.6907,900
326,-576418.5834,-691486.8107,900
326,-576417.9407,-691485.51,900
326,-576417.5825,-691484.6301,900
326,-576417.1508,-691483.2909,900
326,-576416.4712,-691481.7604,900
326,-576416.3242,-691480.8419,900
326,-576415.6444,-691479.311,900
326,-576415.139,-691477.5121,900
326,-576414.8814,-691475.9041,900
326,-576414.0911,-691473.6835,900
326,-576413.6223,-691472.1135,900
326,-576413.0798,-691470.0838,900
326,-576412.574,-691468.2836,900
326,-576412.1787,-691467.1727,900
326,-576411.7833,-691466.0619,900
326,-576411.4616,-691465.4107,900
327,-576405.6729,-691492.9234,779
327,-576404.5192,-691493.8396,779
327,-576404.2452,-691494.8324,779
327,-576403.7607,-691495.8632,779
327,-576401.8651,-691496.2056,779
327,-576399.549,-691496.624,779
327,-576398.4964,-691496.8142,779
327,-576395.55,-691497.3465,779
327,-576390.9221,-691498.1825,779
327,-576387.1378,-691498.8662,779
327,-576386.2972,-691499.018,779
327,-576385.0363,-691499.2458,779
327,-576385.2834,-691499.4366,779
327,-576385.8886,-691500.5048,779
327,-576386.2836,-691501.6108,779
327,-576386.5054,-691502.9835,779
327,-576386.7272,-691504.3559,779
327,-576386.912,-691505.4995,779
327,-576387.0968,-691506.6429,779
327,-576387.3186,-691508.015,779
327,-576387.5403,-691509.3869,779
327,-576387.725,-691510.53,779
327,-576388.1567,-691511.8637,779
327,-576388.983,-691514.3024,779
327,-576389.4147,-691515.6358,779
327,-576389.6986,-691516.0552,779
327,-576390.3402,-691517.3507,779
327,-576390.661,-691517.9985,779
327,-576391.4019,-691518.5708,779
327,-576392.2422,-691518.4202,779
327,-576393.503,-691518.1941,779
327,-576394.3435,-691518.0434,779
327,-576395.3944,-691517.855,779
327,-576396.2352,-691517.7042,779
327,-576397.0761,-691517.5535,779
327,-576398.3008,-691517.0986,779
327,-576399.3153,-691516.6815,779
327,-576400.2932,-691516.0355,779
327,-576402.076,-691515.0099,779
327,-576402.9176,-691514.859,779
327,-576403.7225,-691514.4792,779
327,-576404.4906,-691513.8707,779
327,-576405.7168,-691513.4152,779
327,-576407.1903,-691513.1508,779
327,-576408.4538,-691512.924,779
327,-576409.296,-691512.7728,779
327,-576411.1182,-691511.9748,779
327,-576412.1715,-691511.7857,779
327,-576412.9776,-691511.4055,779
327,-576414.2419,-691511.1785,779
327,-576415.0849,-691511.0272,779
327,-576416.982,-691510.6866,779
327,-576418.8796,-691510.3459,779
327,-576420.3558,-691510.0809,779
327,-576422.0066,-691509.5489,779
327,-576423.2358,-691509.0925,779
327,-576424.2541,-691508.6739,779
327,-576425.2727,-691508.2553,779
327,-576426.7136,-691507.7609,779
327,-576427.6959,-691507.1129,779
327,-576428.3293,-691506.9991,779
327,-576429.3119,-691506.351,779
327,-576430.717,-691505.6268,779
327,-576432.1226,-691504.9024,779
327,-576432.5085,-691504.5972,779
327,-576433.2805,-691503.9866,779
327,-576433.3454,-691503.0313,779
327,-576432.3172,-691502.0365,779
327,-576431.3621,-691501.5006,779
327,-576430.6185,-691500.9265,779
327,-576429.6269,-691500.1612,779
327,-576428.1396,-691499.0133,779
327,-576427.396,-691498.4394,779
327,-576426.2946,-691496.9858,779
327,-576425.441,-691495.7237,779
327,-576424.266,-691493.8113,779
327,-576423.9448,-691493.1612,779
327,-576423.3757,-691492.3197,779
327,-576422.5953,-691491.5163,779
327,-576421.6405,-691490.9805,779
327,-576420.3737,-691491.2095,779
327,-576418.896,-691491.4766,779
327,-576417.6296,-691491.7054,779
327,-576416.8223,-691492.0875,779
327,-576415.7672,-691492.2781,779
327,-576413.4467,-691492.6976,779
327,-576412.1077,-691492.4677,779
327,-576411.0164,-691492.429,779
327,-576410.5948,-691492.5052,779
327,-576409.5037,-691492.4665,779
327,-576408.4129,-691492.4279,779
327,-576406.9374,-691492.6946,779
327,-576405.6729,-691492.9234,779
328,-576478.4502,-691343.5649,786
328,-576477.3544,-691343.5265,786
328,-576476.5079,-691343.6806,786
328,-576474.9137,-691343.2572,786
328,-576473.8179,-691343.2188,786
328,-576473.1454,-691343.1034,786
328,-576472.2612,-691343.0265,786
328,-576470.7421,-691343.0651,786
328,-576468.9738,-691342.9113,786
328,-576468.3389,-691343.0269,786
328,-576466.8199,-691343.0655,786
328,-576465.55,-691343.2966,786
328,-576464.4917,-691343.4893,786
328,-576463.4335,-691343.6819,786
328,-576461.7404,-691343.9901,786
328,-576460.4705,-691344.2213,786
328,-576458.989,-691344.4909,786
328,-576457.5074,-691344.7606,786
328,-576456.4492,-691344.9532,786
328,-576455.8894,-691345.5308,786
328,-576455.9032,-691346.9554,786
328,-576456.0534,-691347.8794,786
328,-576456.2413,-691349.0345,786
328,-576456.4291,-691350.1895,786
328,-576456.8661,-691351.5371,786
328,-576457.0915,-691352.9231,786
328,-576457.3545,-691354.5402,786
328,-576458.0032,-691355.8493,786
328,-576458.191,-691357.0043,786
328,-576458.6656,-691358.5829,786
328,-576458.8534,-691359.7379,786
328,-576459.0037,-691360.662,786
328,-576459.1915,-691361.817,786
328,-576459.3794,-691362.9721,786
328,-576459.6798,-691364.8202,786
328,-576459.8302,-691365.7442,786
328,-576459.9804,-691366.6683,786
328,-576460.4174,-691368.0159,786
328,-576460.8169,-691369.1324,786
328,-576461.8888,-691370.3643,786
328,-576462.1756,-691370.7879,786
328,-576463.135,-691371.3267,786
328,-576464.1318,-691372.0967,786
328,-576465.3027,-691372.5972,786
328,-576466.4361,-691372.8665,786
328,-576467.5694,-691373.1359,786
328,-576468.6652,-691373.1744,786
328,-576469.9726,-691373.1742,786
328,-576471.1061,-691373.4436,786
328,-576472.8367,-691373.3664,786
328,-576474.7415,-691373.0197,786
328,-576475.7998,-691372.8271,786
328,-576477.9162,-691372.4419,786
328,-576478.9745,-691372.2493,786
328,-576479.821,-691372.0951,786
328,-576481.0909,-691371.8639,786
328,-576482.3608,-691371.6329,786
328,-576483.8423,-691371.3632,786
328,-576485.1122,-691371.132,786
328,-576486.7678,-691370.5928,786
328,-576488.2493,-691370.3232,786
328,-576488.9832,-691369.4761,786
328,-576488.7953,-691368.3209,786
328,-576488.6076,-691367.1659,786
328,-576488.4572,-691366.2418,786
328,-576488.0578,-691365.1253,786
328,-576487.6584,-691364.0087,786
328,-576486.9721,-691362.4688,786
328,-576486.6478,-691361.8143,786
328,-576486.2107,-691360.4667,786
328,-576485.7736,-691359.1191,786
328,-576485.5107,-691357.5021,786
328,-576485.2853,-691356.116,786
328,-576484.9847,-691354.268,786
328,-576484.7594,-691352.8818,786
328,-576484.534,-691351.4958,786
328,-576484.3086,-691350.1097,786
328,-576484.1207,-691348.9546,786
328,-576483.933,-691347.7996,786
328,-576483.5335,-691346.6831,786
328,-576483.2091,-691346.0286,786
328,-576482.4239,-691345.22,786
328,-576481.4646,-691344.6812,786
328,-576480.5054,-691344.1422,786
328,-576479.7953,-691343.7957,786
328,-576478.4502,-691343.5649,786
329,-576466.1667,-691377.9104,497
329,-576463.9751,-691377.8337,497
329,-576462.8179,-691378.7578,497
329,-576462.2957,-691379.5664,497
329,-576461.3126,-691380.2211,497
329,-576459.9062,-691380.9527,497
329,-576458.3256,-691381.9536,497
329,-576457.5541,-691382.5691,497
329,-576456.5709,-691383.223,497
329,-576456.2977,-691384.2229,497
329,-576456.0246,-691385.2226,497
329,-576455.6148,-691386.7222,497
329,-576455.6659,-691388.3751,497
329,-576455.6419,-691389.5666,497
329,-576455.8296,-691390.7195,497
329,-576455.9046,-691391.1806,497
329,-576456.0921,-691392.3333,497
329,-576456.2796,-691393.4859,497
329,-576456.8527,-691394.3309,497
329,-576457.5006,-691395.6369,497
329,-576458.2851,-691396.4433,497
329,-576459.2435,-691396.9808,497
329,-576460.9354,-691396.6732,497
329,-576462.6275,-691396.3656,497
329,-576463.2619,-691396.2502,497
329,-576464.9166,-691395.7121,497
329,-576466.3225,-691394.9821,497
329,-576467.1684,-691394.8282,497
329,-576467.9398,-691394.2134,497
329,-576468.9228,-691393.5602,497
329,-576469.9058,-691392.9069,497
329,-576470.5031,-691392.5611,497
329,-576471.872,-691391.6002,497
329,-576472.6808,-691391.2158,497
329,-576474.0871,-691390.4854,497
329,-576474.7219,-691390.37,497
329,-576476.1656,-691389.8701,497
329,-576477.6094,-691389.3704,497
329,-576478.2069,-691389.0243,497
329,-576479.0533,-691388.8704,497
329,-576480.1113,-691388.678,497
329,-576481.5924,-691388.4087,497
329,-576483.2851,-691388.1009,497
329,-576484.5548,-691387.8701,497
329,-576485.6128,-691387.6778,497
329,-576486.6708,-691387.4854,497
329,-576487.4802,-691387.1008,497
329,-576488.2894,-691386.7163,497
329,-576488.85,-691386.1396,497
329,-576489.0504,-691384.6787,497
329,-576489.3623,-691383.9096,497
329,-576489.3511,-691382.4868,497
329,-576489.5145,-691380.7946,497
329,-576489.3287,-691379.6406,497
329,-576489.1033,-691378.2546,497
329,-576488.9154,-691377.0995,497
329,-576488.8403,-691376.6376,497
329,-576488.6149,-691375.2514,497
329,-576488.3895,-691373.8654,497
329,-576488.0276,-691372.9799,497
329,-576487.2048,-691371.9404,497
329,-576486.5698,-691372.0559,497
329,-576485.7233,-691372.2101,497
329,-576484.8767,-691372.3642,497
329,-576483.5079,-691373.3268,497
329,-576482.5248,-691373.9815,497
329,-576481.1184,-691374.7132,497
329,-576480.2718,-691374.8672,497
329,-576479.4252,-691375.0213,497
329,-576478.7904,-691375.137,497
329,-576477.5955,-691375.8301,497
329,-576475.9024,-691376.1383,497
329,-576473.9976,-691376.485,497
329,-576471.8812,-691376.8702,497
329,-576470.188,-691377.1785,497
329,-576468.2831,-691377.5252,497
329,-576467.0133,-691377.7563,497
329,-576466.1667,-691377.9104,497
330,-576450.5506,-691348.881,907
330,-576448.6321,-691347.8032,907
330,-576447.4987,-691347.5338,907
330,-576446.4029,-691347.4953,907
330,-576445.5564,-691347.6495,907
330,-576444.249,-691347.6496,907
330,-576443.3648,-691347.5727,907
330,-576442.1938,-691347.0723,907
330,-576441.197,-691346.3023,907
330,-576440.1251,-691345.0704,907
330,-576439.3774,-691344.4928,907
330,-576438.4557,-691344.1849,907
330,-576436.8614,-691343.7616,907
330,-576435.554,-691343.7617,907
330,-576434.4958,-691343.9544,907
330,-576432.9016,-691343.531,907
330,-576430.884,-691343.1846,907
330,-576430.4608,-691343.2617,907
330,-576429.1909,-691343.4929,907
330,-576427.4977,-691343.801,907
330,-576426.0162,-691344.0706,907
330,-576424.7464,-691344.3018,907
330,-576423.4765,-691344.533,907
330,-576422.2441,-691344.9951,907
330,-576421.2235,-691345.4187,907
330,-576420.4145,-691345.8039,907
330,-576419.3939,-691346.2275,907
330,-576418.3732,-691346.6511,907
330,-576417.5642,-691347.0362,907
330,-576417.2536,-691347.8063,907
330,-576416.8816,-691349.5389,907
330,-576416.6836,-691351.002,907
330,-576416.4106,-691352.0032,907
330,-576416.3254,-691354.1594,907
330,-576416.5508,-691355.5454,907
330,-576416.7387,-691356.7004,907
330,-576416.8138,-691357.1625,907
330,-576417.0767,-691358.7795,907
330,-576417.3021,-691360.1657,907
330,-576417.5651,-691361.7827,907
330,-576417.8281,-691363.3998,907
330,-576417.9032,-691363.8619,907
330,-576418.5143,-691364.9398,907
330,-576419.2006,-691366.4799,907
330,-576419.9482,-691367.0573,907
330,-576420.6583,-691367.4039,907
330,-576421.6176,-691367.9427,907
330,-576422.7134,-691367.9811,907
330,-576423.5975,-691368.058,907
330,-576424.905,-691368.058,907
330,-576426.0383,-691368.3273,907
330,-576427.7691,-691368.2501,907
330,-576428.6532,-691368.327,907
330,-576429.749,-691368.3654,907
330,-576431.5549,-691368.7502,907
330,-576433.0364,-691368.4806,907
330,-576434.3438,-691368.4805,907
330,-576435.4771,-691368.7499,907
330,-576437.3819,-691368.4031,907
330,-576438.4777,-691368.4416,907
330,-576440.1709,-691368.1333,907
330,-576441.0927,-691368.4413,907
330,-576442.0143,-691368.7493,907
330,-576443.8202,-691369.1341,907
330,-576444.6667,-691368.98,907
330,-576445.6261,-691369.5189,907
330,-576447.1827,-691369.7113,907
330,-576448.7018,-691369.6727,907
330,-576449.5483,-691369.5185,907
330,-576451.0298,-691369.2489,907
330,-576452.2997,-691369.0177,907
330,-576453.7813,-691368.748,907
330,-576455.6861,-691368.4013,907
330,-576456.7443,-691368.2087,907
330,-576457.7274,-691367.554,907
330,-576458.4989,-691366.938,907
330,-576458.8094,-691366.1678,907
330,-576459.0825,-691365.1668,907
330,-576459.1064,-691363.9732,907
330,-576458.8433,-691362.3561,907
330,-576458.6179,-691360.9701,907
330,-576458.4302,-691359.815,907
330,-576458.2798,-691358.891,907
330,-576458.0921,-691357.7358,907
330,-576457.655,-691356.3883,907
330,-576457.0438,-691355.3103,907
330,-576456.6444,-691354.1938,907
330,-576456.2074,-691352.8462,907
330,-576455.5963,-691351.7682,907
330,-576455.1968,-691350.6516,907
330,-576454.91,-691350.2282,907
330,-576453.2406,-691349.3428,907
330,-576451.8581,-691348.8809,907
330,-576450.5506,-691348.881,907
331,-576439.7036,-691374.6403,3443
331,-576440.3386,-691374.5248,3443
331,-576439.4169,-691374.2169,3443
331,-576437.6111,-691373.832,3443
331,-576436.0169,-691373.4086,3443
331,-576433.0162,-691373.7169,3443
331,-576430.9987,-691373.3707,3443
331,-576428.6707,-691373.7945,3443
331,-576426.5166,-691373.9486,3443
331,-576424.7859,-691374.0259,3443
331,-576423.2292,-691373.8335,3443
331,-576422.7683,-691373.6795,3443
331,-576421.3857,-691373.2176,3443
331,-576420.0407,-691372.9868,3443
331,-576419.4058,-691373.1023,3443
331,-576417.9243,-691373.372,3443
331,-576416.6544,-691373.6031,3443
331,-576415.6337,-691374.0268,3443
331,-576414.439,-691374.7199,3443
331,-576413.8416,-691375.0664,3443
331,-576412.8585,-691375.7211,3443
331,-576412.012,-691375.8752,3443
331,-576410.9537,-691376.0678,3443
331,-576410.3187,-691376.1833,3443
331,-576409.0489,-691376.4145,3443
331,-576407.779,-691376.6457,3443
331,-576407.1065,-691376.5302,3443
331,-576406.2224,-691376.4533,3443
331,-576405.1266,-691376.4149,3443
331,-576404.4541,-691376.2995,3443
331,-576403.8191,-691376.4151,3443
331,-576402.4742,-691376.1842,3443
331,-576401.59,-691376.1073,3443
331,-576400.88,-691375.7608,3443
331,-576399.9958,-691375.6839,3443
331,-576399.5725,-691375.7609,3443
331,-576398.2275,-691375.5301,3443
331,-576397.1692,-691375.7227,3443
331,-576396.2851,-691375.6458,3443
331,-576395.1894,-691375.6074,3443
331,-576393.421,-691375.4535,3443
331,-576392.9601,-691375.2997,3443
331,-576391.6527,-691375.2997,3443
331,-576389.6727,-691375.1844,3443
331,-576388.751,-691374.8765,3443
331,-576387.6176,-691374.607,3443
331,-576386.0234,-691374.1837,3443
331,-576385.5625,-691374.0297,3443
331,-576384.6784,-691373.9528,3443
331,-576383.5075,-691373.4523,3443
331,-576382.835,-691373.337,3443
331,-576381.2407,-691372.9135,3443
331,-576379.9333,-691372.9137,3443
331,-576379.0491,-691372.8368,3443
331,-576377.7042,-691372.6059,3443
331,-576376.4343,-691372.837,3443
331,-576375.1268,-691372.8372,3443
331,-576374.2802,-691372.9913,3443
331,-576372.587,-691373.2994,3443
331,-576371.068,-691373.3381,3443
331,-576370.2213,-691373.4923,3443
331,-576368.9514,-691373.7233,3443
331,-576367.4699,-691373.993,3443
331,-576365.7767,-691374.3012,3443
331,-576364.046,-691374.3784,3443
331,-576362.1413,-691374.7251,3443
331,-576361.0078,-691374.4557,3443
331,-576360.3729,-691374.5712,3443
331,-576358.6421,-691374.6484,3443
331,-576357.758,-691374.5715,3443
331,-576356.9114,-691374.7255,3443
331,-576355.8531,-691374.9182,3443
331,-576354.9077,-691375.8039,3443
331,-576354.3854,-691376.6125,3443
331,-576354.1124,-691377.6136,3443
331,-576353.6277,-691378.6532,3443
331,-576353.5663,-691379.6158,3443
331,-576353.3308,-691380.848,3443
331,-576353.3446,-691382.2725,3443
331,-576353.3583,-691383.6971,3443
331,-576353.5461,-691384.8522,3443
331,-576353.6964,-691385.7762,3443
331,-576353.635,-691386.7388,3443
331,-576353.6514,-691388.1627,3443
331,-576353.8106,-691389.084,3443
331,-576353.8779,-691390.7346,3443
331,-576354.1167,-691392.1159,3443
331,-576354.2758,-691393.0367,3443
331,-576353.9726,-691393.8039,3443
331,-576354.1317,-691394.7244,3443
331,-576354.5293,-691397.0246,3443
331,-576354.4374,-691397.7529,3443
331,-576354.5443,-691399.6305,3443
331,-576354.7828,-691401.0094,3443
331,-576354.902,-691401.6988,3443
331,-576355.1007,-691402.8474,3443
331,-576355.4184,-691404.6847,3443
331,-576355.6567,-691406.0623,3443
331,-576355.8154,-691406.9805,3443
331,-576356.1329,-691408.8163,3443
331,-576356.3708,-691410.1929,3443
331,-576356.6088,-691411.569,3443
331,-576356.7674,-691412.4862,3443
331,-576357.045,-691414.0909,3443
331,-576357.4016,-691416.1532,3443
331,-576357.5997,-691417.2986,3443
331,-576357.9165,-691419.1307,3443
331,-576358.1144,-691420.2754,3443
331,-576358.3519,-691421.6488,3443
331,-576358.5894,-691423.0218,3443
331,-576359.432,-691422.8689,3443
331,-576360.2748,-691422.7159,3443
331,-576361.3282,-691422.5248,3443
331,-576363.0138,-691422.2189,3443
331,-576365.753,-691421.7217,3443
331,-576367.8209,-691421.1104,3443
331,-576369.2952,-691420.8437,3443
331,-576370.1341,-691420.6936,3443
331,-576370.9731,-691420.5435,3443
331,-576372.4416,-691420.2807,3443
331,-576374.0811,-691419.7515,3443
331,-576375.2622,-691419.068,3443
331,-576376.5217,-691418.8428,3443
331,-576378.1625,-691418.313,3443
331,-576379.5936,-691417.8209,3443
331,-576381.8654,-691417.1782,3443
331,-576382.667,-691416.7984,3443
331,-576383.6789,-691416.381,3443
331,-576384.4807,-691416.0011,3443
331,-576385.7032,-691415.546,3443
331,-576388.2266,-691415.0944,3443
331,-576390.3302,-691414.7179,3443
331,-576391.7642,-691414.2247,3443
331,-576393.0284,-691413.9972,3443
331,-576394.0849,-691413.8052,3443
331,-576395.1413,-691413.6132,3443
331,-576396.8316,-691413.3059,3443
331,-576399.1558,-691412.8834,3443
331,-576401.0574,-691412.5378,3443
331,-576403.3818,-691412.1153,3443
331,-576405.2835,-691411.7696,3443
331,-576406.34,-691411.5776,3443
331,-576407.8192,-691411.3086,3443
331,-576409.0871,-691411.0783,3443
331,-576409.9324,-691410.9246,3443
331,-576411.4116,-691410.6557,3443
331,-576412.6796,-691410.4252,3443
331,-576413.7363,-691410.2332,3443
331,-576415.0043,-691410.0027,3443
331,-576415.4269,-691409.9259,3443
331,-576417.3289,-691409.5802,3443
331,-576418.597,-691409.3497,3443
331,-576420.0764,-691409.0807,3443
331,-576421.1331,-691408.8887,3443
331,-576422.3633,-691408.428,3443
331,-576423.7293,-691407.4685,3443
331,-576424.3634,-691407.3532,3443
331,-576425.171,-691406.9693,3443
331,-576426.3636,-691406.2783,3443
331,-576427.4205,-691406.0861,3443
331,-576428.8246,-691405.3566,3443
331,-576430.4779,-691404.819,3443
331,-576431.6707,-691404.1279,3443
331,-576432.018,-691403.5904,3443
331,-576433.211,-691402.8993,3443
331,-576434.2304,-691402.4768,3443
331,-576435.6726,-691401.9775,3443
331,-576436.4806,-691401.5934,3443
331,-576437.5378,-691401.4012,3443
331,-576438.5196,-691400.7483,3443
331,-576439.5391,-691400.3258,3443
331,-576440.9816,-691399.8263,3443
331,-576442.0012,-691399.4037,3443
331,-576442.847,-691399.25,3443
331,-576444.4635,-691398.4816,3443
331,-576445.3094,-691398.3278,3443
331,-576446.3291,-691397.9051,3443
331,-576447.7343,-691397.1751,3443
331,-576448.256,-691396.3685,3443
331,-576448.1056,-691395.4468,3443
331,-576448.0539,-691393.7948,3443
331,-576447.7908,-691392.1813,3443
331,-576447.5652,-691390.7979,3443
331,-576447.3018,-691389.1838,3443
331,-576447.0386,-691387.5694,3443
331,-576446.7376,-691385.724,3443
331,-576446.0509,-691384.1862,3443
331,-576445.1901,-691382.9172,3443
331,-576445.0021,-691381.7628,3443
331,-576444.4286,-691380.9157,3443
331,-576443.7423,-691379.3757,3443
331,-576443.2064,-691378.7597,3443
331,-576442.3085,-691377.2582,3443
331,-576441.0248,-691376.0648,3443
331,-576440.2397,-691375.2563,3443
331,-576439.7036,-691374.6403,3443
332,-576345.8528,-691345.5802,382
332,-576346.3988,-691343.5781,382
332,-576345.9243,-691341.9995,382
332,-576345.139,-691341.191,382
332,-576343.456,-691338.881,382
332,-576342.2099,-691337.9185,382
332,-576340.7521,-691336.9947,382
332,-576339.4447,-691336.9948,382
332,-576338.8849,-691337.5724,382
332,-576337.977,-691338.689,382
332,-576337.2807,-691339.7672,382
332,-576336.4716,-691340.1522,382
332,-576335.7377,-691340.9994,382
332,-576335.1404,-691341.346,382
332,-576334.6932,-691342.6166,382
332,-576334.345,-691343.1558,382
332,-576333.8604,-691344.1953,382
332,-576333.6249,-691345.4275,382
332,-576333.2154,-691346.929,382
332,-576332.6693,-691348.9312,382
332,-576332.4338,-691350.1633,382
332,-576332.2735,-691351.8574,382
332,-576332.0005,-691352.8586,382
332,-576332.0518,-691354.5141,382
332,-576332.0893,-691354.7452,382
332,-576331.929,-691356.4393,382
332,-576332.1168,-691357.5944,382
332,-576332.2671,-691358.5184,382
332,-576332.7042,-691359.866,382
332,-576333.2777,-691360.713,382
332,-576333.602,-691361.3675,382
332,-576334.1756,-691362.2146,382
332,-576335.2475,-691363.4465,382
332,-576336.4936,-691364.4089,382
332,-576337.9512,-691365.3329,382
332,-576338.9481,-691366.1028,382
332,-576339.6958,-691366.6803,382
332,-576340.655,-691367.2192,382
332,-576341.3276,-691367.3346,382
332,-576342.2493,-691367.6425,382
332,-576343.0958,-691367.4885,382
332,-576345.2123,-691367.1032,382
332,-576346.2705,-691366.9107,382
332,-576347.2537,-691366.256,382
332,-576347.489,-691365.0239,382
332,-576348.0489,-691364.4464,382
332,-576348.2844,-691363.2142,382
332,-576348.2468,-691362.9831,382
332,-576348.3081,-691362.0206,382
332,-576348.5061,-691360.5575,382
332,-576348.5299,-691359.3639,382
332,-576348.5162,-691357.9394,382
332,-576348.5024,-691356.5147,382
332,-576348.2395,-691354.8977,382
332,-576347.9389,-691353.0496,382
332,-576347.7136,-691351.6634,382
332,-576347.6009,-691350.9705,382
332,-576347.4882,-691350.2774,382
