FID,Id,name,area,ORIG_FID,POINT_X,POINT_Y
2006,0,f3_151109,242,28,-576471.9356,-691372.6625
2007,0,f3_151109,242,28,-576472.4333,-691372.6748
2008,0,f3_151109,242,28,-576473.2833,-691372.6004
2009,0,f3_151109,242,28,-576473.4009,-691372.5714
2010,0,f3_151109,242,28,-576474.2509,-691372.4969
2011,0,f3_151109,242,28,-576474.8382,-691372.3521
2012,0,f3_151109,242,28,-576475.3358,-691372.3645
2013,0,f3_151109,242,28,-576476.0406,-691372.1907
2014,0,f3_151109,242,28,-576476.9803,-691371.9589
2015,0,f3_151109,242,28,-576477.8025,-691371.7562
2016,0,f3_151109,242,28,-576478.5074,-691371.5824
2017,0,f3_151109,242,28,-576479.0947,-691371.4375
2018,0,f3_151109,242,28,-576479.682,-691371.2927
2019,0,f3_151109,242,28,-576480.1518,-691371.1769
2020,0,f3_151109,242,28,-576480.7391,-691371.0321
2021,0,f3_151109,242,28,-576481.4439,-691370.8583
2022,0,f3_151109,242,28,-576482.1209,-691370.5562
2023,0,f3_151109,242,28,-576482.4454,-691370.341
2024,0,f3_151109,242,28,-576483.005,-691370.0678
2025,0,f3_151109,242,28,-576483.4748,-691369.9519
2026,0,f3_151109,242,28,-576484.1518,-691369.6498
2027,0,f3_151109,242,28,-576484.6835,-691369.2484
2028,0,f3_151109,242,28,-576485.0421,-691368.6195
2029,0,f3_151109,242,28,-576485.1936,-691368.1766
2030,0,f3_151109,242,28,-576485.0267,-691367.4069
2031,0,f3_151109,242,28,-576484.8599,-691366.6371
2032,0,f3_151109,242,28,-576484.7486,-691366.124
2033,0,f3_151109,242,28,-576484.5817,-691365.3543
2034,0,f3_151109,242,28,-576484.4426,-691364.7128
2035,0,f3_151109,242,28,-576484.3036,-691364.0714
2036,0,f3_151109,242,28,-576484.3098,-691363.5292
2037,0,f3_151109,242,28,-576484.2882,-691362.8588
2038,0,f3_151109,242,28,-576484.3222,-691362.445
2039,0,f3_151109,242,28,-576484.1276,-691361.5469
2040,0,f3_151109,242,28,-576484.1616,-691361.1331
2041,0,f3_151109,242,28,-576484.14,-691360.4627
2042,0,f3_151109,242,28,-576484.0009,-691359.8212
2043,0,f3_151109,242,28,-576483.834,-691359.0515
2044,0,f3_151109,242,28,-576483.7506,-691358.6666
2045,0,f3_151109,242,28,-576483.6116,-691358.0252
2046,0,f3_151109,242,28,-576483.5003,-691357.512
2047,0,f3_151109,242,28,-576483.389,-691356.9989
2048,0,f3_151109,242,28,-576483.1603,-691356.5147
2049,0,f3_151109,242,28,-576482.9935,-691355.7449
2050,0,f3_151109,242,28,-576482.8266,-691354.9752
2051,0,f3_151109,242,28,-576482.7153,-691354.462
2052,0,f3_151109,242,28,-576482.3414,-691353.8785
2053,0,f3_151109,242,28,-576482.2579,-691353.4936
2054,0,f3_151109,242,28,-576482.0292,-691353.0095
2055,0,f3_151109,242,28,-576481.6552,-691352.426
2056,0,f3_151109,242,28,-576481.3091,-691351.9707
2057,0,f3_151109,242,28,-576480.7279,-691351.5734
2058,0,f3_151109,242,28,-576480.1747,-691351.3044
2059,0,f3_151109,242,28,-576479.7945,-691351.263
2060,0,f3_151109,242,28,-576479.2412,-691350.9941
2061,0,f3_151109,242,28,-576478.6539,-691351.1389
2062,0,f3_151109,242,28,-576478.3015,-691351.2257
2063,0,f3_151109,242,28,-576477.8595,-691351.47
2064,0,f3_151109,242,28,-576477.4731,-691351.9706
2065,0,f3_151109,242,28,-576477.2319,-691352.5708
2066,0,f3_151109,242,28,-576476.963,-691353.0425
2067,0,f3_151109,242,28,-576476.7496,-691353.7708
2068,0,f3_151109,242,28,-576476.6259,-691354.3419
2069,0,f3_151109,242,28,-576476.3848,-691354.9419
2070,0,f3_151109,242,28,-576476.054,-691355.6994
2071,0,f3_151109,242,28,-576475.9025,-691356.1421
2072,0,f3_151109,242,28,-576475.8067,-691356.8415
2073,0,f3_151109,242,28,-576475.6273,-691357.156
2074,0,f3_151109,242,28,-576475.2409,-691357.6567
2075,0,f3_151109,242,28,-576474.7093,-691358.0581
2076,0,f3_151109,242,28,-576474.2054,-691358.5878
2077,0,f3_151109,242,28,-576473.7355,-691358.7037
2078,0,f3_151109,242,28,-576473.1482,-691358.8485
2079,0,f3_151109,242,28,-576472.5609,-691358.9934
2080,0,f3_151109,242,28,-576471.9735,-691359.1382
2081,0,f3_151109,242,28,-576471.1513,-691359.341
2082,0,f3_151109,242,28,-576470.564,-691359.4858
2083,0,f3_151109,242,28,-576470.0942,-691359.6017
2084,0,f3_151109,242,28,-576469.5069,-691359.7465
2085,0,f3_151109,242,28,-576469.037,-691359.8623
2086,0,f2_151109,247,29,-576472.3528,-691374.5868
2087,0,f2_151109,247,29,-576472.291,-691374.8723
2088,0,f2_151109,247,29,-576472.1116,-691375.1868
2089,0,f2_151109,247,29,-576472.2229,-691375.7
2090,0,f2_151109,247,29,-576472.3342,-691376.2131
2091,0,f2_151109,247,29,-576472.6803,-691376.6684
2092,0,f2_151109,247,29,-576473.3233,-691376.7801
2093,0,f2_151109,247,29,-576473.821,-691376.7925
2094,0,f2_151109,247,29,-576474.5257,-691376.6187
2095,0,f2_151109,247,29,-576474.9059,-691376.6601
2096,0,f2_151109,247,29,-576475.6107,-691376.4863
2097,0,f2_151109,247,29,-576476.2258,-691376.4698
2098,0,f2_151109,247,29,-576476.9306,-691376.2959
2099,0,f2_151109,247,29,-576477.4004,-691376.1801
2100,0,f2_151109,247,29,-576477.8703,-691376.0642
2101,0,f2_151109,247,29,-576478.3402,-691375.9483
2102,0,f2_151109,247,29,-576478.8378,-691375.9608
2103,0,f2_151109,247,29,-576479.2736,-691376.2588
2104,0,f2_151109,247,29,-576479.7095,-691376.5567
2105,0,f2_151109,247,29,-576480.0835,-691377.1402
2106,0,f2_151109,247,29,-576479.9598,-691377.7113
2107,0,f2_151109,247,29,-576480.071,-691378.2245
2108,0,f2_151109,247,29,-576479.9473,-691378.7956
2109,0,f2_151109,247,29,-576479.8236,-691379.3667
2110,0,f2_151109,247,29,-576479.7278,-691380.0661
2111,0,f2_151109,247,29,-576479.4867,-691380.6661
2112,0,f2_151109,247,29,-576479.3629,-691381.2372
2113,0,f2_151109,247,29,-576479.0044,-691381.8663
2114,0,f2_151109,247,29,-576478.7354,-691382.338
2115,0,f2_151109,247,29,-576478.349,-691382.8388
2116,0,f2_151109,247,29,-576478.0522,-691383.1823
2117,0,f2_151109,247,29,-576477.6658,-691383.6829
2118,0,f2_151109,247,29,-576477.1897,-691384.3409
2119,0,f2_151109,247,29,-576476.6859,-691384.8707
2120,0,f2_151109,247,29,-576476.3891,-691385.2141
2121,0,f2_151109,247,29,-576475.8574,-691385.6155
2122,0,f2_151109,247,29,-576475.3257,-691386.0169
2123,0,f2_151109,247,29,-576474.8218,-691386.5466
2124,0,f2_151109,247,29,-576474.3798,-691386.7908
2125,0,f2_151109,247,29,-576473.9934,-691387.2916
2126,0,f2_151109,247,29,-576473.4617,-691387.693
2127,0,f2_151109,247,29,-576473.1371,-691387.9082
2128,0,f2_151109,247,29,-576472.3983,-691388.4957
2129,0,f2_151109,247,29,-576472.219,-691388.8103
2130,0,f2_151109,247,29,-576471.7769,-691389.0544
2131,0,f2_151109,247,29,-576471.3905,-691389.5552
2132,0,f2_151109,247,29,-576470.8589,-691389.9565
2133,0,f2_151109,247,29,-576470.5899,-691390.4284
2134,0,f2_151109,247,29,-576470.2035,-691390.9291
2135,0,f2_151109,247,29,-576469.7274,-691391.587
2136,0,f2_151109,247,29,-576469.4585,-691392.0589
2137,0,f2_151109,247,29,-576469.3348,-691392.63
2138,0,f2_151109,247,29,-576469.446,-691393.1431
2139,0,f2_151109,247,29,-576469.6747,-691393.6273
2140,0,f2_151109,247,29,-576470.4629,-691393.8384
2141,0,f2_151109,247,29,-576471.0163,-691394.1073
2142,0,f2_151109,247,29,-576471.6592,-691394.2191
2143,0,f2_151109,247,29,-576472.3021,-691394.3308
2144,0,f2_151109,247,29,-576472.9451,-691394.4427
2145,0,f2_151109,247,29,-576473.4983,-691394.7116
2146,0,f2_151109,247,29,-576474.1691,-691394.9517
2147,0,f2_151109,247,29,-576474.7842,-691394.9351
2148,0,f2_151109,247,29,-576475.1644,-691394.9765
2149,0,f2_151109,247,29,-576475.8692,-691394.8027
2150,0,f2_151109,247,29,-576476.5739,-691394.6289
2151,0,f2_151109,247,29,-576476.8089,-691394.5709
2152,0,f2_151109,247,29,-576477.6311,-691394.3682
2153,0,f2_151109,247,29,-576478.2184,-691394.2234
2154,0,f2_151109,247,29,-576478.8057,-691394.0785
2155,0,f2_151109,247,29,-576479.2756,-691393.9627
2156,0,f2_151109,247,29,-576480.0979,-691393.7599
2157,0,f2_151109,247,29,-576480.6852,-691393.615
2158,0,f2_151109,247,29,-576481.2447,-691393.342
2159,0,f2_151109,247,29,-576482.0113,-691392.8826
2160,0,f2_151109,247,29,-576482.5708,-691392.6095
2161,0,f2_151109,247,29,-576482.8057,-691392.5515
2162,0,f2_151109,247,29,-576483.4549,-691392.1212
2163,0,f2_151109,247,29,-576484.0144,-691391.848
2164,0,f2_151109,247,29,-576484.5461,-691391.4467
2165,0,f2_151109,247,29,-576484.9603,-691391.0742
2166,0,f2_151109,247,29,-576485.3745,-691390.7018
2167,0,f2_151109,247,29,-576485.6157,-691390.1018
2168,0,f2_151109,247,29,-576485.8846,-691389.6299
2169,0,f2_151109,247,29,-576486.098,-691388.9016
2170,0,f2_151109,247,29,-576486.3113,-691388.1732
2171,0,f2_151109,247,29,-576486.3453,-691387.7594
2172,0,f2_151109,247,29,-576486.4412,-691387.06
2173,0,f2_151109,247,29,-576486.5648,-691386.4889
2174,0,f2_151109,247,29,-576486.6607,-691385.7895
2175,0,f2_151109,247,29,-576486.9018,-691385.1895
2176,0,f2_151109,247,29,-576486.8803,-691384.5191
2177,0,f2_151109,247,29,-576487.0936,-691383.7908
2178,0,f2_151109,247,29,-576487.072,-691383.1203
2179,0,f2_151109,247,29,-576487.1957,-691382.5492
2180,0,f2_151109,247,29,-576487.0288,-691381.7795
2181,0,f2_151109,247,29,-576487.1803,-691381.3367
2182,0,f2_151109,247,29,-576487.1865,-691380.7946
2183,0,f2_151109,247,29,-576487.3102,-691380.2235
2184,0,f2_151109,247,29,-576487.4339,-691379.6524
2185,0,f2_151109,247,29,-576487.4122,-691378.9819
2186,0,f2_151109,247,29,-576487.5081,-691378.2825
2187,0,f2_151109,247,29,-576487.6318,-691377.7114
2188,0,f2_151109,247,29,-576487.5824,-691376.9128
2189,0,f2_151109,247,29,-576487.7061,-691376.3417
2190,0,f2_151109,247,29,-576487.7401,-691375.9279
2191,0,f2_151109,247,29,-576487.7185,-691375.2574
2192,0,f2_151109,247,29,-576487.6073,-691374.7443
2193,0,f2_151109,247,29,-576487.4682,-691374.1028
2194,0,f2_151109,247,29,-576487.3014,-691373.333
2195,0,f2_151109,247,29,-576487.1901,-691372.8199
2196,0,f2_151109,247,29,-576486.9336,-691372.2074
2197,0,f2_151109,247,29,-576486.7327,-691371.8515
2198,0,f2_151109,247,29,-576486.1793,-691371.5825
2199,0,f2_151109,247,29,-576485.6539,-691371.4419
2200,0,f2_151109,247,29,-576485.0388,-691371.4584
2201,0,f2_151109,247,29,-576484.4237,-691371.4749
2202,0,f2_151109,247,29,-576483.9538,-691371.5908
2203,0,f2_151109,247,29,-576483.484,-691371.7066
2204,0,f2_151109,247,29,-576482.7792,-691371.8805
2205,0,f2_151109,247,29,-576482.1919,-691372.0253
2206,0,f2_151109,247,29,-576481.4871,-691372.1991
2207,0,f2_151109,247,29,-576481.1347,-691372.2859
2208,0,f2_151109,247,29,-576480.4577,-691372.5881
2209,0,f2_151109,247,29,-576479.753,-691372.7618
2210,0,f2_151109,247,29,-576479.518,-691372.8197
2211,0,f2_151109,247,29,-576478.8133,-691372.9936
2212,0,f2_151109,247,29,-576478.2259,-691373.1384
2213,0,f2_151109,247,29,-576477.4038,-691373.3412
2214,0,f2_151109,247,29,-576476.8164,-691373.4861
2215,0,f2_151109,247,29,-576476.3466,-691373.6018
2216,0,f2_151109,247,29,-576475.6417,-691373.7756
2217,0,f2_151109,247,29,-576474.937,-691373.9495
2218,0,f2_151109,247,29,-576474.3497,-691374.0943
2219,0,f2_151109,247,29,-576473.8798,-691374.2102
2220,0,f2_151109,247,29,-576473.41,-691374.3261
2221,0,f2_151109,247,29,-576472.9401,-691374.4419
2222,0,f2_151109,247,29,-576472.3528,-691374.5868
2223,0,f8_151109,400,30,-576418.2518,-691340.2207
2224,0,f8_151109,400,30,-576418.6167,-691339.0496
2225,0,f8_151109,400,30,-576418.4158,-691338.6937
2226,0,f8_151109,400,30,-576418.0697,-691338.2385
2227,0,f8_151109,400,30,-576417.7512,-691337.9115
2228,0,f8_151109,400,30,-576417.2536,-691337.8991
2229,0,f8_151109,400,30,-576416.6384,-691337.9156
2230,0,f8_151109,400,30,-576416.0233,-691337.9321
2231,0,f8_151109,400,30,-576415.4082,-691337.9487
2232,0,f8_151109,400,30,-576414.9106,-691337.9363
2233,0,f8_151109,400,30,-576414.2058,-691338.1101
2234,0,f8_151109,400,30,-576413.7081,-691338.0977
2235,0,f8_151109,400,30,-576413.2105,-691338.0852
2236,0,f8_151109,400,30,-576412.5954,-691338.1017
2237,0,f8_151109,400,30,-576411.7731,-691338.3046
2238,0,f8_151109,400,30,-576411.0684,-691338.4784
2239,0,f8_151109,400,30,-576410.5985,-691338.5943
2240,0,f8_151109,400,30,-576409.8936,-691338.768
2241,0,f8_151109,400,30,-576409.0715,-691338.9708
2242,0,f8_151109,400,30,-576408.6016,-691339.0867
2243,0,f8_151109,400,30,-576408.0143,-691339.2315
2244,0,f8_151109,400,30,-576407.5444,-691339.3474
2245,0,f8_151109,400,30,-576406.7222,-691339.5501
2246,0,f8_151109,400,30,-576406.0174,-691339.7239
2247,0,f8_151109,400,30,-576405.4301,-691339.8687
2248,0,f8_151109,400,30,-576404.8428,-691340.0136
2249,0,f8_151109,400,30,-576404.3729,-691340.1295
2250,0,f8_151109,400,30,-576403.5507,-691340.3322
2251,0,f8_151109,400,30,-576402.8459,-691340.506
2252,0,f8_151109,400,30,-576402.1412,-691340.6798
2253,0,f8_151109,400,30,-576401.6713,-691340.7957
2254,0,f8_151109,400,30,-576401.084,-691340.9405
2255,0,f8_151109,400,30,-576400.3792,-691341.1143
2256,0,f8_151109,400,30,-576400.1443,-691341.1723
2257,0,f8_151109,400,30,-576399.5848,-691341.4453
2258,0,f8_151109,400,30,-576399.2324,-691341.5323
2259,0,f8_151109,400,30,-576398.6729,-691341.8053
2260,0,f8_151109,400,30,-576398.3761,-691342.1488
2261,0,f8_151109,400,30,-576398.1072,-691342.6206
2262,0,f8_151109,400,30,-576398.2184,-691343.1338
2263,0,f8_151109,400,30,-576398.3853,-691343.9036
2264,0,f8_151109,400,30,-576398.58,-691344.8015
2265,0,f8_151109,400,30,-576398.6634,-691345.1864
2266,0,f8_151109,400,30,-576398.8024,-691345.8279
2267,0,f8_151109,400,30,-576398.9415,-691346.4693
2268,0,f8_151109,400,30,-576399.0528,-691346.9825
2269,0,f8_151109,400,30,-576399.1919,-691347.6239
2270,0,f8_151109,400,30,-576399.4761,-691348.3647
2271,0,f8_151109,400,30,-576399.6152,-691349.0061
2272,0,f8_151109,400,30,-576399.7821,-691349.7759
2273,0,f8_151109,400,30,-576399.8934,-691350.2891
2274,0,f8_151109,400,30,-576400.088,-691351.1871
2275,0,f8_151109,400,30,-576400.1436,-691351.4437
2276,0,f8_151109,400,30,-576400.3383,-691352.3417
2277,0,f8_151109,400,30,-576400.5329,-691353.2397
2278,0,f8_151109,400,30,-576400.6998,-691354.0094
2279,0,f8_151109,400,30,-576400.8946,-691354.9075
2280,0,f8_151109,400,30,-576401.0614,-691355.6772
2281,0,f8_151109,400,30,-576401.2561,-691356.5753
2282,0,f8_151109,400,30,-576401.423,-691357.345
2283,0,f8_151109,400,30,-576401.735,-691358.214
2284,0,f8_151109,400,30,-576401.9637,-691358.6983
2285,0,f8_151109,400,30,-576402.5171,-691358.9672
2286,0,f8_151109,400,30,-576403.0147,-691358.9797
2287,0,f8_151109,400,30,-576403.6577,-691359.0914
2288,0,f8_151109,400,30,-576404.0101,-691359.0045
2289,0,f8_151109,400,30,-576404.6252,-691358.988
2290,0,f8_151109,400,30,-576405.2682,-691359.0997
2291,0,f8_151109,400,30,-576405.6483,-691359.1411
2292,0,f8_151109,400,30,-576406.146,-691359.1536
2293,0,f8_151109,400,30,-576406.7889,-691359.2653
2294,0,f8_151109,400,30,-576407.3762,-691359.1205
2295,0,f8_151109,400,30,-576407.9017,-691359.2612
2296,0,f8_151109,400,30,-576408.3994,-691359.2736
2297,0,f8_151109,400,30,-576408.7795,-691359.315
2298,0,f8_151109,400,30,-576409.305,-691359.4558
2299,0,f8_151109,400,30,-576410.0932,-691359.6668
2300,0,f8_151109,400,30,-576410.4735,-691359.7082
2301,0,f8_151109,400,30,-576411.1442,-691359.9482
2302,0,f8_151109,400,30,-576411.815,-691360.1883
2303,0,f8_151109,400,30,-576412.5754,-691360.271
2304,0,f8_151109,400,30,-576413.1008,-691360.4118
2305,0,f8_151109,400,30,-576413.8612,-691360.4945
2306,0,f8_151109,400,30,-576414.3589,-691360.507
2307,0,f8_151109,400,30,-576415.2368,-691360.5608
2308,0,f8_151109,400,30,-576415.617,-691360.6022
2309,0,f8_151109,400,30,-576416.2043,-691360.4573
2310,0,f8_151109,400,30,-576417.0265,-691360.2546
2311,0,f8_151109,400,30,-576417.6138,-691360.1098
2312,0,f8_151109,400,30,-576418.2011,-691359.9649
2313,0,f8_151109,400,30,-576418.7884,-691359.8201
2314,0,f8_151109,400,30,-576419.4932,-691359.6463
2315,0,f8_151109,400,30,-576419.9631,-691359.5304
2316,0,f8_151109,400,30,-576420.2598,-691359.1869
2317,0,f8_151109,400,30,-576420.2661,-691358.6448
2318,0,f8_151109,400,30,-576420.2722,-691358.1026
2319,0,f8_151109,400,30,-576420.1333,-691357.4612
2320,0,f8_151109,400,30,-576420.1394,-691356.9191
2321,0,f8_151109,400,30,-576420.1456,-691356.377
2322,0,f8_151109,400,30,-576420.0066,-691355.7355
2323,0,f8_151109,400,30,-576420.0128,-691355.1934
2324,0,f8_151109,400,30,-576420.1087,-691354.494
2325,0,f8_151109,400,30,-576420.1149,-691353.9519
2326,0,f8_151109,400,30,-576420.0037,-691353.4388
2327,0,f8_151109,400,30,-576419.8646,-691352.7972
2328,0,f8_151109,400,30,-576419.8986,-691352.3834
2329,0,f8_151109,400,30,-576419.8492,-691351.5848
2330,0,f8_151109,400,30,-576419.911,-691351.2992
2331,0,f8_151109,400,30,-576419.8895,-691350.6288
2332,0,f8_151109,400,30,-576419.7504,-691349.9873
2333,0,f8_151109,400,30,-576419.5835,-691349.2175
2334,0,f8_151109,400,30,-576419.4723,-691348.7045
2335,0,f8_151109,400,30,-576419.3332,-691348.0629
2336,0,f8_151109,400,30,-576419.1663,-691347.2932
2337,0,f8_151109,400,30,-576419.0551,-691346.7801
2338,0,f8_151109,400,30,-576418.9994,-691346.5235
2339,0,f8_151109,400,30,-576418.8326,-691345.7537
2340,0,f8_151109,400,30,-576418.7492,-691345.3689
2341,0,f8_151109,400,30,-576418.6379,-691344.8557
2342,0,f8_151109,400,30,-576418.7338,-691344.1564
2343,0,f8_151109,400,30,-576418.5947,-691343.5148
2344,0,f8_151109,400,30,-576418.5732,-691342.8445
2345,0,f8_151109,400,30,-576418.6413,-691342.0167
2346,0,f8_151109,400,30,-576418.5022,-691341.3753
2347,0,f8_151109,400,30,-576418.3631,-691340.7339
2348,0,f8_151109,400,30,-576418.2518,-691340.2207
2349,0,f10_151109,241,31,-576383.14,-691345.5007
2350,0,f10_151109,241,31,-576382.6486,-691344.9461
2351,0,f10_151109,241,31,-576382.1231,-691344.8053
2352,0,f10_151109,241,31,-576381.3905,-691344.8509
2353,0,f10_151109,241,31,-576381.0381,-691344.9377
2354,0,f10_151109,241,31,-576380.5127,-691344.7971
2355,0,f10_151109,241,31,-576379.9254,-691344.9419
2356,0,f10_151109,241,31,-576379.1927,-691344.9874
2357,0,f10_151109,241,31,-576378.6054,-691345.1322
2358,0,f10_151109,241,31,-576377.7832,-691345.335
2359,0,f10_151109,241,31,-576377.4308,-691345.4219
2360,0,f10_151109,241,31,-576376.7261,-691345.5957
2361,0,f10_151109,241,31,-576375.7863,-691345.8274
2362,0,f10_151109,241,31,-576374.8466,-691346.0591
2363,0,f10_151109,241,31,-576374.6117,-691346.1171
2364,0,f10_151109,241,31,-576374.0244,-691346.2619
2365,0,f10_151109,241,31,-576373.0847,-691346.4936
2366,0,f10_151109,241,31,-576372.6148,-691346.6095
2367,0,f10_151109,241,31,-576372.145,-691346.7254
2368,0,f10_151109,241,31,-576371.3846,-691346.6426
2369,0,f10_151109,241,31,-576370.7695,-691346.6592
2370,0,f10_151109,241,31,-576369.9472,-691346.8619
2371,0,f10_151109,241,31,-576369.2146,-691346.9074
2372,0,f10_151109,241,31,-576368.8344,-691346.8661
2373,0,f10_151109,241,31,-576368.4542,-691346.8246
2374,0,f10_151109,241,31,-576367.8669,-691346.9694
2375,0,f10_151109,241,31,-576367.2518,-691346.986
2376,0,f10_151109,241,31,-576366.4914,-691346.9033
2377,0,f10_151109,241,31,-576366.2565,-691346.9612
2378,0,f10_151109,241,31,-576365.5239,-691347.0066
2379,0,f10_151109,241,31,-576365.054,-691347.1225
2380,0,f10_151109,241,31,-576364.5224,-691347.5239
2381,0,f10_151109,241,31,-576364.2534,-691347.9957
2382,0,f10_151109,241,31,-576364.0122,-691348.5957
2383,0,f10_151109,241,31,-576363.7711,-691349.1959
2384,0,f10_151109,241,31,-576363.7649,-691349.738
2385,0,f10_151109,241,31,-576363.5516,-691350.4662
2386,0,f10_151109,241,31,-576363.5453,-691351.0084
2387,0,f10_151109,241,31,-576363.4495,-691351.7078
2388,0,f10_151109,241,31,-576363.4988,-691352.5065
2389,0,f10_151109,241,31,-576363.4927,-691353.0486
2390,0,f10_151109,241,31,-576363.6039,-691353.5618
2391,0,f10_151109,241,31,-576363.7429,-691354.2032
2392,0,f10_151109,241,31,-576363.882,-691354.8447
2393,0,f10_151109,241,31,-576364.1045,-691355.871
2394,0,f10_151109,241,31,-576364.1601,-691356.1276
2395,0,f10_151109,241,31,-576364.2713,-691356.6408
2396,0,f10_151109,241,31,-576364.3826,-691357.154
2397,0,f10_151109,241,31,-576364.6947,-691358.023
2398,0,f10_151109,241,31,-576365.0409,-691358.4782
2399,0,f10_151109,241,31,-576365.18,-691359.1197
2400,0,f10_151109,241,31,-576365.2912,-691359.6328
2401,0,f10_151109,241,31,-576365.5756,-691360.3736
2402,0,f10_151109,241,31,-576365.659,-691360.7584
2403,0,f10_151109,241,31,-576365.798,-691361.3999
2404,0,f10_151109,241,31,-576366.4131,-691361.3833
2405,0,f10_151109,241,31,-576366.7099,-691361.0398
2406,0,f10_151109,241,31,-576366.8058,-691360.3405
2407,0,f10_151109,241,31,-576366.812,-691359.7984
2408,0,f10_151109,241,31,-576366.7007,-691359.2852
2409,0,f10_151109,241,31,-576366.5339,-691358.5155
2410,0,f10_151109,241,31,-576366.4227,-691358.0023
2411,0,f10_151109,241,31,-576366.2279,-691357.1043
2412,0,f10_151109,241,31,-576366.1167,-691356.5911
2413,0,f10_151109,241,31,-576366.2404,-691356.02
2414,0,f10_151109,241,31,-576366.7103,-691355.9041
2415,0,f10_151109,241,31,-576367.415,-691355.7304
2416,0,f10_151109,241,31,-576367.8849,-691355.6145
2417,0,f10_151109,241,31,-576368.3825,-691355.6269
2418,0,f10_151109,241,31,-576368.9977,-691355.6104
2419,0,f10_151109,241,31,-576369.4954,-691355.6228
2420,0,f10_151109,241,31,-576370.1661,-691355.8629
2421,0,f10_151109,241,31,-576370.7193,-691356.1319
2422,0,f10_151109,241,31,-576371.217,-691356.1443
2423,0,f10_151109,241,31,-576371.6251,-691356.314
2424,0,f10_151109,241,31,-576372.1784,-691356.583
2425,0,f10_151109,241,31,-576372.849,-691356.823
2426,0,f10_151109,241,31,-576373.3467,-691356.8354
2427,0,f10_151109,241,31,-576373.8722,-691356.9762
2428,0,f10_151109,241,31,-576374.5151,-691357.0879
2429,0,f10_151109,241,31,-576375.2755,-691357.1707
2430,0,f10_151109,241,31,-576375.8906,-691357.1542
2431,0,f10_151109,241,31,-576376.4161,-691357.2948
2432,0,f10_151109,241,31,-576376.886,-691357.179
2433,0,f10_151109,241,31,-576377.4115,-691357.3197
2434,0,f10_151109,241,31,-576378.0266,-691357.3032
2435,0,f10_151109,241,31,-576378.787,-691357.3859
2436,0,f10_151109,241,31,-576379.4021,-691357.3694
2437,0,f10_151109,241,31,-576380.1903,-691357.5805
2438,0,f10_151109,241,31,-576380.453,-691357.6508
2439,0,f10_151109,241,31,-576381.1516,-691358.0192
2440,0,f10_151109,241,31,-576381.6771,-691358.1598
2441,0,f10_151109,241,31,-576382.1408,-691358.5861
2442,0,f10_151109,241,31,-576382.5487,-691358.7558
2443,0,f10_151109,241,31,-576382.9846,-691359.0538
2444,0,f10_151109,241,31,-576383.6275,-691359.1655
2445,0,f10_151109,241,31,-576384.4157,-691359.3766
2446,0,f10_151109,241,31,-576384.7062,-691359.5753
2447,0,f10_151109,241,31,-576385.4944,-691359.7864
2448,0,f10_151109,241,31,-576386.2826,-691359.9974
2449,0,f10_151109,241,31,-576386.4064,-691359.4264
2450,0,f10_151109,241,31,-576386.4125,-691358.8842
2451,0,f10_151109,241,31,-576386.3014,-691358.371
2452,0,f10_151109,241,31,-576386.1623,-691357.7296
2453,0,f10_151109,241,31,-576385.9954,-691356.9599
2454,0,f10_151109,241,31,-576385.8842,-691356.4467
2455,0,f10_151109,241,31,-576385.7173,-691355.6769
2456,0,f10_151109,241,31,-576385.5782,-691355.0355
2457,0,f10_151109,241,31,-576385.467,-691354.5223
2458,0,f10_151109,241,31,-576385.3002,-691353.7526
2459,0,f10_151109,241,31,-576385.1889,-691353.2394
2460,0,f10_151109,241,31,-576385.022,-691352.4697
2461,0,f10_151109,241,31,-576384.9386,-691352.0848
2462,0,f10_151109,241,31,-576384.8274,-691351.5716
2463,0,f10_151109,241,31,-576384.6605,-691350.8019
2464,0,f10_151109,241,31,-576384.5492,-691350.2888
2465,0,f10_151109,241,31,-576384.3823,-691349.5191
2466,0,f10_151109,241,31,-576384.2433,-691348.8775
2467,0,f10_151109,241,31,-576384.0486,-691347.9796
2468,0,f10_151109,241,31,-576383.8755,-691347.7519
2469,0,f10_151109,241,31,-576383.7643,-691347.2388
2470,0,f10_151109,241,31,-576383.4799,-691346.498
2471,0,f10_151109,241,31,-576383.2512,-691346.0137
2472,0,f10_151109,241,31,-576383.14,-691345.5007
2473,0,f11_151109,547,32,-576357.4788,-691347.9089
2474,0,f11_151109,547,32,-576356.6686,-691347.515
2475,0,f11_151109,547,32,-576356.5623,-691347.4423
2476,0,f11_151109,547,32,-576356.1775,-691347.3393
2477,0,f11_151109,547,32,-576355.7068,-691347.2575
2478,0,f11_151109,547,32,-576355.4284,-691347.2271
2479,0,f11_151109,547,32,-576355.0641,-691347.218
2480,0,f11_151109,547,32,-576354.6793,-691347.115
2481,0,f11_151109,547,32,-576354.2289,-691347.1271
2482,0,f11_151109,547,32,-576353.7582,-691347.0453
2483,0,f11_151109,547,32,-576353.4142,-691347.1301
2484,0,f11_151109,547,32,-576353.0701,-691347.215
2485,0,f11_151109,547,32,-576352.5338,-691347.2483
2486,0,f11_151109,547,32,-576352.0177,-691347.3756
2487,0,f11_151109,547,32,-576351.5017,-691347.5029
2488,0,f11_151109,547,32,-576351.0718,-691347.6089
2489,0,f11_151109,547,32,-576350.4697,-691347.7573
2490,0,f11_151109,547,32,-576350.1257,-691347.8421
