FID,Id,area,ORIG_FID,POINT_X,POINT_Y
27480,0,2862,310,-605611.435487000040000,-658514.669418000030000
27481,0,2862,310,-605610.562581000030000,-658515.170091000040000
27482,0,2862,310,-605608.944884000000000,-658518.658006999990000
27483,0,2862,310,-605607.516215999960000,-658521.393665999990000
27484,0,2862,310,-605606.089966999950000,-658524.124633000000000
27485,0,2862,310,-605605.101097999960000,-658526.601539000050000
27486,0,2862,310,-605603.495531999970000,-658530.063547999950000
27487,0,2862,310,-605602.510786000060000,-658532.530533000010000
27488,0,2862,310,-605601.276949999970000,-658534.504489999960000
27489,0,2862,310,-605600.295419999980000,-658536.964056000000000
27490,0,2862,310,-605599.566574999950000,-658539.906066000000000
27491,0,2862,310,-605598.476345999980000,-658544.306611999990000
27492,0,2862,310,-605597.570569999980000,-658547.962291999950000
27493,0,2862,310,-605597.209045000030000,-658549.421651000040000
27494,0,2862,310,-605596.487038000020000,-658552.335416999990000
27495,0,2862,310,-605596.877448000010000,-658555.228303999990000
27496,0,2862,310,-605597.696286999970000,-658557.866770999970000
27497,0,2862,310,-605599.439047000020000,-658561.203885999970000
27498,0,2862,310,-605600.679662000040000,-658563.579512999980000
27499,0,2862,310,-605602.097248999980000,-658565.229949999950000
27500,0,2862,310,-605603.445994999960000,-658565.686159000030000
27501,0,2862,310,-605605.712015000060000,-658566.841787999960000
27502,0,2862,310,-605607.301582999990000,-658567.767931999990000
27503,0,2862,310,-605610.228997000030000,-658569.145278000040000
27504,0,2862,310,-605612.479966999960000,-658570.293254000020000
27505,0,2862,310,-605614.666680000020000,-658570.256485000020000
27506,0,2862,310,-605616.850969000020000,-658570.219751999950000
27507,0,2862,310,-605619.457677999980000,-658569.939452999970000
27508,0,2862,310,-605622.061495000030000,-658569.659453999950000
27509,0,2862,310,-605625.325498000020000,-658569.605086999950000
27510,0,2862,310,-605627.260551000010000,-658569.100466000030000
27511,0,2862,310,-605629.245369000010000,-658569.775580000020000
27512,0,2862,310,-605631.650356000060000,-658570.206804999970000
27513,0,2862,310,-605633.205191000020000,-658571.122593999960000
27514,0,2862,310,-605634.757498000050000,-658572.036797999990000
27515,0,2862,310,-605636.729594000030000,-658572.707254000010000
27516,0,2862,310,-605639.587363000030000,-658574.064130999960000
27517,0,2862,310,-605643.700792000050000,-658574.692557999980000
27518,0,2862,310,-605645.006245000060000,-658575.136627999950000
27519,0,2862,310,-605647.531981999990000,-658573.688115000030000
27520,0,2862,310,-605648.794801000040000,-658572.963861000030000
27521,0,2862,310,-605650.248644000040000,-658571.533881000010000
27522,0,2862,310,-605651.243720000030000,-658569.172693999950000
27523,0,2862,310,-605652.662042999990000,-658566.565674999960000
27524,0,2862,310,-605654.275496999970000,-658563.244289999940000
27525,0,2862,310,-605655.928413999970000,-658561.096315999980000
27526,0,2862,310,-605657.125147999960000,-658558.005918000010000
27527,0,2862,310,-605658.324555000060000,-658554.908717000040000
27528,0,2862,310,-605658.678820000030000,-658552.290875999960000
27529,0,2862,310,-605658.804522000020000,-658549.192893999980000
27530,0,2862,310,-605658.505428000000000,-658546.330137999960000
27531,0,2862,310,-605657.123549000010000,-658543.470321999980000
27532,0,2862,310,-605656.199752000040000,-658541.558394000050000
27533,0,2862,310,-605655.273942000000000,-658539.642288999980000
27534,0,2862,310,-605653.491647999970000,-658538.211852999990000
27535,0,2862,310,-605650.810698000020000,-658536.060335000050000
27536,0,2862,310,-605649.252738000010000,-658535.104607000020000
27537,0,2862,310,-605647.028395000030000,-658533.909797000000000
27538,0,2862,310,-605644.992439000050000,-658531.981619999980000
27539,0,2862,310,-605643.617380999960000,-658530.287173000050000
27540,0,2862,310,-605642.906676999990000,-658528.828912000060000
27541,0,2862,310,-605641.526615999990000,-658527.127570000010000
27542,0,2862,310,-605639.188715000050000,-658523.465972000030000
27543,0,2862,310,-605637.992254000040000,-658521.013998999960000
27544,0,2862,310,-605636.552121000020000,-658518.062601999960000
27545,0,2862,310,-605633.756371999970000,-658514.609596000050000
27546,0,2862,310,-605631.382822999960000,-658510.891277999970000
27547,0,2862,310,-605630.166070000040000,-658508.402666999960000
27548,0,2862,310,-605628.509681000030000,-658506.157091000000000
27549,0,2862,310,-605627.093844000020000,-658504.406135000060000
27550,0,2862,310,-605624.116781000050000,-658502.901530000030000
27551,0,2862,310,-605620.865516999970000,-658505.409450000040000
27552,0,2862,310,-605618.301111000010000,-658508.165502000020000
27553,0,2862,310,-605616.613076000010000,-658510.417400000030000
27554,0,2862,310,-605614.490562999970000,-658512.917124000030000
27555,0,2862,310,-605613.242732999960000,-658514.913615999980000
27556,0,474,311,-605624.433116000030000,-658588.126832999990000
27557,0,474,311,-605623.063107999970000,-658586.528400999960000
27558,0,474,311,-605620.957248999970000,-658587.736177999990000
27559,0,474,311,-605620.114957000010000,-658588.219191999990000
27560,0,474,311,-605618.430285000010000,-658589.185341999980000
27561,0,474,311,-605618.361180000010000,-658592.204317000000000
27562,0,474,311,-605619.370216000010000,-658595.190053000000000
27563,0,474,311,-605619.663775000020000,-658596.799511000050000
27564,0,474,311,-605619.830467000020000,-658600.250695000050000
27565,0,474,311,-605620.414728999950000,-658603.450710000000000
27566,0,474,311,-605620.343404000040000,-658606.428753999990000
27567,0,474,311,-605620.925145999990000,-658609.609032999960000
27568,0,474,311,-605621.921288999960000,-658612.540206999980000
27569,0,474,311,-605622.860703999990000,-658614.330135999950000
27570,0,474,311,-605624.447363000010000,-658616.323835000050000
27571,0,474,311,-605626.392927999960000,-658616.946535000000000
27572,0,474,311,-605629.164592999960000,-658617.092605000010000
27573,0,474,311,-605631.468881999960000,-658616.349087000010000
27574,0,474,311,-605633.541030999970000,-658615.160677999960000
27575,0,474,311,-605634.921502999960000,-658612.634380999950000
27576,0,474,311,-605636.534777999970000,-658610.551189000020000
27577,0,474,311,-605638.565044000050000,-658608.227567999970000
27578,0,474,311,-605640.367797999990000,-658605.452475999950000
27579,0,474,311,-605641.155460000040000,-658603.838319999980000
27580,0,474,311,-605641.298254000020000,-658602.010469999980000
27581,0,474,311,-605641.627986000040000,-658599.488906000040000
27582,0,474,311,-605640.707125999960000,-658597.679412000000000
27583,0,474,311,-605638.718128000040000,-658595.891002999970000
27584,0,474,311,-605636.305566000050000,-658594.337391000010000
27585,0,474,311,-605634.305089000030000,-658592.539473999990000
27586,0,474,311,-605632.113822999990000,-658591.434235999940000
27587,0,474,311,-605629.917739000060000,-658590.326512000060000
27588,0,474,311,-605625.747774000050000,-658588.562989000000000
27589,0,474,311,-605624.433116000030000,-658588.126832999990000
27590,0,1638,312,-609923.963073999970000,-646140.013192999990000
27591,0,1638,312,-609918.688069000030000,-646144.825548000050000
27592,0,1638,312,-609918.723535000000000,-646146.657953000050000
27593,0,1638,312,-609918.794540000030000,-646150.322407000000000
27594,0,1638,312,-609918.201795000000000,-646154.358957999970000
27595,0,1638,312,-609919.600220000020000,-646157.277941999960000
27596,0,1638,312,-609921.697571999980000,-646161.655737999940000
27597,0,1638,312,-609923.445072000030000,-646165.303336999960000
27598,0,1638,312,-609926.240685999980000,-646171.138586999960000
27599,0,1638,312,-609928.336936000040000,-646175.514239000040000
27600,0,1638,312,-609930.083556000030000,-646179.160144999970000
27601,0,1638,312,-609932.842691999980000,-646183.162239999980000
27602,0,1638,312,-609936.578840999980000,-646185.690565999950000
27603,0,1638,312,-609940.977747999950000,-646187.846390999970000
27604,0,1638,312,-609944.363896999970000,-646189.645228000010000
27605,0,1638,312,-609947.400658000030000,-646190.715119999950000
27606,0,1638,312,-609950.786109999990000,-646192.513648999970000
27607,0,1638,312,-609954.868930000000000,-646195.769223000040000
27608,0,1638,312,-609957.870401000020000,-646195.009492999990000
27609,0,1638,312,-609959.476626000020000,-646191.335239000040000
27610,0,1638,312,-609959.407800000040000,-646187.676238000040000
27611,0,1638,312,-609959.304600000030000,-646182.186859000010000
27612,0,1638,312,-609958.921351999980000,-646179.627971000040000
27613,0,1638,312,-609959.515791999990000,-646175.595387000010000
27614,0,1638,312,-609959.446956999950000,-646171.934754000050000
27615,0,1638,312,-609959.692616999960000,-646167.172138000020000
27616,0,1638,312,-609960.636094999970000,-646163.867586000010000
27617,0,1638,312,-609960.218435000050000,-646159.476226000000000
27618,0,1638,312,-609960.498525999950000,-646156.543399999970000
27619,0,1638,312,-609959.382817000030000,-646150.691892000030000
27620,0,1638,312,-609959.033769999980000,-646149.962227000040000
27621,0,1638,312,-609955.961457000000000,-646147.058542000010000
27622,0,1638,312,-609952.574242000000000,-646145.256516000020000
27623,0,1638,312,-609949.535784999960000,-646144.184173000050000
27624,0,1638,312,-609945.833408999960000,-646143.484287000030000
27625,0,1638,312,-609941.467097999990000,-646143.156626999960000
27626,0,1638,312,-609936.401688999960000,-646141.368999999950000
27627,0,1638,312,-609934.060960000030000,-646141.756354999960000
27628,0,1638,312,-609928.680401999970000,-646141.071099000050000
27629,0,1638,312,-609923.963073999970000,-646140.013192999990000
27630,0,2495,313,-612564.132065000010000,-644674.143097999970000
27631,0,2495,313,-612560.809171000030000,-644671.056835000050000
27632,0,2495,313,-612560.454582000030000,-644671.260523000030000
27633,0,2495,313,-612559.035929000010000,-644672.075175000010000
27634,0,2495,313,-612556.907896999970000,-644673.297097999950000
27635,0,2495,313,-612554.425275000050000,-644674.722706999980000
27636,0,2495,313,-612552.461633000060000,-644675.350894000030000
27637,0,2495,313,-612549.433926000030000,-644676.590043999950000
27638,0,2495,313,-612546.925110999960000,-644677.031893000010000
27639,0,2495,313,-612544.961467999960000,-644677.660078000040000
27640,0,2495,313,-612542.098054999950000,-644678.305496999990000
27641,0,2495,313,-612539.234641000050000,-644678.950915000050000
27642,0,2495,313,-612537.789882999960000,-644678.781683000040000
27643,0,2495,313,-612535.826143000040000,-644679.409873000000000
27644,0,2495,313,-612533.481711999980000,-644679.257867999960000
27645,0,2495,313,-612531.137191000050000,-644679.105984000020000
27646,0,2495,313,-612528.109577000020000,-644680.345120999960000
27647,0,2495,313,-612527.045703000040000,-644680.956069999960000
27648,0,2495,313,-612525.272448000030000,-644681.974287000020000
27649,0,2495,313,-612523.880077000010000,-644683.772684999970000
27650,0,2495,313,-612523.551579999970000,-644684.960134999940000
27651,0,2495,313,-612523.630148999980000,-644687.911409000050000
27652,0,2495,313,-612523.708629000000000,-644690.862805000040000
27653,0,2495,313,-612524.167985999960000,-644694.594265999970000
27654,0,2495,313,-612524.575059999940000,-644696.358205000060000
27655,0,2495,313,-612525.172427000010000,-644698.512186000010000
27656,0,2495,313,-612525.605594999970000,-644701.259887999970000
27657,0,2495,313,-612526.203058999960000,-644703.413861999990000
27658,0,2495,313,-612527.155114999970000,-644705.364150000040000
27659,0,2495,313,-612527.916684000050000,-644706.924408999970000
27660,0,2495,313,-612528.514149000050000,-644709.078381999980000
27661,0,2495,313,-612528.756927000010000,-644711.436048000000000
27662,0,2495,313,-612529.708984000030000,-644713.386335000050000
27663,0,2495,313,-612530.687141999950000,-644716.320501000040000
27664,0,2495,313,-612531.639199999980000,-644718.270786999960000
27665,0,2495,313,-612532.972142999990000,-644721.001254000000000
27666,0,2495,313,-612534.304990999980000,-644723.731726999980000
27667,0,2495,313,-612535.447447999960000,-644726.072163000000000
27668,0,2495,313,-612537.541964999980000,-644730.362884999950000
27669,0,2495,313,-612538.684417000040000,-644732.703205000030000
27670,0,2495,313,-612539.255694000050000,-644733.873418999950000
27671,0,2495,313,-612540.207666000000000,-644735.823825999980000
27672,0,2495,313,-612541.678623000040000,-644736.976812000040000
27673,0,2495,313,-612543.097198999950000,-644736.162286999980000
27674,0,2495,313,-612544.515871000010000,-644735.347755000000000
27675,0,2495,313,-612547.024516999950000,-644734.906034999990000
27676,0,2495,313,-612548.797786999960000,-644733.887931999980000
27677,0,2495,313,-612550.761442000050000,-644733.259746999950000
27678,0,2495,313,-612553.624879000010000,-644732.614443000060000
27679,0,2495,313,-612555.943227999960000,-644731.782679999950000
27680,0,2495,313,-612558.097282000000000,-644731.544644000010000
27681,0,2495,313,-612561.479612000050000,-644730.102038000010000
27682,0,2495,313,-612563.443369999990000,-644729.473959999970000
27683,0,2495,313,-612565.571317999970000,-644728.252044999970000
27684,0,2495,313,-612568.434753000040000,-644727.606736000050000
27685,0,2495,313,-612569.853420999950000,-644726.792200000030000
27686,0,2495,313,-612571.626777000030000,-644725.773969999980000
27687,0,2495,313,-612573.045349000020000,-644724.959439000000000
27688,0,2495,313,-612574.818703999980000,-644723.941208999950000
27689,0,2495,313,-612576.046978999980000,-644722.736636999990000
27690,0,2495,313,-612577.820334000050000,-644721.718406000060000
27691,0,2495,313,-612578.313024000030000,-644719.937233999950000
27692,0,2495,313,-612578.260723000040000,-644717.969598999950000
27693,0,2495,313,-612577.663342999990000,-644715.815623000030000
27694,0,2495,313,-612577.420552999950000,-644713.457959000020000
27695,0,2495,313,-612576.632773000050000,-644710.913833000000000
27696,0,2495,313,-612576.199583000040000,-644708.166017999990000
27697,0,2495,313,-612576.173388000000000,-644707.182261000040000
27698,0,2495,313,-612575.195120000050000,-644704.248106000010000
27699,0,2495,313,-612574.952419999990000,-644701.890319000000000
27700,0,2495,313,-612574.138349000020000,-644698.362440000060000
27701,0,2495,313,-612573.705257000050000,-644695.614617999990000
27702,0,2495,313,-612573.107781999980000,-644693.460645999990000
27703,0,2495,313,-612572.484200999960000,-644690.322795000040000
27704,0,2495,313,-612571.886815999980000,-644688.168700000040000
27705,0,2495,313,-612570.553855999950000,-644685.438119999950000
27706,0,2495,313,-612569.792185000030000,-644683.877869999970000
27707,0,2495,313,-612568.268923999970000,-644680.757132000060000
27708,0,2495,313,-612567.507253000050000,-644679.196880999950000
27709,0,2495,313,-612566.745573999940000,-644677.636515000020000
27710,0,2495,313,-612565.084134000000000,-644676.093499999960000
27711,0,2495,313,-612564.132065000010000,-644674.143097999970000
27712,0,3163,314,-612618.293448999990000,-644639.046627999980000
27713,0,3163,314,-612616.224892999980000,-644635.739334000040000
27714,0,3163,314,-612615.160844000060000,-644636.350422000050000
27715,0,3163,314,-612613.032641000000000,-644637.572487000030000
27716,0,3163,314,-612611.259217999990000,-644638.590850000040000
27717,0,3163,314,-612609.131014000040000,-644639.812914000010000
27718,0,3163,314,-612607.547991000000000,-644641.221427000010000
27719,0,3163,314,-612605.610274999980000,-644642.833518999980000
27720,0,3163,314,-612602.799006000040000,-644645.446841000000000
27721,0,3163,314,-612600.316205000040000,-644646.872475999990000
27722,0,3163,314,-612598.542778000000000,-644647.890836999980000
27723,0,3163,314,-612597.124035999990000,-644648.705501000050000
27724,0,3163,314,-612594.641241000030000,-644650.131250999980000
27725,0,3163,314,-612592.158437000010000,-644651.556883999960000
27726,0,3163,314,-612590.030325000060000,-644652.778936999970000
27727,0,3163,314,-612588.256993000050000,-644653.797289000010000
27728,0,3163,314,-612587.764221000020000,-644655.578588000030000
27729,0,3163,314,-612588.361609000010000,-644657.732684000050000
27730,0,3163,314,-612588.985202000010000,-644660.870653999970000
27731,0,3163,314,-612590.318164999950000,-644663.601233999940000
27732,0,3163,314,-612590.699053999970000,-644664.381413999940000
27733,0,3163,314,-612592.031919999980000,-644667.111999999960000
27734,0,3163,314,-612592.793601999990000,-644668.672365000010000
27735,0,3163,314,-612593.010200000020000,-644670.046273999960000
27736,0,3163,314,-612592.898316000010000,-644672.607751999980000
27737,0,3163,314,-612591.722363000040000,-644675.780080999950000
27738,0,3163,314,-612590.684407999970000,-644677.374930000050000
27739,0,3163,314,-612589.482352999970000,-644679.563495000010000
27740,0,3163,314,-612587.597026000030000,-644683.143212000020000
27741,0,3163,314,-612586.749559000020000,-644685.128088000000000
27742,0,3163,314,-612585.192808000020000,-644687.520231000030000
27743,0,3163,314,-612584.154940000040000,-644689.114956000000000
27744,0,3163,314,-612582.598099000050000,-644691.507219000020000
27745,0,3163,314,-612581.369837000030000,-644692.711908999950000
27746,0,3163,314,-612579.294201000010000,-644695.901466000010000
27747,0,3163,314,-612579.129907000000000,-644696.495194999970000
27748,0,3163,314,-612578.827611000040000,-644698.666404000020000
27749,0,3163,314,-612578.334826000030000,-644700.447583999950000
27750,0,3163,314,-612578.222930000050000,-644703.008942999990000
27751,0,3163,314,-612578.301425999960000,-644705.960335999960000
27752,0,3163,314,-612578.432222999980000,-644710.879364000050000
27753,0,3163,314,-612578.484523999970000,-644712.846999999950000
27754,0,3163,314,-612579.246205999980000,-644714.407362999980000
27755,0,3163,314,-612579.869781999970000,-644717.545094999950000
27756,0,3163,314,-612580.821858000010000,-644719.495493000020000
27757,0,3163,314,-612581.583540000020000,-644721.055855000040000
27758,0,3163,314,-612582.890304000000000,-644722.802557999970000
27759,0,3163,314,-612583.842380000050000,-644724.752955000030000
27760,0,3163,314,-612585.149151999970000,-644726.499773000020000
27761,0,3163,314,-612587.191396999990000,-644728.822965000060000
27762,0,3163,314,-612588.281573000010000,-644729.195875999980000
27763,0,3163,314,-612589.752535999990000,-644730.348854999990000
27764,0,3163,314,-612591.387896999950000,-644730.908215999950000
27765,0,3163,314,-612593.213555000020000,-644731.857615999990000
27766,0,3163,314,-612595.177303000000000,-644731.229415999960000
27767,0,3163,314,-612597.305352000050000,-644730.007603000030000
27768,0,3163,314,-612599.078803000040000,-644728.989361000010000
27769,0,3163,314,-612601.206850999970000,-644727.767546999970000
27770,0,3163,314,-612604.398966999960000,-644725.934764000010000
27771,0,3163,314,-612605.817631999960000,-644725.120222999950000
27772,0,3163,314,-612607.945767999980000,-644723.898285000000000
27773,0,3163,314,-612608.083862000030000,-644722.320799999990000
27774,0,3163,314,-612607.486467999990000,-644720.166711000030000
27775,0,3163,314,-612606.534289999980000,-644718.216323000030000
27776,0,3163,314,-612605.582209000010000,-644716.265927999980000
27777,0,3163,314,-612605.529902999990000,-644714.298292999970000
27778,0,3163,314,-612606.377370000000000,-644712.313418000010000
27779,0,3163,314,-612608.124610999950000,-644710.311301999960000
27780,0,3163,314,-612609.188677000000000,-644709.700333000040000
27781,0,3163,314,-612611.481011000000000,-644707.884786000010000
27782,0,3163,314,-612613.609141999970000,-644706.662847000060000
27783,0,3163,314,-612616.091956999970000,-644705.237211000060000
27784,0,3163,314,-612618.220093999990000,-644704.015386000040000
27785,0,3163,314,-612620.348222999950000,-644702.793443999950000
27786,0,3163,314,-612622.121659000050000,-644701.775081999950000
27787,0,3163,314,-612624.249890999980000,-644700.553248999990000
27788,0,3163,314,-612625.668640000050000,-644699.738582000020000
27789,0,3163,314,-612628.506144999990000,-644698.109363000030000
27790,0,3163,314,-612630.989053000000000,-644696.683716999950000
27791,0,3163,314,-612632.381697000000000,-644694.885284999970000
27792,0,3163,314,-612632.710174000010000,-644693.697716000020000
27793,0,3163,314,-612633.012642999990000,-644691.526377000030000
27794,0,3163,314,-612632.605636999940000,-644689.762320999990000
27795,0,3163,314,-612632.553324999990000,-644687.794683999960000
27796,0,3163,314,-612631.765427000010000,-644685.250450000050000
27797,0,3163,314,-612630.813335999960000,-644683.299940000060000
27798,0,3163,314,-612630.051646000010000,-644681.739579000040000
27799,0,3163,314,-612629.263749000030000,-644679.195344000010000
27800,0,3163,314,-612628.640143000060000,-644676.057379000010000
27801,0,3163,314,-612627.688053000020000,-644674.106868000000000
27802,0,3163,314,-612627.307257000010000,-644673.326683999970000
27803,0,3163,314,-612627.419130999940000,-644670.765205999950000
27804,0,3163,314,-612626.821726000050000,-644668.610998000020000
27805,0,3163,314,-612627.669280000030000,-644666.626110999960000
27806,0,3163,314,-612628.707228000040000,-644665.031257999940000
27807,0,3163,314,-612629.745167999990000,-644663.436288999980000
27808,0,3163,314,-612630.047539000050000,-644661.264954000010000
27809,0,3163,314,-612629.804823999990000,-644658.907164999980000
27810,0,3163,314,-612629.043129000000000,-644657.346687000010000
27811,0,3163,314,-612627.710149000050000,-644654.615996000010000
27812,0,3163,314,-612626.948364999960000,-644653.055639000030000
27813,0,3163,314,-612625.805883000020000,-644650.715090999960000
27814,0,3163,314,-612624.472903999970000,-644647.984398999950000
27815,0,3163,314,-612622.785234999960000,-644645.457286000020000
27816,0,3163,314,-612620.716682999980000,-644642.150110000050000
27817,0,3163,314,-612619.055134000020000,-644640.606993000020000
27818,0,3163,314,-612618.293448999990000,-644639.046627999980000
27819,0,2575,315,-613011.150105000010000,-644597.271226000040000
27820,0,2575,315,-613010.250436999950000,-644597.288498000010000
27821,0,2575,315,-613009.869610999940000,-644596.508327999970000
27822,0,2575,315,-613008.727149000040000,-644594.168048999970000
27823,0,2575,315,-613007.965504999970000,-644592.607823999950000
27824,0,2575,315,-613006.632627999990000,-644589.877401000010000
27825,0,2575,315,-613005.680472000040000,-644587.927038999970000
27826,0,2575,315,-613004.538011000030000,-644585.586757999960000
27827,0,2575,315,-613003.205135000050000,-644582.856334000010000
27828,0,2575,315,-613002.226835999990000,-644579.922204999950000
27829,0,2575,315,-613001.465195000060000,-644578.361979000040000
27830,0,2575,315,-613001.412811000020000,-644576.394454000050000
27831,0,2575,315,-612999.889528000030000,-644573.273999999980000
27832,0,2575,315,-612999.456231000020000,-644570.526425000050000
27833,0,2575,315,-612999.213438999960000,-644568.168871999950000
27834,0,2575,315,-612998.970638999950000,-644565.811202000010000
27835,0,2575,315,-612998.399407000050000,-644564.641001999960000
27836,0,2575,315,-612997.992349999960000,-644562.877186000000000
27837,0,2575,315,-612997.394878000020000,-644560.723225999970000
27838,0,2575,315,-612996.469069999990000,-644559.756731000030000
27839,0,2575,315,-612993.277356000040000,-644561.589403999970000
27840,0,2575,315,-612990.440425000040000,-644563.218590999950000
27841,0,2575,315,-612987.957974000020000,-644564.644080000000000
27842,0,2575,315,-612984.411776000050000,-644566.680447999970000
27843,0,2575,315,-612981.929412000000000,-644568.105811999990000
27844,0,2575,315,-612979.447053999990000,-644569.531292999980000
27845,0,2575,315,-612976.964792000010000,-644570.956766000020000
27846,0,2575,315,-612974.127848000030000,-644572.585832000010000
27847,0,2575,315,-612972.000065000030000,-644573.807607000000000
27848,0,2575,315,-612969.163216999960000,-644575.436665000040000
27849,0,2575,315,-612966.680855000040000,-644576.862140999990000
27850,0,2575,315,-612963.844003999960000,-644578.491198000030000
27851,0,2575,315,-612962.070893000000000,-644579.509260999970000
27852,0,2575,315,-612960.297886000010000,-644580.527433000040000
27853,0,2575,315,-612958.360603000040000,-644582.139226999950000
27854,0,2575,315,-612956.942180000010000,-644582.953811999990000
27855,0,2575,315,-612955.576212999990000,-644585.735683999960000
27856,0,2575,315,-612955.464408000000000,-644588.296823999960000
27857,0,2575,315,-612955.543010000020000,-644591.247991999960000
27858,0,2575,315,-612956.002523000000000,-644594.979210000020000
27859,0,2575,315,-612956.790295999960000,-644597.523204999980000
27860,0,2575,315,-612958.313560000040000,-644600.643546000010000
27861,0,2575,315,-612959.456009999970000,-644602.983831000050000
27862,0,2575,315,-612960.027231000010000,-644604.153916000040000
27863,0,2575,315,-612960.979275000050000,-644606.104171999960000
27864,0,2575,315,-612961.740910999940000,-644607.664400000010000
27865,0,2575,315,-612963.947211000020000,-644609.393800999970000
27866,0,2575,315,-612965.418013000050000,-644610.546739000010000
27867,0,2575,315,-612967.053090999950000,-644611.106055999990000
27868,0,2575,315,-612968.143175999980000,-644611.478932000000000
27869,0,2575,315,-612970.461183000010000,-644610.647200000010000
27870,0,2575,315,-612973.133872000030000,-644609.611874000050000
27871,0,2575,315,-612976.161242999950000,-644608.372954000020000
27872,0,2575,315,-612978.124766999970000,-644607.744916000050000
27873,0,2575,315,-612980.987862000010000,-644607.099615999960000
27874,0,2575,315,-612981.697130999990000,-644606.692434999980000
27875,0,2575,315,-612983.686788000050000,-644607.048044999940000
27876,0,2575,315,-612985.348104999980000,-644608.591117999980000
27877,0,2575,315,-612986.300154000060000,-644610.541371000000000
27878,0,2575,315,-612988.013843999940000,-644614.051849000040000
27879,0,2575,315,-612988.965894000020000,-644616.002102000060000
27880,0,2575,315,-612989.537119999990000,-644617.172184000020000
27881,0,2575,315,-612990.489170999960000,-644619.122436000030000
27882,0,2575,315,-612991.986217000060000,-644621.259127000000000
27883,0,2575,315,-612993.483359999950000,-644623.395812000030000
27884,0,2575,315,-612994.954174999960000,-644624.548859999980000
27885,0,2575,315,-612996.398945000020000,-644624.718138000000000
27886,0,2575,315,-612998.743289000010000,-644624.870151999990000
27887,0,2575,315,-613001.442219999970000,-644624.818576000050000
27888,0,2575,315,-613004.141246999960000,-644624.766993000060000
27889,0,2575,315,-613005.750097000040000,-644624.342660999970000
27890,0,2575,315,-613008.639533999960000,-644624.681103999960000
27891,0,2575,315,-613009.893894999990000,-644624.460352999970000
27892,0,2575,315,-613011.502737000000000,-644624.035904000050000
27893,0,2575,315,-613013.847178000030000,-644624.187906999960000
27894,0,2575,315,-613015.836944999990000,-644624.543621000020000
27895,0,2575,315,-613017.826710999940000,-644624.899332999950000
27896,0,2575,315,-613019.816477000010000,-644625.255046000010000
27897,0,2575,315,-613021.780098999970000,-644624.626994000050000
27898,0,2575,315,-613023.362795999970000,-644623.218778999990000
27899,0,2575,315,-613023.500826000000000,-644621.641399999960000
27900,0,2575,315,-613024.157698999970000,-644619.266578000040000
27901,0,2575,315,-613023.914900999980000,-644616.909028999970000
27902,0,2575,315,-613024.026786000000000,-644614.347885000050000
27903,0,2575,315,-613024.519489999980000,-644612.566793999980000
27904,0,2575,315,-613024.302838000000000,-644611.193010000050000
27905,0,2575,315,-613024.224215000050000,-644608.241844999950000
27906,0,2575,315,-613023.955272000050000,-644604.900529999980000
27907,0,2575,315,-613023.712474000060000,-644602.542980000030000
27908,0,2575,315,-613022.569999999950000,-644600.202587999990000
27909,0,2575,315,-613021.808353999980000,-644598.642364999980000
27910,0,2575,315,-613020.856193999990000,-644596.692003999950000
27911,0,2575,315,-613018.840296000010000,-644595.352642999960000
27912,0,2575,315,-613016.850438999940000,-644594.996935999950000
27913,0,2575,315,-613015.596186000040000,-644595.217796999960000
27914,0,2575,315,-613013.277889000020000,-644596.049443000000000
27915,0,2575,315,-613011.150105000010000,-644597.271226000040000
27916,0,2321,316,-613026.441914999970000,-644549.537009999970000
27917,0,2321,316,-613022.297964000030000,-644549.419451999940000
27918,0,2321,316,-613020.334366000020000,-644550.047620999980000
27919,0,2321,316,-613017.497250000010000,-644551.676830000010000
27920,0,2321,316,-613015.369387999990000,-644552.898736999950000
27921,0,2321,316,-613013.241614999950000,-644554.120522000010000
27922,0,2321,316,-613011.278015000050000,-644554.748689000030000
27923,0,2321,316,-613009.314416000040000,-644555.376856000050000
27924,0,2321,316,-613007.186552000000000,-644556.598761999980000
27925,0,2321,316,-613003.968704000000000,-644557.447787999990000
27926,0,2321,316,-613002.904768000010000,-644558.058682000030000
27927,0,2321,316,-613001.840929000060000,-644558.669570000030000
27928,0,2321,316,-613000.993647999950000,-644560.654367999990000
27929,0,2321,316,-613000.691351999990000,-644562.825488999950000
27930,0,2321,316,-613000.743832999960000,-644564.793009000020000
27931,0,2321,316,-613000.986626000030000,-644567.150563000000000
27932,0,2321,316,-613001.039009999950000,-644569.118089000000000
27933,0,2321,316,-613001.636483000010000,-644571.272048000010000
27934,0,2321,316,-613001.688867000050000,-644573.239574000010000
27935,0,2321,316,-613002.640924999960000,-644575.189943999980000
27936,0,2321,316,-613003.402567000010000,-644576.750170000010000
27937,0,2321,316,-613004.354616999980000,-644578.700424000040000
27938,0,2321,316,-613005.306676000010000,-644580.650794000020000
27939,0,2321,316,-613006.449233000050000,-644582.991067999970000
27940,0,2321,316,-613007.210876000000000,-644584.551294000000000
27941,0,2321,316,-613008.353343999940000,-644586.891689999960000
27942,0,2321,316,-613009.495813000020000,-644589.232085000030000
27943,0,2321,316,-613010.992956000030000,-644591.368769999940000
27944,0,2321,316,-613011.918871999950000,-644592.335372000000000
27945,0,2321,316,-613014.263209000000000,-644592.487381999960000
