FID,Id,ORIG_FID,POINT_X,POINT_Y
995,0,148,-576442.829850999990000,-691374.503803999980000
996,0,149,-576423.524876000010000,-691371.608338000020000
997,0,149,-576418.781324999990000,-691338.359525999990000
998,0,149,-576397.749875999990000,-691343.339809000030000
999,0,149,-576404.143622000000000,-691373.515015000010000
1000,0,149,-576423.524876000010000,-691371.608338000020000
1001,0,150,-576402.756823000030000,-691372.772330999960000
1002,0,150,-576396.604687000040000,-691342.204221999970000
1003,0,150,-576384.398891999970000,-691344.012341000020000
1004,0,150,-576389.181595999980000,-691368.704074000010000
1005,0,150,-576402.756823000030000,-691372.772330999960000
1006,0,151,-576422.235025999950000,-691380.077570999970000
1007,0,151,-576408.355015999990000,-691379.493758999980000
1008,0,151,-576411.702507999960000,-691392.824197000010000
1009,0,151,-576408.739391000010000,-691395.479568999960000
1010,0,151,-576412.680972000000000,-691412.095182999970000
1011,0,151,-576440.570509999990000,-691403.667135000000000
1012,0,151,-576435.979652000010000,-691385.131811999950000
1013,0,151,-576422.235025999950000,-691380.077570999970000
1014,0,152,-576443.033638000020000,-691406.920290000040000
1015,0,152,-576405.129373000000000,-691417.052005999950000
1016,0,152,-576412.197464999980000,-691437.109770999990000
1017,0,152,-576447.194540999950000,-691426.550131000000000
1018,0,152,-576443.033638000020000,-691406.920290000040000
1019,0,153,-576406.602999000000000,-691380.193500999940000
1020,0,153,-576393.686739000030000,-691379.754256000040000
1021,0,153,-576400.908931000040000,-691416.206800000040000
1022,0,153,-576411.533491999960000,-691412.671004000000000
1023,0,153,-576407.047494000060000,-691396.508541999970000
1024,0,153,-576409.470424000060000,-691392.596541999960000
1025,0,153,-576406.602999000000000,-691380.193500999940000
1026,0,154,-576399.042703000010000,-691414.539237000050000
1027,0,154,-576391.211396000000000,-691379.917855000010000
1028,0,154,-576367.912341000050000,-691377.494959000030000
1029,0,154,-576358.188715000050000,-691379.138802999980000
1030,0,154,-576363.670349000020000,-691426.543942000020000
1031,0,154,-576399.042703000010000,-691414.539237000050000
1032,0,155,-576449.295235999980000,-691429.532878000060000
1033,0,155,-576410.498561999990000,-691441.550308999950000
1034,0,155,-576418.516276999960000,-691465.142439999970000
1035,0,155,-576455.830532000050000,-691458.884486000050000
1036,0,155,-576449.295235999980000,-691429.532878000060000
1037,0,156,-576457.105884999970000,-691462.330279999990000
1038,0,156,-576420.050580000040000,-691466.823443999980000
1039,0,156,-576425.582856000050000,-691492.331919000020000
1040,0,156,-576456.573487999970000,-691492.487257999950000
1041,0,156,-576457.105884999970000,-691462.330279999990000
1042,0,157,-576413.565524999980000,-691519.352227999950000
1043,0,157,-576420.054034000030000,-691485.950468000020000
1044,0,157,-576382.329101999990000,-691497.069568000040000
1045,0,157,-576385.858259000000000,-691509.660154000040000
1046,0,157,-576392.065403999990000,-691511.122085000040000
1047,0,157,-576395.230033000000000,-691523.438085000030000
1048,0,157,-576413.565524999980000,-691519.352227999950000
1049,0,158,-576413.186991999970000,-691461.732383999970000
1050,0,158,-576374.598650999950000,-691473.372932999980000
1051,0,158,-576382.333070999940000,-691495.361784999960000
1052,0,158,-576420.182829000060000,-691483.192394000010000
1053,0,158,-576413.186991999970000,-691461.732383999970000
1054,0,159,-576398.632780999990000,-691419.211008999960000
1055,0,159,-576359.890068999960000,-691431.916381999970000
1056,0,159,-576362.041915999960000,-691443.796393000060000
1057,0,159,-576372.917560999980000,-691469.273499000000000
1058,0,159,-576410.543808000050000,-691457.487105999960000
1059,0,159,-576398.632780999990000,-691419.211008999960000
1060,0,160,-576361.470008000030000,-691426.801164999950000
1061,0,160,-576356.602225000040000,-691379.137585000020000
1062,0,160,-576329.690079999970000,-691382.919268000060000
1063,0,160,-576339.793987000010000,-691419.585923000010000
1064,0,160,-576326.066488999990000,-691428.553848000010000
1065,0,160,-576337.631637000010000,-691452.545166000030000
1066,0,160,-576360.648060000040000,-691446.475960999960000
1067,0,160,-576357.237017999990000,-691429.377484999950000
1068,0,160,-576361.470008000030000,-691426.801164999950000
1069,0,161,-576388.894520999980000,-691369.467562000030000
1070,0,161,-576383.477107999960000,-691344.577885000040000
1071,0,161,-576361.667966000040000,-691348.690041000020000
1072,0,161,-576363.669100000060000,-691368.464934000050000
1073,0,161,-576388.894520999980000,-691369.467562000030000
1074,0,162,-576358.894001999990000,-691347.203171000000000
1075,0,162,-576324.761030000050000,-691352.463204000030000
1076,0,162,-576328.707611000050000,-691372.527600000030000
1077,0,162,-576361.793369999970000,-691370.215824999960000
1078,0,162,-576358.894001999990000,-691347.203171000000000
1079,0,163,-576327.559397000000000,-691373.104153000050000
1080,0,163,-576322.237319999960000,-691345.447582000050000
1081,0,163,-576302.053706999980000,-691349.912244000010000
1082,0,163,-576312.881968999980000,-691376.785873000040000
1083,0,163,-576327.559397000000000,-691373.104153000050000
1084,0,164,-576338.085546000050000,-691419.133265999960000
1085,0,164,-576328.564562999990000,-691383.840675999990000
1086,0,164,-576313.468528000060000,-691386.923911000020000
1087,0,164,-576324.923110999980000,-691425.917870000000000
1088,0,164,-576338.085546000050000,-691419.133265999960000
1089,0,165,-576322.038243000050000,-691420.362333999950000
1090,0,165,-576312.141218999980000,-691386.511181000040000
1091,0,165,-576303.265706000030000,-691387.640241999990000
1092,0,165,-576313.345172000000000,-691424.186166999980000
1093,0,165,-576322.038243000050000,-691420.362333999950000
1094,0,166,-576310.409071999950000,-691375.238847999950000
1095,0,166,-576299.334452999990000,-691350.467579000050000
1096,0,166,-576274.979560000010000,-691357.838314999940000
1097,0,166,-576282.382190000030000,-691383.015137000010000
1098,0,166,-576310.409071999950000,-691375.238847999950000
1099,0,167,-576300.056725000030000,-691388.305230999950000
1100,0,167,-576289.371933000050000,-691389.803900000060000
1101,0,167,-576294.873600000050000,-691420.450598999970000
1102,0,167,-576307.244265999990000,-691417.924035000030000
1103,0,167,-576300.056725000030000,-691388.305230999950000
1104,0,168,-576293.873229000020000,-691421.253132999990000
1105,0,168,-576289.186206000040000,-691390.140207999970000
1106,0,168,-576282.502041999950000,-691393.573154999990000
1107,0,168,-576288.499253000020000,-691423.541593999950000
1108,0,168,-576293.873229000020000,-691421.253132999990000
1109,0,169,-576288.391701000040000,-691425.639976999960000
1110,0,169,-576281.505872000010000,-691392.584465999970000
1111,0,169,-576273.655639000000000,-691393.901550999960000
1112,0,169,-576281.633936000060000,-691431.396732999940000
1113,0,169,-576286.042920000040000,-691429.732420000010000
1114,0,169,-576288.391701000040000,-691425.639976999960000
1115,0,170,-576279.568119999950000,-691431.743282999960000
1116,0,170,-576272.795394000020000,-691393.814709999950000
1117,0,170,-576256.401756000010000,-691398.876468000000000
1118,0,170,-576266.788218999980000,-691436.892286999970000
1119,0,170,-576279.568119999950000,-691431.743282999960000
1120,0,171,-576248.321624999980000,-691360.704797000040000
1121,0,171,-576223.013711999990000,-691365.644115000030000
1122,0,171,-576228.453387000020000,-691398.942207999990000
1123,0,171,-576253.631089000030000,-691390.326345999960000
1124,0,171,-576248.321624999980000,-691360.704797000040000
1125,0,172,-576266.677960000000000,-691440.378175999970000
1126,0,172,-576255.643355999960000,-691399.466047000020000
1127,0,172,-576245.959446000050000,-691405.482608000050000
1128,0,172,-576259.371165000020000,-691445.302417000060000
1129,0,172,-576266.677960000000000,-691440.378175999970000
1130,0,173,-576221.021391000020000,-691363.666723000000000
1131,0,173,-576198.950939000000000,-691367.600499999940000
1132,0,173,-576207.619582999960000,-691404.055452000000000
1133,0,173,-576227.145984999950000,-691398.699284999980000
1134,0,173,-576221.021391000020000,-691363.666723000000000
1135,0,174,-576189.066075999990000,-691370.876885000030000
1136,0,174,-576197.463044999980000,-691405.528129999990000
1137,0,174,-576206.586724999940000,-691404.228715999980000
1138,0,174,-576198.124583999980000,-691367.739208000010000
1139,0,174,-576189.066075999990000,-691370.876885000030000
1140,0,175,-576196.741433999970000,-691404.955737999990000
1141,0,175,-576188.378355000050000,-691370.530047000040000
1142,0,175,-576178.524645000000000,-691375.419255999960000
1143,0,175,-576188.780890999940000,-691409.758529999990000
1144,0,175,-576196.741433999970000,-691404.955737999990000
1145,0,176,-576240.794869999980000,-691406.348967000030000
1146,0,176,-576229.364816999990000,-691407.804312999940000
1147,0,176,-576238.554232000020000,-691442.091329999970000
1148,0,176,-576251.017192999950000,-691440.462821000020000
1149,0,176,-576240.794869999980000,-691406.348967000030000
1150,0,177,-576237.521274000060000,-691442.264603000020000
1151,0,177,-576228.125272999980000,-691408.012263000010000
1152,0,177,-576212.184383000010000,-691410.455336999960000
1153,0,177,-576221.614311999990000,-691444.933241000050000
1154,0,177,-576237.521274000060000,-691442.264603000020000
1155,0,178,-576221.028511999990000,-691445.262590000060000
1156,0,178,-576211.598591999970000,-691410.784803000050000
1157,0,178,-576200.273278999960000,-691411.529013999970000
1158,0,178,-576209.660735000040000,-691449.943573000030000
1159,0,178,-576221.028511999990000,-691445.262590000060000
1160,0,179,-576209.108919000020000,-691450.498469999990000
1161,0,179,-576199.206346999970000,-691411.476849999980000
1162,0,179,-576189.185617999990000,-691413.851374999970000
1163,0,179,-576195.295843000060000,-691438.946674000010000
1164,0,179,-576191.775527999970000,-691443.698014999970000
1165,0,179,-576196.810199999950000,-691456.028999999980000
1166,0,179,-576209.108919000020000,-691450.498469999990000
1167,0,180,-576276.977656999950000,-691521.402790999970000
1168,0,180,-576272.429327000050000,-691489.804551000010000
1169,0,180,-576243.510345999970000,-691493.269139999990000
1170,0,180,-576253.421381999970000,-691528.128533000010000
1171,0,180,-576276.977656999950000,-691521.402790999970000
1172,0,181,-576251.355544000050000,-691528.475075999970000
1173,0,181,-576240.589795000040000,-691490.754169999970000
1174,0,181,-576213.204722999940000,-691501.589546000000000
1175,0,181,-576231.687524999960000,-691535.704200000040000
1176,0,181,-576251.355544000050000,-691528.475075999970000
1177,0,182,-576245.762350999980000,-691459.926620000040000
1178,0,182,-576241.685259000050000,-691492.267465000040000
1179,0,182,-576268.872464000010000,-691488.379972000020000
1180,0,182,-576260.568088000060000,-691453.738281999950000
1181,0,182,-576245.762350999980000,-691459.926620000040000
1182,0,183,-576210.106806000000000,-691485.441339000010000
1183,0,183,-576209.274148999950000,-691500.399102999950000
1184,0,183,-576239.034040000060000,-691489.007747999970000
1185,0,183,-576241.985313000040000,-691443.047985999960000
1186,0,183,-576185.281597999970000,-691461.990481000040000
1187,0,183,-576190.266566999960000,-691476.645918000020000
1188,0,183,-576201.440121000050000,-691481.170153000040000
1189,0,183,-576210.106806000000000,-691485.441339000010000
1190,0,184,-576176.851073000000000,-691377.679786999940000
1191,0,184,-576165.475113000020000,-691382.921927000050000
1192,0,184,-576172.319714999990000,-691416.320427999950000
1193,0,184,-576186.204174999960000,-691408.412473000000000
1194,0,184,-576176.851073000000000,-691377.679786999940000
1195,0,185,-576071.746474000040000,-691415.228905000030000
1196,0,185,-576045.560767999970000,-691426.477472999950000
1197,0,185,-576054.520054999970000,-691463.619779999950000
1198,0,185,-576074.506346000010000,-691472.717677999990000
1199,0,185,-576084.072269000000000,-691470.889174000010000
1200,0,185,-576071.746474000040000,-691415.228905000030000
1201,0,186,-576043.199489000020000,-691420.079031000030000
1202,0,186,-576033.085725000010000,-691420.524210999950000
1203,0,186,-576036.377706000000000,-691441.467276999960000
1204,0,186,-576045.019954000020000,-691441.951591999970000
1205,0,186,-576043.199489000020000,-691420.079031000030000
1206,0,187,-576030.839526999970000,-691418.916831000010000
1207,0,187,-576016.499457999950000,-691420.302947000020000
1208,0,187,-576018.564518000000000,-691440.615961999980000
1209,0,187,-576034.508982999950000,-691440.377807999960000
1210,0,187,-576030.839526999970000,-691418.916831000010000
1211,0,188,-576015.955138999970000,-691427.348420999940000
1212,0,188,-575992.651914000050000,-691428.020567000030000
1213,0,188,-575992.880508000030000,-691433.388593000010000
1214,0,188,-576000.145356999940000,-691433.878672000020000
1215,0,188,-576002.678545000030000,-691445.356832999970000
1216,0,188,-576017.734912000010000,-691442.004864000020000
1217,0,188,-576015.955138999970000,-691427.348420999940000
1218,0,189,-576018.491812999940000,-691447.255340000030000
1219,0,189,-576002.869973000020000,-691451.937380000020000
1220,0,189,-576008.767803000050000,-691477.719204999970000
1221,0,189,-576019.971908999960000,-691467.397451999950000
1222,0,189,-576018.491812999940000,-691447.255340000030000
1223,0,190,-576007.730716999970000,-691479.455363000040000
1224,0,190,-576001.756719999950000,-691451.884158000000000
1225,0,190,-575989.398554999960000,-691454.936453999950000
1226,0,190,-575992.215374000020000,-691467.856730000000000
1227,0,190,-576007.730716999970000,-691479.455363000040000
1228,0,191,-575983.805642000050000,-691436.312110999950000
1229,0,191,-575963.673946000050000,-691440.492891000000000
1230,0,191,-575968.947715000020000,-691463.101964000030000
1231,0,191,-575986.966297999960000,-691459.391701000040000
1232,0,191,-575983.805642000050000,-691436.312110999950000
1233,0,192,-575967.630502999990000,-691471.824743999980000
1234,0,192,-575942.384305999960000,-691473.832554999970000
1235,0,192,-575943.227788000020000,-691506.158397000050000
1236,0,192,-575973.345574000040000,-691512.097704999960000
1237,0,192,-575967.630502999990000,-691471.824743999980000
1238,0,193,-575963.053423000030000,-691445.748974999990000
1239,0,193,-575940.618948000020000,-691448.033992000040000
1240,0,193,-575942.570500000030000,-691467.770033000040000
1241,0,193,-575965.249680000010000,-691463.925346000000000
1242,0,193,-575963.053423000030000,-691445.748974999990000
1243,0,194,-575940.929047000010000,-691467.834339999940000
1244,0,194,-575939.769929999950000,-691447.921812999990000
1245,0,194,-575923.786494000000000,-691445.158015999940000
1246,0,194,-575923.325305999960000,-691470.850240000060000
1247,0,194,-575940.929047000010000,-691467.834339999940000
1248,0,195,-575942.177017000040000,-691474.179683999970000
1249,0,195,-575924.950849000020000,-691477.713724000030000
1250,0,195,-575924.620778999990000,-691501.269291999980000
1251,0,195,-575942.848612000000000,-691501.426056999950000
1252,0,195,-575942.177017000040000,-691474.179683999970000
1253,0,196,-575922.004575000030000,-691471.144265000010000
1254,0,196,-575922.616477999950000,-691444.816361999950000
1255,0,196,-575904.353259000000000,-691450.086519000000000
1256,0,196,-575907.476538000050000,-691474.378650999980000
1257,0,196,-575922.004575000030000,-691471.144265000010000
1258,0,197,-575923.885099999960000,-691501.734082999990000
1259,0,197,-575924.271839999940000,-691478.466942999980000
1260,0,197,-575907.441034000020000,-691479.805491999960000
1261,0,197,-575907.770448999950000,-691501.106890000050000
1262,0,197,-575923.885099999960000,-691501.734082999990000
1263,0,198,-575905.600608999960000,-691501.288968999990000
1264,0,198,-575906.138008999990000,-691477.386155999960000
1265,0,198,-575886.234836000020000,-691486.934895999960000
1266,0,198,-575886.277238999960000,-691498.365539000020000
1267,0,198,-575905.600608999960000,-691501.288968999990000
1268,0,199,-575906.513900000020000,-691473.689744999980000
1269,0,199,-575903.674251000050000,-691450.839737999950000
1270,0,199,-575887.618130999970000,-691454.715367999980000
1271,0,199,-575886.796973000050000,-691477.176083000030000
1272,0,199,-575906.513900000020000,-691473.689744999980000
1273,0,200,-575884.891283000000000,-691477.299329999950000
1274,0,200,-575886.260118999980000,-691456.221920000040000
1275,0,200,-575873.203542000030000,-691458.526554999990000
1276,0,200,-575874.156994999970000,-691483.000639999980000
1277,0,200,-575884.891283000000000,-691477.299329999950000
1278,0,201,-575872.572116000000000,-691483.353485999980000
1279,0,201,-575872.411101000030000,-691458.702919999950000
1280,0,201,-575863.260044000000000,-691459.837055000010000
1281,0,201,-575862.554109000020000,-691487.088921000020000
1282,0,201,-575872.572116000000000,-691483.353485999980000
1283,0,202,-575861.139422000040000,-691488.307038999980000
1284,0,202,-575862.561555000020000,-691459.089318000010000
1285,0,202,-575837.467774000020000,-691464.675841000050000
1286,0,202,-575841.496942000000000,-691489.368346999980000
1287,0,202,-575861.139422000040000,-691488.307038999980000
1288,0,203,-575839.515014000000000,-691487.702210000020000
1289,0,203,-575836.391714000030000,-691463.410076000030000
1290,0,203,-575814.145113999960000,-691463.846824000010000
1291,0,203,-575815.304256999980000,-691483.759342000000000
1292,0,203,-575839.515014000000000,-691487.702210000020000
1293,0,204,-575849.352025000030000,-691502.672244000020000
1294,0,204,-575831.349413000050000,-691499.454687000020000
1295,0,204,-575830.115172000020000,-691526.824157000050000
1296,0,204,-575849.908356999980000,-691525.127316999950000
1297,0,204,-575849.352025000030000,-691502.672244000020000
1298,0,205,-575803.970603000020000,-691500.431895000050000
1299,0,205,-575767.531124999980000,-691493.190353999960000
1300,0,205,-575766.191861000030000,-691541.054845000040000
1301,0,205,-575799.305819000000000,-691536.994577000030000
1302,0,205,-575803.970603000020000,-691500.431895000050000
1303,0,206,-575853.187457000020000,-691561.426622000060000
1304,0,206,-575812.581739000040000,-691563.843157000020000
1305,0,206,-575818.128090000010000,-691607.465195000060000
1306,0,206,-575839.901542000010000,-691603.219994000040000
1307,0,206,-575840.272346999960000,-691586.880715999990000
1308,0,206,-575857.197099999990000,-691584.618086999980000
1309,0,206,-575853.187457000020000,-691561.426622000060000
1310,0,207,-575896.753707000050000,-691554.437289000020000
1311,0,207,-575863.111491000050000,-691558.615192999950000
1312,0,207,-575866.438824999960000,-691574.131264999970000
1313,0,207,-575880.353194999970000,-691593.010433000050000
1314,0,207,-575906.365485999970000,-691572.467953999990000
1315,0,207,-575896.753707000050000,-691554.437289000020000
1316,0,208,-575877.864607000020000,-691609.493316999990000
1317,0,208,-575866.255253999960000,-691621.709147999990000
1318,0,208,-575869.681806999960000,-691654.685079999970000
1319,0,208,-575915.788276999960000,-691635.812512999980000
1320,0,208,-575877.864607000020000,-691609.493316999990000
1321,0,209,-575888.769225000050000,-691658.803083000010000
1322,0,209,-575861.976597000030000,-691670.619780999960000
1323,0,209,-575868.983501999990000,-691703.935901000050000
1324,0,209,-575899.637576999960000,-691697.381935999960000
1325,0,209,-575888.769225000050000,-691658.803083000010000
1326,0,210,-575867.549329999950000,-691656.318211999950000
1327,0,210,-575861.879293999980000,-691656.067351000030000
1328,0,210,-575831.372016999990000,-691663.355210999960000
1329,0,210,-575835.458975999970000,-691678.538842999960000
1330,0,210,-575845.790923999970000,-691679.268785999970000
1331,0,210,-575853.861221999980000,-691707.358369000020000
1332,0,210,-575867.785882000000000,-691704.974059000030000
1333,0,210,-575860.222962000060000,-691670.633106000020000
1334,0,210,-575870.054073999990000,-691665.339841000040000
1335,0,210,-575867.549329999950000,-691656.318211999950000
1336,0,211,-574511.373450999960000,-692071.499169999970000
1337,0,211,-574493.574341000060000,-692018.198670999960000
1338,0,211,-574471.476508999940000,-692020.527454999970000
1339,0,211,-574471.973643000000000,-692066.887689000000000
1340,0,211,-574486.564879999960000,-692079.709212000020000
1341,0,211,-574511.373450999960000,-692071.499169999970000
1342,0,212,-574416.619444999960000,-691861.518576000000000
1343,0,212,-574377.813964999980000,-691883.149161000040000
1344,0,212,-574400.090934999990000,-691913.650811000030000
1345,0,212,-574422.396129000000000,-691908.027819999960000
1346,0,212,-574416.619444999960000,-691861.518576000000000
1347,0,213,-574370.436171000010000,-691908.144964999980000
1348,0,213,-574350.949294000050000,-691917.322325999960000
1349,0,213,-574358.745665999940000,-691951.826937000030000
1350,0,213,-574399.750003000020000,-691951.022334999990000
1351,0,213,-574393.146262999970000,-691925.078900999970000
1352,0,213,-574370.436171000010000,-691908.144964999980000
1353,0,214,-574357.257201000000000,-691879.654616000010000
1354,0,214,-574334.200757000010000,-691885.314933000020000
1355,0,214,-574341.988883999990000,-691897.653373999990000
1356,0,214,-574370.096443000020000,-691895.026257000050000
1357,0,214,-574357.257201000000000,-691879.654616000010000
1358,0,215,-574312.660213000020000,-691927.843937000030000
1359,0,215,-574278.500988999960000,-691929.950451000010000
1360,0,215,-574277.484607000020000,-691946.831056999970000
1361,0,215,-574287.334531000000000,-691947.983940999950000
1362,0,215,-574295.304240999980000,-692000.541286000050000
1363,0,215,-574309.577345000000000,-691999.832566999950000
1364,0,215,-574312.660213000020000,-691927.843937000030000
1365,0,216,-574293.738732000000000,-691999.387465000040000
1366,0,216,-574284.810361000010000,-691950.161698000040000
1367,0,216,-574242.306257999970000,-691958.429382000000000
1368,0,216,-574237.247634000030000,-691991.930249999980000
1369,0,216,-574240.990717999990000,-692013.500241999980000
1370,0,216,-574293.738732000000000,-691999.387465000040000
1371,0,217,-574311.072283999990000,-691904.421819000040000
1372,0,217,-574301.804022000050000,-691904.399906000010000
1373,0,217,-574302.160817999970000,-691911.606798000050000
1374,0,217,-574311.743469999990000,-691909.205887999970000
1375,0,217,-574311.072283999990000,-691904.421819000040000
1376,0,218,-574302.160817999970000,-691911.606798000050000
1377,0,218,-574301.780205999970000,-691903.918844999980000
1378,0,218,-574294.735767000010000,-691904.268585999960000
1379,0,218,-574293.829568000040000,-691912.501560000000000
1380,0,218,-574302.160817999970000,-691911.606798000050000
1381,0,219,-573769.018364000020000,-692234.595367999980000
1382,0,219,-573751.143230000050000,-692236.284238000050000
1383,0,219,-573734.543013000050000,-692249.697411000030000
1384,0,219,-573735.927329999980000,-692256.421464000010000
1385,0,219,-573769.422839000010000,-692253.155971999980000
1386,0,219,-573769.018364000020000,-692234.595367999980000
1387,0,220,-573640.821950000010000,-692419.589868000010000
1388,0,220,-573598.478569000030000,-692427.824085999980000
1389,0,220,-573596.426076999980000,-692463.955471000050000
1390,0,220,-573644.149501999960000,-692448.660468999990000
1391,0,220,-573640.821950000010000,-692419.589868000010000
1392,0,221,-573707.173039000020000,-692397.041226999950000
1393,0,221,-573693.925224000010000,-692397.234342999990000
1394,0,221,-573692.164854999980000,-692420.031611999960000
1395,0,221,-573707.378201000040000,-692416.477366999960000
1396,0,221,-573707.173039000020000,-692397.041226999950000
1397,0,222,-573733.559358000060000,-692401.655182000020000
1398,0,222,-573719.859352999950000,-692397.808395999950000
1399,0,222,-573719.250205000050000,-692413.289240999960000
1400,0,222,-573732.851819999980000,-692409.282530999980000
1401,0,222,-573733.559358000060000,-692401.655182000020000
1402,0,223,-573690.912375999960000,-692420.787772999960000
1403,0,223,-573692.890497999960000,-692397.391519000060000
1404,0,223,-573685.980087999950000,-692398.331506000020000
1405,0,223,-573683.538214999950000,-692419.475093999990000
1406,0,223,-573690.912375999960000,-692420.787772999960000
1407,0,224,-573681.806653999960000,-692421.566032000000000
1408,0,224,-573685.751651000000000,-692398.722131000020000
1409,0,224,-573684.735118999960000,-692398.285007999980000
1410,0,224,-573671.341629000030000,-692400.739543000000000
1411,0,224,-573675.912939999950000,-692422.942889999950000
1412,0,224,-573681.806653999960000,-692421.566032000000000
1413,0,225,-573675.131602999990000,-692425.149059999970000
1414,0,225,-573670.258803999980000,-692399.980761999960000
1415,0,225,-573662.825304999950000,-692401.380085999960000
1416,0,225,-573665.923095999980000,-692423.927682999990000
1417,0,225,-573675.131602999990000,-692425.149059999970000
1418,0,226,-573665.333812000000000,-692424.065374000000000
1419,0,226,-573662.596874000040000,-692401.770826000020000
1420,0,226,-573654.507790999950000,-692402.986063000050000
1421,0,226,-573656.751263999960000,-692424.384133000040000
1422,0,226,-573665.333812000000000,-692424.065374000000000
1423,0,227,-573328.089991000020000,-692449.951613000010000
1424,0,227,-573317.283255000020000,-692450.823208000050000
1425,0,227,-573314.979544000000000,-692458.116038999990000
1426,0,227,-573329.656578000050000,-692455.774320999980000
1427,0,227,-573328.089991000020000,-692449.951613000010000
1428,0,228,-573330.134774000030000,-692443.561474999990000
1429,0,228,-573320.023029000030000,-692444.218178999960000
1430,0,228,-573320.990075999990000,-692449.677753000050000
1431,0,228,-573330.856662999960000,-692447.177303000000000
1432,0,228,-573330.134774000030000,-692443.561474999990000
1433,0,229,-573338.610366999990000,-692450.813862000010000
1434,0,229,-573335.803857999970000,-692443.180736999960000
1435,0,229,-573331.538254000010000,-692445.047218999940000
1436,0,229,-573335.366873000050000,-692451.816098000040000
1437,0,229,-573338.610366999990000,-692450.813862000010000
1438,0,230,-573344.417010999980000,-692436.954436999980000
1439,0,230,-573336.321787000050000,-692441.375332999970000
1440,0,230,-573341.594744000000000,-692450.714217999950000
1441,0,230,-573348.831327999940000,-692446.832897000010000
1442,0,230,-573344.417010999980000,-692436.954436999980000
1443,0,231,-573352.675687000040000,-692432.208746999970000
1444,0,231,-573346.174958999970000,-692436.959559999990000
1445,0,231,-573349.908138999950000,-692444.306464000020000
1446,0,231,-573357.540028000020000,-692440.028667000010000
1447,0,231,-573352.675687000040000,-692432.208746999970000
1448,0,232,-573376.673961999940000,-692430.002911000050000
1449,0,232,-573370.446981000020000,-692421.781526000010000
1450,0,232,-573366.207866000010000,-692432.140277000030000
1451,0,232,-573371.290815999960000,-692433.311692000020000
1452,0,232,-573376.673961999940000,-692430.002911000050000
1453,0,233,-573389.595194999940000,-692409.009486000050000
1454,0,233,-573379.905627000030000,-692413.100515000060000
1455,0,233,-573379.932544999990000,-692416.931126000010000
1456,0,233,-573385.233313999950000,-692420.777315999960000
1457,0,233,-573392.360987000050000,-692415.558448000000000
1458,0,233,-573389.595194999940000,-692409.009486000050000
1459,0,234,-573407.160839000020000,-692411.807651999990000
1460,0,234,-573401.300871000040000,-692413.344262000060000
1461,0,234,-573403.290066999970000,-692417.939580000010000
1462,0,234,-573407.855416000010000,-692416.254628999970000
1463,0,234,-573407.160839000020000,-692411.807651999990000
1464,0,235,-573421.824881999990000,-692402.888943000000000
1465,0,235,-573417.232202999990000,-692405.405052999970000
1466,0,235,-573418.103750000010000,-692411.442429000050000
1467,0,235,-573422.301221000030000,-692409.322785999980000
1468,0,235,-573421.824881999990000,-692402.888943000000000
1469,0,236,-573414.329258000010000,-692407.673039000020000
1470,0,236,-573409.695810999950000,-692409.104872000050000
1471,0,236,-573411.425998999970000,-692414.602780999970000
1472,0,236,-573415.691575999950000,-692412.736261000040000
1473,0,236,-573414.329258000010000,-692407.673039000020000
1474,0,237,-573412.926694000020000,-692396.864003999970000
1475,0,237,-573405.131303000030000,-692401.466528999970000
1476,0,237,-573408.687541999970000,-692407.222789000020000
1477,0,237,-573416.687255000000000,-692403.379741000010000
1478,0,237,-573412.926694000020000,-692396.864003999970000
1479,0,238,-573407.461023999960000,-692407.327569999960000
1480,0,238,-573404.640632999940000,-692402.440793000050000
1481,0,238,-573399.257505999990000,-692405.749476999980000
1482,0,238,-573402.609327999990000,-692410.746263999960000
1483,0,238,-573407.379087000040000,-692409.820787000000000
1484,0,238,-573407.461023999960000,-692407.327569999960000
1485,0,239,-573424.974215000050000,-692388.479521999950000
1486,0,239,-573419.508982000060000,-692394.281564999950000
1487,0,239,-573426.962107999950000,-692407.059905000030000
1488,0,239,-573435.084504000030000,-692401.807782000050000
1489,0,239,-573424.974215000050000,-692388.479521999950000
1490,0,240,-573434.881490000060000,-692387.063348999950000
1491,0,240,-573429.579906999950000,-692392.540482999990000
1492,0,240,-573435.875042999980000,-692401.015189999950000
1493,0,240,-573442.089448999960000,-692397.997934999990000
1494,0,240,-573434.881490000060000,-692387.063348999950000
1495,0,241,-573428.123040999980000,-692378.731864999980000
1496,0,241,-573424.470439000060000,-692382.876831999980000
1497,0,241,-573427.795027000010000,-692388.704761000000000
1498,0,241,-573431.256725999990000,-692385.715509000000000
1499,0,241,-573428.123040999980000,-692378.731864999980000
1500,0,242,-573434.528337000050000,-692374.558897000040000
1501,0,242,-573430.698763999970000,-692377.113350000000000
1502,0,242,-573433.927900000010000,-692383.519077999980000
1503,0,242,-573437.525816999960000,-692381.036297000010000
1504,0,242,-573434.528337000050000,-692374.558897000040000
1505,0,243,-573447.078629000000000,-692381.100621000050000
1506,0,243,-573440.959677999960000,-692383.539849999940000
1507,0,243,-573446.845678000010000,-692395.157133999980000
1508,0,243,-573451.833568000000000,-692392.244774000020000
1509,0,243,-573447.078629000000000,-692381.100621000050000
1510,0,244,-573454.125195999980000,-692369.051608999960000
1511,0,244,-573446.466055999980000,-692374.160414000040000
