FID,Id,ORIG_FID,POINT_X,POINT_Y
2544,0,368,-580051.046789000040000,-682630.690254000020000
2545,0,368,-580050.247691000000000,-682626.767842000000000
2546,0,368,-580036.150250999960000,-682626.995240999970000
2547,0,368,-580028.728539000030000,-682628.291112000010000
2548,0,369,-580090.680709999990000,-681676.892409999970000
2549,0,369,-580094.765736000030000,-681673.232828999990000
2550,0,369,-580097.520572999960000,-681666.225599000000000
2551,0,369,-580097.973092000000000,-681665.192879999990000
2552,0,369,-580097.728832000050000,-681647.836372000050000
2553,0,369,-580101.885717000000000,-681639.174048000020000
2554,0,369,-580079.228621999970000,-681619.633003000050000
2555,0,369,-580069.283076999940000,-681628.018044000030000
2556,0,369,-580069.388486000010000,-681657.634127000000000
2557,0,369,-580090.680709999990000,-681676.892409999970000
2558,0,370,-580105.802187999940000,-681653.092545000020000
2559,0,370,-580113.685423000020000,-681646.942783999960000
2560,0,370,-580110.075428999960000,-681640.870210999970000
2561,0,370,-580105.733307000020000,-681640.380477000030000
2562,0,370,-580101.648203999970000,-681644.040074000020000
2563,0,370,-580100.003766000040000,-681648.307549000020000
2564,0,370,-580102.120329000060000,-681652.022819999950000
2565,0,370,-580105.802187999940000,-681653.092545000020000
2566,0,371,-580104.983557999950000,-681656.916745000050000
2567,0,371,-580114.347492999980000,-681666.331462000030000
2568,0,371,-580121.572958000000000,-681661.888617999970000
2569,0,371,-580125.573949999990000,-681657.597198999950000
2570,0,371,-580122.995102999960000,-681650.407035000040000
2571,0,371,-580115.999875999990000,-681646.602936999990000
2572,0,371,-580106.754115000020000,-681653.596998999940000
2573,0,371,-580104.983557999950000,-681656.916745000050000
2574,0,372,-580120.549175000050000,-681666.387128000030000
2575,0,372,-580121.095469999940000,-681670.493963000020000
2576,0,372,-580124.534958999950000,-681674.175949999950000
2577,0,372,-580127.554175999950000,-681674.698835000050000
2578,0,372,-580133.333098000030000,-681670.468463000030000
2579,0,372,-580134.067612000040000,-681666.012561999960000
2580,0,372,-580133.941491000010000,-681665.064833999960000
2581,0,372,-580130.954613000040000,-681660.350121999970000
2582,0,372,-580130.746869000020000,-681659.897508000020000
2583,0,372,-580126.736111999960000,-681659.681195999960000
2584,0,372,-580122.485367999990000,-681663.204090000010000
2585,0,372,-580120.549175000050000,-681666.387128000030000
2586,0,373,-580211.298590000020000,-681762.086149999990000
2587,0,373,-580213.870130999950000,-681765.895589999970000
2588,0,373,-580219.661284000030000,-681767.299826000000000
2589,0,373,-580225.062032000050000,-681760.226232000040000
2590,0,373,-580231.577857000050000,-681752.666852999940000
2591,0,373,-580226.118091000010000,-681751.536030999970000
2592,0,373,-580220.282435999950000,-681748.688961999960000
2593,0,373,-580217.723100999950000,-681750.514172000000000
2594,0,373,-580211.298590000020000,-681762.086149999990000
2595,0,374,-580223.044130999940000,-681763.904396999980000
2596,0,374,-580221.191968000030000,-681767.719262000060000
2597,0,374,-580226.943515000050000,-681769.934514999970000
2598,0,374,-580235.190366999940000,-681759.866282999980000
2599,0,374,-580233.363109000030000,-681756.108670999990000
2600,0,374,-580231.869629999970000,-681753.751282999990000
2601,0,374,-580223.044130999940000,-681763.904396999980000
2602,0,375,-580236.926300000050000,-681759.611400999940000
2603,0,375,-580226.740763999990000,-681771.735756000040000
2604,0,375,-580234.195944000040000,-681777.887817000040000
2605,0,375,-580246.985237000040000,-681765.381198000050000
2606,0,375,-580236.926300000050000,-681759.611400999940000
2607,0,376,-580247.400649999970000,-681766.286538999990000
2608,0,376,-580234.487716999950000,-681778.972244999950000
2609,0,376,-580234.163643999960000,-681782.079625000010000
2610,0,376,-580236.816818000050000,-681785.393943000000000
2611,0,376,-580239.133810000030000,-681786.181107999990000
2612,0,376,-580253.530506000040000,-681771.344948000040000
2613,0,376,-580247.400649999970000,-681766.286538999990000
2614,0,377,-580253.780268999980000,-681772.113466999960000
2615,0,377,-580239.094195000010000,-681786.992012999950000
2616,0,377,-580239.141111999980000,-681789.561777999970000
2617,0,377,-580241.420992000030000,-681792.286772000020000
2618,0,377,-580245.434215000020000,-681793.629962999960000
2619,0,377,-580249.393213000030000,-681789.022720000010000
2620,0,377,-580259.207754999980000,-681777.435964999950000
2621,0,377,-580253.780268999980000,-681772.113466999960000
2622,0,378,-580248.117195000060000,-681791.625662000030000
2623,0,378,-580254.786006000010000,-681797.410092000030000
2624,0,378,-580267.204509999950000,-681785.441059999980000
2625,0,378,-580259.002507000000000,-681778.110281000030000
2626,0,378,-580248.117195000060000,-681791.625662000030000
2627,0,379,-580243.834219999960000,-681799.340276999980000
2628,0,379,-580249.098578999980000,-681805.653108000060000
2629,0,379,-580255.369559000010000,-681799.578945999970000
2630,0,379,-580246.801569000000000,-681795.039624999980000
2631,0,379,-580243.834219999960000,-681799.340276999980000
2632,0,380,-580265.977408000040000,-681810.582440000030000
2633,0,380,-580267.208907000020000,-681806.536665000020000
2634,0,380,-580272.453637000060000,-681803.834068999970000
2635,0,380,-580282.102624000050000,-681792.110586000020000
2636,0,380,-580277.496107000040000,-681784.090840999970000
2637,0,380,-580264.283999999990000,-681792.311488999990000
2638,0,380,-580251.163304000050000,-681804.544711999940000
2639,0,380,-580256.936911999950000,-681816.902168000000000
2640,0,380,-580265.977408000040000,-681810.582440000030000
2641,0,381,-580280.621367000040000,-681795.387847000030000
2642,0,381,-580272.950664000000000,-681804.244180000040000
2643,0,381,-580276.145304000010000,-681809.411431999990000
2644,0,381,-580284.063276999980000,-681800.196807999980000
2645,0,381,-580280.621367000040000,-681795.387847000030000
2646,0,382,-580276.728863000050000,-681811.580284000030000
2647,0,382,-580281.080805000030000,-681816.577644999950000
2648,0,382,-580290.155979000030000,-681807.193136999970000
2649,0,382,-580285.593962999990000,-681800.616117000000000
2650,0,382,-580276.728863000050000,-681811.580284000030000
2651,0,383,-580269.156899000050000,-681827.829980000040000
2652,0,383,-580271.975739000020000,-681831.280986999980000
2653,0,383,-580274.458381999980000,-681832.204732000010000
2654,0,383,-580279.653790000010000,-681825.805444999950000
2655,0,383,-580275.388375999990000,-681822.566824999990000
2656,0,383,-580269.156899000050000,-681827.829980000040000
2657,0,384,-580292.139180999950000,-681806.579838000010000
2658,0,384,-580280.588691000010000,-681818.421388000020000
2659,0,384,-580286.550349000030000,-681822.216142000050000
2660,0,384,-580298.434632000050000,-681811.774920000000000
2661,0,384,-580292.139180999950000,-681806.579838000010000
2662,0,385,-580280.242262999990000,-681830.228145999950000
2663,0,385,-580283.434416000030000,-681834.268583999950000
2664,0,385,-580285.833035000020000,-681834.560508999970000
2665,0,385,-580289.997282000030000,-681829.278941000000000
2666,0,385,-580285.771369999970000,-681825.229310999970000
2667,0,385,-580280.242262999990000,-681830.228145999950000
2668,0,386,-580286.592458999950000,-681822.532045000000000
2669,0,386,-580294.079901000020000,-681824.492365999960000
2670,0,386,-580301.011137999940000,-681817.838179999960000
2671,0,386,-580295.259544000030000,-681815.622976999960000
2672,0,386,-580286.592458999950000,-681822.532045000000000
2673,0,387,-580293.461651999970000,-681825.388388999970000
2674,0,387,-580299.673087000030000,-681829.951649999940000
2675,0,387,-580307.801224999940000,-681822.316549999990000
2676,0,387,-580302.499722999990000,-681817.941699999970000
2677,0,387,-580293.461651999970000,-681825.388388999970000
2678,0,388,-580279.858634999950000,-681843.972847000000000
2679,0,388,-580281.062765000040000,-681846.372723000010000
2680,0,388,-580282.761517000040000,-681848.055780999940000
2681,0,388,-580284.665518000020000,-681849.064524000040000
2682,0,388,-580287.595762999960000,-681846.701693000040000
2683,0,388,-580293.411838999950000,-681840.533425000030000
2684,0,388,-580296.957926000000000,-681836.147756000050000
2685,0,388,-580293.684052000060000,-681832.602441000050000
2686,0,388,-580290.209855000020000,-681831.985405000040000
2687,0,388,-580285.959074000010000,-681835.508233999950000
2688,0,388,-580282.165817999980000,-681840.252299000040000
2689,0,388,-580279.858634999950000,-681843.972847000000000
2690,0,389,-580287.227376000020000,-681848.366225000010000
2691,0,389,-580289.348864000060000,-681854.335277999980000
2692,0,389,-580295.590086000040000,-681853.579818999980000
2693,0,389,-580304.299209999970000,-681846.986659000050000
2694,0,389,-580308.785000000030000,-681837.470789000040000
2695,0,389,-580306.878586999960000,-681835.335122999970000
2696,0,389,-580302.202664999990000,-681833.445146000010000
2697,0,389,-580297.289213999990000,-681836.421165999960000
2698,0,389,-580287.227376000020000,-681848.366225000010000
2699,0,390,-580307.684473000000000,-681844.718139000000000
2700,0,390,-580308.762568000010000,-681846.170287000020000
2701,0,390,-580310.372377000050000,-681844.967673999960000
2702,0,390,-580310.946103999970000,-681842.628819999980000
2703,0,390,-580309.081703000000000,-681840.809063000020000
2704,0,390,-580307.761169999950000,-681841.969176999990000
2705,0,390,-580306.895756999960000,-681843.223601000030000
2706,0,390,-580307.684473000000000,-681844.718139000000000
2707,0,391,-580304.694693999950000,-681857.718295000030000
2708,0,391,-580305.609549000040000,-681860.160550000030000
2709,0,391,-580308.549541000040000,-681862.305533000040000
2710,0,391,-580314.988681999970000,-681857.494971000010000
2711,0,391,-580320.891287000030000,-681853.085425999950000
2712,0,391,-580324.763734000040000,-681846.719308000060000
2713,0,391,-580322.066086999960000,-681841.962187999980000
2714,0,391,-580317.558312000010000,-681841.335846000000000
2715,0,391,-580317.310953999990000,-681841.694259000010000
2716,0,391,-580311.571684999970000,-681845.113574999970000
2717,0,391,-580305.671499000050000,-681850.650158999950000
2718,0,391,-580305.547867999990000,-681850.829361999990000
2719,0,391,-580304.771392000020000,-681854.969335000030000
2720,0,391,-580304.694693999950000,-681857.718295000030000
2721,0,392,-580309.837797999960000,-681865.337096999980000
2722,0,392,-580313.198127000010000,-681870.641145000000000
2723,0,392,-580317.567617999970000,-681864.685141999970000
2724,0,392,-580323.759502999950000,-681860.233097000050000
2725,0,392,-580319.904551999990000,-681855.645872000020000
2726,0,392,-580316.024764999980000,-681858.631209000010000
2727,0,392,-580312.268607000010000,-681861.437341999960000
2728,0,392,-580309.837797999960000,-681865.337096999980000
2729,0,393,-580317.651646999990000,-681865.316956999940000
2730,0,393,-580312.992871999970000,-681871.315342999990000
2731,0,393,-580313.084231000040000,-681875.327933000050000
2732,0,393,-580315.490192999950000,-681879.000621999960000
2733,0,393,-580318.343752000020000,-681879.386858999960000
2734,0,393,-580320.903107000050000,-681877.561631000020000
2735,0,393,-580329.567817999980000,-681869.525736000040000
2736,0,393,-580333.981728999990000,-681865.012559999940000
2737,0,393,-580329.051188000010000,-681860.100230999990000
2738,0,393,-580325.700602000000000,-681859.303890999990000
2739,0,393,-580321.655171000050000,-681862.152526000050000
2740,0,393,-580317.651646999990000,-681865.316956999940000
2741,0,394,-580334.315530000020000,-681866.412889000030000
2742,0,394,-580319.832347000020000,-681879.490375000050000
2743,0,394,-580322.280230000030000,-681883.478975999980000
2744,0,394,-580325.838579999980000,-681884.727921999990000
2745,0,394,-580336.983437999970000,-681876.488713999980000
2746,0,394,-580338.998821999990000,-681871.683735999980000
2747,0,394,-580334.315530000020000,-681866.412889000030000
2748,0,395,-580063.196116999960000,-681445.517491000010000
2749,0,395,-580073.235667999950000,-681447.090097000010000
2750,0,395,-580078.239199999950000,-681447.339758999990000
2751,0,395,-580079.237740000010000,-681447.389591000040000
2752,0,395,-580083.967941000010000,-681450.925242000030000
2753,0,395,-580084.360967000020000,-681451.263827000050000
2754,0,395,-580090.454918000030000,-681449.117101000040000
2755,0,395,-580089.225862000020000,-681438.664111000020000
2756,0,395,-580083.274067000020000,-681432.306159000030000
2757,0,395,-580073.714930000020000,-681437.093867999970000
2758,0,395,-580065.784471999970000,-681436.883232000050000
2759,0,395,-580061.572473000040000,-681440.722943000030000
2760,0,395,-580063.196116999960000,-681445.517491000010000
2761,0,396,-580063.366334000020000,-681462.712900000040000
2762,0,396,-580061.697076000040000,-681465.118963000020000
2763,0,396,-580062.431650000040000,-681469.035136000020000
2764,0,396,-580065.321245000000000,-681471.638100999990000
2765,0,396,-580070.362994999970000,-681472.384070000030000
2766,0,396,-580083.176722000000000,-681469.048382999960000
2767,0,396,-580094.040507999950000,-681468.227085000020000
2768,0,396,-580100.214839000020000,-681465.192568000060000
2769,0,396,-580096.612741000020000,-681454.299023999950000
2770,0,396,-580091.765591999980000,-681454.280212000010000
2771,0,396,-580085.316792999980000,-681460.051710000030000
2772,0,396,-580079.196436000060000,-681461.699550000020000
2773,0,396,-580063.366334000020000,-681462.712900000040000
2774,0,397,-580067.677612000030000,-681480.915668000000000
2775,0,397,-580066.818999000010000,-681483.481106000020000
2776,0,397,-580068.471694999960000,-681487.223963000000000
2777,0,397,-580074.629753999990000,-681487.659480000030000
2778,0,397,-580086.627434000020000,-681484.642452999950000
2779,0,397,-580099.322167000030000,-681480.188299000030000
2780,0,397,-580103.053577000040000,-681474.359967999980000
2781,0,397,-580100.754225000040000,-681469.152591999970000
2782,0,397,-580097.401192000020000,-681468.690362000020000
2783,0,397,-580085.243969999950000,-681470.956391999960000
2784,0,397,-580078.027539000030000,-681477.429945999990000
2785,0,397,-580067.677612000030000,-681480.915668000000000
2786,0,398,-580085.677254999990000,-681430.057161999980000
2787,0,398,-580088.999240000030000,-681434.814163999980000
2788,0,398,-580091.585929999940000,-681435.699200000030000
2789,0,398,-580095.612623000050000,-681433.795779000040000
2790,0,398,-580096.661497000020000,-681430.674317999980000
2791,0,398,-580096.766247999970000,-681430.362483000030000
2792,0,398,-580092.902193999970000,-681423.259250000000000
2793,0,398,-580088.277607999970000,-681424.896074000050000
2794,0,398,-580085.677254999990000,-681430.057161999980000
2795,0,399,-580094.824370000050000,-681421.575026000030000
2796,0,399,-580098.109269000010000,-681427.369788000010000
2797,0,399,-580102.995264000030000,-681425.856049000050000
2798,0,399,-580103.260883999990000,-681421.549200000010000
2799,0,399,-580101.158810999940000,-681416.788677999980000
2800,0,399,-580096.003606999990000,-681416.578603000030000
2801,0,399,-580094.824370000050000,-681421.575026000030000
2802,0,400,-580069.668787000000000,-681495.620784000030000
2803,0,400,-580070.330993999960000,-681498.264101000040000
2804,0,400,-580075.346920000040000,-681498.205697000030000
2805,0,400,-580081.511076000050000,-681495.682534000020000
2806,0,400,-580085.005569000030000,-681493.408799999980000
2807,0,400,-580085.522074999990000,-681492.883707999950000
2808,0,400,-580094.882864000040000,-681488.770945000000000
2809,0,400,-580103.895925999970000,-681482.961577999990000
2810,0,400,-580103.639666000030000,-681480.159985000030000
2811,0,400,-580094.868142000050000,-681483.699415000040000
2812,0,400,-580083.684121000000000,-681488.156622000040000
2813,0,400,-580076.595237000030000,-681491.928057000040000
2814,0,400,-580069.668787000000000,-681495.620784000030000
2815,0,401,-580087.652957999960000,-681492.630828000020000
2816,0,401,-580085.082734999950000,-681494.714019999960000
2817,0,401,-580089.305213000040000,-681496.372661000000000
2818,0,401,-580097.736746000010000,-681492.434006000050000
2819,0,401,-580098.775241000000000,-681490.311142000020000
2820,0,401,-580095.772874000020000,-681489.666223000040000
2821,0,401,-580087.652957999960000,-681492.630828000020000
2822,0,402,-580102.259601000000000,-681485.373194999990000
2823,0,402,-580100.532104999990000,-681487.032308000020000
2824,0,402,-580102.692076000040000,-681489.694232000040000
2825,0,402,-580109.141797999970000,-681485.411821000050000
2826,0,402,-580112.122080000000000,-681485.521675999970000
2827,0,402,-580111.952247999960000,-681483.479385999960000
2828,0,402,-580106.195476999970000,-681482.618918000020000
2829,0,402,-580102.259601000000000,-681485.373194999990000
2830,0,403,-580073.876999999980000,-681505.151210000040000
2831,0,403,-580073.396321999960000,-681508.639627999980000
2832,0,403,-580075.007445000000000,-681509.998798000040000
2833,0,403,-580083.188845000000000,-681509.134236000010000
2834,0,403,-580090.047096999940000,-681511.614482000000000
2835,0,403,-580098.520435999960000,-681505.985379999970000
2836,0,403,-580112.623556999960000,-681499.395465999960000
2837,0,403,-580111.296509000010000,-681494.725601000010000
2838,0,403,-580106.693709000010000,-681495.971612000020000
2839,0,403,-580102.763508999950000,-681491.528185999950000
2840,0,403,-580086.532527999950000,-681498.562680999980000
2841,0,403,-580084.132155000000000,-681502.185462999970000
2842,0,403,-580073.876999999980000,-681505.151210000040000
2843,0,404,-580084.514796999980000,-681514.412403000050000
2844,0,404,-580079.672365000010000,-681517.132502999970000
2845,0,404,-580080.434085999960000,-681520.000822999980000
2846,0,404,-580085.606216000040000,-681521.439829000040000
2847,0,404,-580097.141910000010000,-681516.376448999970000
2848,0,404,-580110.986106000030000,-681509.592167000050000
2849,0,404,-580120.898822000020000,-681503.740542000040000
2850,0,404,-580116.808681000020000,-681498.346916000010000
2851,0,404,-580106.186192000050000,-681503.184537000020000
2852,0,404,-580098.105881000050000,-681506.732424000050000
2853,0,404,-580091.147022000050000,-681512.407127000040000
2854,0,404,-580084.514796999980000,-681514.412403000050000
2855,0,405,-580115.421153999980000,-681456.776517000050000
2856,0,405,-580119.351104000000000,-681467.345559000040000
2857,0,405,-580135.287237999960000,-681448.282085999960000
2858,0,405,-580127.525662999950000,-681443.852257000050000
2859,0,405,-580115.421153999980000,-681456.776517000050000
2860,0,406,-580112.574419999960000,-681447.549859000020000
2861,0,406,-580116.346621999980000,-681455.537262000030000
2862,0,406,-580126.941754000030000,-681443.079090000010000
2863,0,406,-580123.820150000040000,-681439.305878999990000
2864,0,406,-580112.574419999960000,-681447.549859000020000
2865,0,407,-580110.069459000020000,-681436.325406000020000
2866,0,407,-580113.828982000010000,-681444.839414000050000
2867,0,407,-580122.450108999970000,-681437.852643999970000
2868,0,407,-580116.885237999960000,-681430.754461999980000
2869,0,407,-580110.069459000020000,-681436.325406000020000
2870,0,408,-580121.758217000050000,-681467.237173000000000
2871,0,408,-580128.313677000000000,-681475.979062000060000
2872,0,408,-580140.816221000040000,-681462.443699999950000
2873,0,408,-580133.319271999990000,-681454.229319000030000
2874,0,408,-580121.758217000050000,-681467.237173000000000
2875,0,409,-580122.949081000060000,-681479.948515000050000
2876,0,409,-580127.927293000040000,-681487.880922000040000
2877,0,409,-580139.100104999960000,-681479.411823999950000
2878,0,409,-580134.546923000020000,-681471.854758000000000
2879,0,409,-580122.949081000060000,-681479.948515000050000
2880,0,410,-580100.941787000050000,-681540.692312999980000
2881,0,410,-580106.210991000060000,-681540.528852000020000
2882,0,410,-580114.286516999940000,-681537.615874000010000
2883,0,410,-580128.303516000040000,-681529.070033999970000
2884,0,410,-580136.726165000000000,-681520.636439000020000
2885,0,410,-580139.297799999940000,-681516.972993999950000
2886,0,410,-580136.601647999950000,-681510.309956999960000
2887,0,410,-580128.709525999960000,-681512.558453000030000
2888,0,410,-580117.446356000030000,-681518.043693999990000
2889,0,410,-580103.316896999950000,-681527.082914000030000
2890,0,410,-580098.051680000030000,-681535.878922999950000
2891,0,410,-580100.941787000050000,-681540.692312999980000
2892,0,411,-580159.911769000000000,-681479.003580000020000
2893,0,411,-580153.412638999990000,-681486.051842999990000
2894,0,411,-580157.502502999970000,-681489.857992999950000
2895,0,411,-580164.661383999980000,-681483.259566999970000
2896,0,411,-580159.911769000000000,-681479.003580000020000
2897,0,412,-580149.411116000030000,-681495.612776999940000
2898,0,412,-580151.737042000050000,-681499.232433000000000
2899,0,412,-580155.287004000040000,-681500.141992000050000
2900,0,412,-580158.811819999940000,-681495.004549999950000
2901,0,412,-580157.488035000050000,-681490.915644999940000
2902,0,412,-580150.249994999960000,-681492.571987999950000
2903,0,412,-580149.411116000030000,-681495.612776999940000
2904,0,413,-580163.215306999980000,-681527.335637000040000
2905,0,413,-580167.195186999980000,-681531.295509999970000
2906,0,413,-580172.368590999980000,-681525.667686000000000
2907,0,413,-580168.812460000040000,-681521.522184000000000
2908,0,413,-580163.215306999980000,-681527.335637000040000
2909,0,414,-580175.778015000050000,-681526.700635000020000
2910,0,414,-580180.819433999950000,-681537.004556000000000
2911,0,414,-580183.366430999940000,-681534.990518999980000
2912,0,414,-580185.553111999990000,-681536.059015000010000
2913,0,414,-580190.916616000000000,-681532.167245000020000
2914,0,414,-580192.095501999950000,-681527.124011000040000
2915,0,414,-580183.429325000030000,-681520.179720000010000
2916,0,414,-580175.778015000050000,-681526.700635000020000
2917,0,415,-580177.636011000020000,-681540.387389000040000
2918,0,415,-580173.379107999960000,-681546.422209999990000
2919,0,415,-580177.542253999970000,-681550.803171999990000
2920,0,415,-580181.350349999960000,-681546.565998999980000
2921,0,415,-580182.413084000000000,-681543.397554000020000
2922,0,415,-580177.636011000020000,-681540.387389000040000
2923,0,416,-580177.725969000020000,-681551.779591000060000
2924,0,416,-580180.894925000030000,-681555.035681999990000
2925,0,416,-580186.447675999950000,-681548.081221999950000
2926,0,416,-580186.957824000040000,-681547.568367999980000
2927,0,416,-580184.199086999990000,-681544.658295999980000
2928,0,416,-580177.725969000020000,-681551.779591000060000
2929,0,417,-580129.633193999990000,-681528.648249999970000
2930,0,417,-580128.096739999950000,-681531.509639999950000
2931,0,417,-580130.204980000040000,-681534.553383999970000
2932,0,417,-580138.127611999980000,-681529.510707000040000
2933,0,417,-580145.628734000030000,-681522.542535000020000
2934,0,417,-580139.615198999990000,-681519.738429000020000
2935,0,417,-580129.633193999990000,-681528.648249999970000
2936,0,418,-580137.247484000050000,-681531.527919000010000
2937,0,418,-580129.866595000030000,-681535.517556000040000
2938,0,418,-580131.425354999960000,-681539.624687999950000
2939,0,418,-580140.393655000020000,-681534.070130000010000
2940,0,418,-580149.191880000060000,-681528.339720000050000
2941,0,418,-580145.394631000000000,-681523.717359000000000
2942,0,418,-580137.247484000050000,-681531.527919000010000
2943,0,419,-580121.813243999960000,-681546.843937000030000
2944,0,419,-580122.565014999940000,-681553.792198000010000
2945,0,419,-580130.725978999980000,-681554.241317000010000
2946,0,419,-580153.239965999960000,-681535.236773999990000
2947,0,419,-580149.081688000010000,-681528.658046999950000
2948,0,419,-580121.813243999960000,-681546.843937000030000
2949,0,420,-580153.959118000000000,-681535.163675999970000
2950,0,420,-580128.307416000050000,-681558.640351000010000
2951,0,420,-580137.427899000000000,-681565.361043000010000
2952,0,420,-580159.269678000010000,-681544.922593000000000
2953,0,420,-580153.959118000000000,-681535.163675999970000
2954,0,421,-580159.136942000010000,-681546.322538999960000
2955,0,421,-580135.472164000040000,-681568.471947000010000
2956,0,421,-580142.774620000040000,-681576.310976000040000
2957,0,421,-580157.500777999990000,-681560.243293000040000
2958,0,421,-580163.711006000060000,-681552.148674999950000
2959,0,421,-580159.136942000010000,-681546.322538999960000
2960,0,422,-580159.878691000050000,-681559.214388999970000
2961,0,422,-580144.783751999960000,-681576.997668999950000
2962,0,422,-580151.621687000040000,-681582.247943999940000
2963,0,422,-580164.877041999950000,-681567.174469999970000
2964,0,422,-580159.878691000050000,-681559.214388999970000
2965,0,423,-580159.599598999950000,-681585.024080000000000
2966,0,423,-580160.260445000020000,-681587.650961000010000
2967,0,423,-580174.638232999950000,-681584.247556000020000
2968,0,423,-580179.456055999970000,-681583.446831000040000
2969,0,423,-580183.708912999950000,-681579.193029999970000
2970,0,423,-580181.404527000040000,-681573.420189999980000
2971,0,423,-580173.187400999940000,-681574.821899999980000
2972,0,423,-580172.361977000020000,-681570.165782000050000
2973,0,423,-580167.809885000000000,-681572.137726000040000
2974,0,423,-580161.188407000040000,-681581.286146000030000
2975,0,423,-580160.876934000060000,-681581.708323000000000
2976,0,423,-580159.599598999950000,-681585.024080000000000
2977,0,424,-580161.106280999960000,-681591.262434000030000
2978,0,424,-580164.142958999960000,-681597.008680999980000
2979,0,424,-580168.527164999980000,-681600.725515999950000
2980,0,424,-580179.033526999990000,-681591.409011999960000
2981,0,424,-580173.406745000040000,-681585.931553000000000
2982,0,424,-580161.106280999960000,-681591.262434000030000
2983,0,425,-580196.515363999990000,-681577.315181000040000
2984,0,425,-580199.091101999980000,-681584.245994000000000
2985,0,425,-580207.623599000040000,-681576.245361999960000
2986,0,425,-580203.780572999970000,-681569.719408000000000
2987,0,425,-580196.515363999990000,-681577.315181000040000
2988,0,426,-580207.518093000050000,-681567.856116999990000
2989,0,426,-580210.495584000020000,-681572.429245000010000
2990,0,426,-580218.129639000050000,-681567.026805000030000
2991,0,426,-580215.365730999970000,-681561.844404999980000
2992,0,426,-580207.518093000050000,-681567.856116999990000
2993,0,427,-580208.903774000010000,-681575.338299999940000
2994,0,427,-580212.253842000030000,-681581.838376000060000
2995,0,427,-580221.859597999950000,-681572.246006999980000
2996,0,427,-580217.740213999990000,-681567.221738000050000
2997,0,427,-580208.903774000010000,-681575.338299999940000
2998,0,428,-580201.274683000050000,-681583.915609000020000
2999,0,428,-580205.227093999970000,-681588.398076000040000
3000,0,428,-580210.480063000000000,-681581.929817000050000
3001,0,428,-580206.629396999950000,-681578.207228000040000
3002,0,428,-580201.274683000050000,-681583.915609000020000
3003,0,429,-580204.692410000020000,-681589.978954000050000
3004,0,429,-580207.934720000020000,-681594.529785000020000
3005,0,429,-580218.433639000050000,-681591.076811000010000
3006,0,429,-580217.955291999970000,-681583.913385999970000
3007,0,429,-580212.792638999990000,-681581.623301999990000
3008,0,429,-580204.692410000020000,-681589.978954000050000
3009,0,430,-580215.522984000040000,-681580.062081999960000
3010,0,430,-580218.970786000020000,-681582.901452000020000
3011,0,430,-580223.588747999980000,-681580.698125000000000
3012,0,430,-580227.036754000000000,-681582.469323000060000
3013,0,430,-580232.068864000030000,-681576.914362999960000
3014,0,430,-580224.245742999950000,-681570.670418999970000
3015,0,430,-580215.522984000040000,-681580.062081999960000
3016,0,431,-580219.939820999980000,-681590.617065000000000
3017,0,431,-580232.121191999990000,-681586.863983000050000
3018,0,431,-580231.083705000000000,-681583.420637000000000
3019,0,431,-580223.851178999990000,-681582.940958000020000
3020,0,431,-580220.351786999960000,-681583.823408000050000
3021,0,431,-580219.939820999980000,-681590.617065000000000
3022,0,432,-580233.124330000020000,-681585.855240999950000
3023,0,432,-580238.551570000010000,-681585.602579000060000
3024,0,432,-580241.819252999970000,-681583.764065000000000
3025,0,432,-580238.909156000010000,-681580.974465999990000
3026,0,432,-580233.192995000050000,-681581.096420999970000
3027,0,432,-580233.124330000020000,-681585.855240999950000
3028,0,433,-580218.033602999990000,-681602.922387000060000
3029,0,433,-580221.646731000040000,-681608.328391000050000
3030,0,433,-580225.114375000000000,-681610.081654999990000
3031,0,433,-580237.342917999950000,-681601.973452999960000
3032,0,433,-580244.334027000000000,-681594.346701000000000
3033,0,433,-580242.807196000010000,-681590.889119000060000
3034,0,433,-580232.737574000030000,-681592.091665999960000
3035,0,433,-580221.435734999950000,-681596.769009000040000
3036,0,433,-580218.033602999990000,-681602.922387000060000
3037,0,434,-580165.242955000020000,-681606.771033999980000
3038,0,434,-580168.804722000030000,-681612.872335999970000
3039,0,434,-580182.101102999990000,-681599.032465999950000
3040,0,434,-580178.735921000010000,-681593.769181999960000
3041,0,434,-580165.242955000020000,-681606.771033999980000
3042,0,435,-580175.292813000040000,-681609.009482000020000
3043,0,435,-580180.060935999970000,-681614.376289000040000
3044,0,435,-580191.644531999950000,-681600.447572999980000
3045,0,435,-580186.419898999970000,-681595.271650000010000
3046,0,435,-580175.292813000040000,-681609.009482000020000
3047,0,436,-580192.770739000060000,-681601.241741999980000
3048,0,436,-580180.420693999970000,-681615.375921000030000
3049,0,436,-580184.322549000030000,-681618.919890000020000
3050,0,436,-580196.542530999980000,-681605.300047000060000
3051,0,436,-580192.770739000060000,-681601.241741999980000
3052,0,437,-580197.212325999980000,-681606.285091000030000
3053,0,437,-580184.062614000050000,-681619.948555000010000
3054,0,437,-580189.027235000050000,-681626.153260000050000
3055,0,437,-580203.953077999990000,-681610.712173999990000
3056,0,437,-580197.212325999980000,-681606.285091000030000
3057,0,438,-580204.882799000010000,-681610.668436000010000
3058,0,438,-580189.663627999950000,-681626.462252000000000
3059,0,438,-580192.815637000020000,-681630.549593999980000
3060,0,438,-580210.710530000040000,-681615.477161000020000
